id,text,aspect,category,polarity,from,to
997,"it plays basically every media i 've tested so far , even an old vcd that i ripped years ago and the rental dvd that could n't be played on my old $ 200 sharp player !",plays,general,positive,3,8
998,"the same 4mp chip from the 4500 camera , plus a 3x zoom with the ability to expand upon that with extenders , great closeup mode , long lasting rechargable battery , etc etc.",closeup mode,general,positive,116,128
999,"we 've purchased 3 universal remotes so far-all claiming to work "" apex "" dvd players and none worked .",remotes,general,negative,29,36
1000,but overall this is a good camera with a ' really good ' picture clarity ; an exceptional close-up shooting capability .,picture clarity,general,positive,57,72
1001,"there is an alarm , i still havent used it yet , but it should be good .",alarm,general,positive,12,17
1002,"navigating through the menus is super easy , especially if you have owned a previous model nokia phone .",menus,general,positive,23,28
1003,"the environmental audio , however , is almost completely useless and has made most of my songs sound worse than without it ( i encode my songs at 192-256 kbps without variable bit rates . )",environmental audio,general,negative,4,23
1004,"anyway , this player is a great deal and i really love it .",player,general,positive,14,20
1005,"its far more difficult to select songs and has no easy to use on the fly playlist creation such as the new ipod not to mention it does n't sinc with contact lists , phone numbers , address books , ect. like the ipod ( which eliminated my need for any kind of palm device ) .",playlist creation,general,negative,73,90
1006,the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone elses is too .,lcd,general,negative,61,64
1007,deficiencies with zennx are easily overcome with 3rd-party earphones ( $ 20 + ) and software ( $ 25 ).,earphones,general,negative,59,68
1008,"in true nokia style , the phone is simple to use and despite its delicate appearance , this little guy is as durable as other nokias i have owned .",use,general,positive,45,48
1009,"only 1 problem , no accessories ... yet .",accessories,general,negative,20,31
1010,this is the third apex product i 've bought and they continue to impress for the price .,price,general,positive,81,86
1011,"it looks very cool , and seems quite small to me and very light .",looks,general,positive,3,8
1012,"but about 25 % of dvd 's i 've played on it have a problem , when watching a movie the picture will freeze , but the dvd still plays , and eventualy the picture kicks back in after skipping a few moments .",dvd,general,negative,18,21
1013,"even at the "" normal "" setting , a 8x10 print ! shows not a single sign of visible rendering or pixels - you could never tell that the picture has been taken by a "" digital "" .",print,general,positive,40,45
1014,"now heres the stuff you should know starting with the good things : the screen is really big and the blue light in the back is perfect , fast as hell in music transfer , controls are easy to use after mastering the scroll button , great sound and ive heard many mp3 players , a ton of different equilizer type deals on here .",screen,general,positive,72,78
1015,"while going for a cellphone , i was fully determined to buy a nokia only as it is the best in cellphones .",nokia,general,positive,62,67
1016,"having spent considerable time with professional video gear , i find onscreen displays annoying .",onscreen displays,general,negative,69,86
1017,"the macro mode is exceptional , the pictures are very clear and you can take the pictures with the lens unbelievably close the subject .",macro mode,general,positive,4,14
1018,you can also assign special rings and graphics to special people when they call .,graphics,general,positive,38,46
1019,"after a lengthy and extensive journey for a feature-loaded , high performance , travel size camera , i initially gravitated to this little gem because of the superior picture quality 4 mega pixel .",picture quality 4 mega pixel,general,positive,167,195
1020,"oh , and the screen saver feature is pretty sweet ^ _ ^",screen saver feature,general,positive,13,33
1021,"service is great as far as i can tell , features work like a charm , ringtones are high quality if you buy them from t-mobile and aim is great .",aim,general,positive,130,133
1022,"overall , a very disappointing product .",product,general,negative,31,38
1023,"weaknesses are minor : the feel and layout of the remote control are only so-so ; it does n't show the complete filenames of mp3s with really long names ; you must cycle through every zoom setting ( 2x , 3x , 4x , 1/2x , etc. ) before getting back to normal size [ sorry if i 'm just ignorant of a way to get back to 1x quickly ] .",mp3s,general,negative,125,129
1024,i recently purchased the canon powershot g3 and am extremely satisfied with the purchase .,canon powershot g3,general,positive,25,43
1025,"but , if you 're looking for my opinion of the apex dvd player , i love it !",apex dvd player,general,positive,47,62
1026,"2 ) music organization is based on id3 ( by genre , artist , album , etc. ) and this can be a problem for older downloaded music files with missing or incorrect id3 information .",id3,general,negative,35,38
1027,it does well in all aspects of internet browsing .,internet browsing,general,positive,31,48
1028,b. fast mediasource cd ripping - takes about 40 seconds for a cd on my pentium 4 pc ( 2.4 ghz with 1gb ram ) with 52x drive .,mediasource cd ripping,general,positive,8,30
1029,"i have tried several times to contact apex digital through their on-line support site and their telephone line , but they wo n't answer my emails and their telephone line is always busy .",telephone line,general,negative,96,110
1030,accessing files by artist and album ( i mostly look things up by artist ) is easy and intuitive .,accessing files,general,positive,0,15
1031,picture quality in outdoor settings is indistinguishable from 35mm .,picture quality,general,positive,0,15
1032,"the menus and features are easy to manipulate and access , and it takes silent movies .",menus,general,positive,4,9
1033,"settings for just about everything , beautiful pics and beautiful prints .",prints,general,positive,66,72
1034,"at the end of the day , what i wanted was a large-capacity player which allows me to easily play any album from my collection wherever i go , and the zen xtra 's combination of price , capacity and features easily meets those criteria .",combination,general,positive,162,173
1035,this is probably one of the few dvd players at $ 40 that can play almost everything you throw at it .,dvd players,general,positive,32,43
1036,"try before you buy if at all possible : although i am a mac addict now for over a decade and everyone i know has previously bought an ipod , the nomad zen xtra was a far better value and is just as easy to use with regards to both hardware and software interface .",use,general,positive,206,209
1037,"took me a few tries to get use to the navigation , but it 's a very user-friendly player imo .",navigation,general,positive,38,48
1038,"now there is one more complaint i have about the g3 and that is the software that comes with it for processing raw images ( i only shoot in raw image mode and the first thing i did was replace the 32 mbyte cf with a 512 mbyte cf , which gives me 130 raw images , as opposed to 7 !",software,general,negative,68,76
1039,"negative : impossibly tiny and difficult to operate , barely visible , power button .",power button,general,negative,71,83
1040,but for what i do use it is perfect .,use,general,positive,18,21
1041,2 the battery life seems to be on the short side but adequate for most situations .,battery life,general,negative,6,18
1042,it comes with a clearly written manual and the learning curve is not too too steep .,manual,general,positive,32,38
1043,"at first i thought it is only a isolated incident , but i was proven wrong when the player would not read my "" alias "" dvds as well .",read,general,negative,101,105
1044,the auto-mode is good enough for most shots but the 4300 also boasts 12 versatile scene modes as well as a manual mode though i admit i have n't played with it too much on manual .,auto-mode,general,positive,4,13
1045,only if we could get one camera in it . .,camera,general,negative,25,31
1046,1 . the ability to selectively switch to raw format during record review gives you incredible more post-processing flexibility .,raw format,general,positive,41,51
1047,"weaknesses are minor : the feel and layout of the remote control are only so-so ; it does n't show the complete filenames of mp3s with really long names ; you must cycle through every zoom setting ( 2x , 3x , 4x , 1/2x , etc. ) before getting back to normal size [ sorry if i 'm just ignorant of a way to get back to 1x quickly ] .",feel,general,negative,27,31
1048,"i think , apex is the best dvd player you can get for the price .",dvd player,general,positive,27,37
1049,"the menus and features are easy to manipulate and access , and it takes silent movies .",manipulate,general,positive,35,45
1050,"the lcd is larger than the previous model , the nx , and has a bright blue backlight which illuminates the screen more successfully than the nx 's green backlight did .",lcd,general,positive,4,7
1051,overall i like the unit .,unit,general,positive,19,23
1052,"it 's small , light and nice looking and the display is decent as well .",display,general,positive,45,52
1053,8 battery life is excellent .,battery life,general,positive,2,14
1054,"in any case , navigation by artist / album is ok however i miss an ability to navigate by folders .",album,general,positive,37,42
1055,"the software is not good either and the driver has trouble working with other sound blaster products , which is very dumb .",software,general,negative,4,12
1056,silverish color really adds a special touch .,silverish color,general,positive,0,15
1057,"i have had this player for 3 months and have been able to see a total of 6 dvd 's , after the frustration and aggrivation of getting the player to do it 's job .",player,general,negative,16,22
1058,the sound level is also not as high as i would have expected .,sound level,general,negative,4,15
1059,one downside though is that autofocus does not work well when battery is low .,autofocus,general,negative,28,37
1060,7 . mediasource did not install on my personal notebook .,mediasource,general,negative,4,15
1061,i like the size and weight of this little critter .,size,general,positive,11,15
1062,"manual functionality is excellent , downloading pictures is quick and a breeze , and the quality is astounding .",quality,general,positive,89,96
1063,"t-mobile is trying very hard , and again -- they do have pretty good csr 's .",t-mobile,general,positive,0,8
1064,"navigation could be better , but there is n't really anything the zen xtra can 't do once you 've gotten comfortable with it .",navigation,general,negative,0,10
1065,"it has a beautiful design , lots of features , very easy to use , very configurable and customizable , and the battery duration is amazing !",design,general,positive,19,25
1066,"battery life is about 1/4 of that advertised , no operators manual available for any of the nomad zen players ( on or off-line ) , occasional software lockups , replacement battery is expensive",battery life,general,negative,0,12
1067,the only thing i 'm concerned about is the quality / longevity of the buttons on the thing .,quality,general,negative,43,50
1068,"progressive scan player for a relatively low price ( although the better known manufacturers like toshiba , pioneer , and panasonic are now offering lower-priced progressive scan players as well ) .",progressive scan player,general,positive,0,23
1069,"the system is terrific in size and design , imo looking better than the ipods .",imo looking,general,positive,44,55
1070,"radio is awsome , but it does n't work unless you have the earpiece in .",radio,general,positive,0,5
1071,"second , the menu system and controls are poorly designed .",designed,general,negative,49,57
1072,"lots of flaws , but exceptional sound quality , hd size , and price make it a good buy .",price,general,positive,62,67
1073,"4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! )",software,general,positive,236,244
1074,"for example , i tried playing my new "" pirates of the carribean "" extra features dvd , but this dvd player can not read it .",read,general,negative,115,119
1075,first let me say that it is much smaller than it looks on the web and it also looks better .,looks,general,positive,49,54
1076,the pc-side software can be goofy and takes a little getting used to but it 's not as bad as some reviewers have indicated .,pc-side software,general,negative,4,20
1077,"because other people that complain about this player are talking bull , this player is awesome , it just breaks fast , which is horrible .",player,general,positive,46,52
1078,the software you get with this camera is perfect .,software,general,positive,4,12
1079,"you can manage your profile , change the contrast of backlight , make different type of display , either list or tabbed .",change,general,positive,30,36
1080,transfers are surprisingly quick through usb 2.0 .,transfers,general,positive,0,9
1081,it is very light weight and has a good signal strength .,weight,general,positive,17,23
1082,the one i purchased for a frend as a gift will not read any dvd disc .,dvd disc,general,negative,60,68
1083,"i have n't messed with the firmware at all , the player worked perfect for me right out of the box .",player,general,positive,49,55
1084,the extended zoom range and faster lense put it at the top of it 's class .,extended zoom range,general,positive,4,23
1085,but overall this is a good camera with a ' really good ' picture clarity ; an exceptional close-up shooting capability .,close-up shooting capability,general,positive,90,118
1086,i found using mediasource to load your songs to the nomad jukebox to be much easier and faster than using windows explorer .,mediasource,general,positive,14,25
1087,i love this player .,player,general,positive,12,18
1088,"however , my hard drive did fail , and i have not dropped it once .",hard drive,general,negative,13,23
1089,the lcd screen pulls out and rotates in any direction for easy pictures .,lcd screen,general,positive,4,14
1090,"4 . the shape of this device is a little squarer , without losing the weight which means better balance and less shaking while clicking .",shape,general,positive,8,13
1091,the radio feature has superb sound quality .,sound quality,general,positive,29,42
1092,i found using mediasource to load your songs to the nomad jukebox to be much easier and faster than using windows explorer .,load,general,positive,29,33
1093,p.s the remote control does seem to get confused at times and doesnt respond but it may be just operator error ?,respond,general,negative,69,76
1094,the resolution is very good and the colors are bright and even changeable !,resolution,general,positive,4,14
1095,"it sounds decent , but i would estimate you get maybe 80 % of the quality that you would from a true line out jack .",sounds,general,positive,3,9
1096,"its silver magnesium finish is stunning , and the sharp lines and excellent grip are better than any other camera i 've seen .",grip,general,positive,76,80
1097,"also , for some reason the picture looks washed out on s-video , with lots of color bleeding , compared to a component connection ( should not be much of a perceptible difference on a 27 "" tv ).",s-video,general,negative,55,62
1098,the player is intuitive and outputs great sound quality .,sound quality,general,positive,42,55
1099,"well just one con - its not really plug and play at first i mean its very confusing to start the program but one you do it , it will be a breeze .",program,general,negative,97,104
1100,"it is just a tad small to hold to your ear with your shoulder , but that is solved with the very comfortable handsfree ear-piece which is included .",ear-piece,general,positive,119,128
1101,"great sound , very long battery life ( i routinely play it for 12 + hours ) , very fast recharges rate , removable battery , storage size , nice screen , firmware updates , and great price .",sound,general,positive,6,11
1102,and for those that are intrested the recharger works anywhere in the world ( and is quite small ).,recharger,general,positive,37,46
1103,i have the software working fine now and the mp3 player is fantastic .,mp3 player,general,positive,45,55
1104,"the nomad is not ugly , it is not that big , it comfortably fits in my pocket , or heavy , and the controls are not hard to get used to .",controls,general,positive,99,107
1105,"with all its complicated features , the menus are easily accessible and the quality of the features is great .",menus,general,positive,40,45
1106,"there is a clock , and date , which can get helpful .",date,general,positive,23,27
1107,apex sucks !,apex,general,negative,0,4
1108,"the zoom goes up and down in magnification , which is nice , but there is always a display of the zoom size about one-quarter of the way down from the top of the screen that interferes with viewing at most settings .",zoom,general,negative,4,8
1109,the interface used could be better designed .,interface,general,negative,4,13
1110,i gave the zen 5 stars because it 's excellent for the class that it is in and it 's not really appropriate to rate it based on players in a different class .,zen,general,positive,11,14
1111,"it does have a lense cap , but it wo n't let you take pics with it on which is real good .",lense cap,general,positive,15,24
1112,i 've had the player for about 2 years now and it still performs nicely with the exception of an occasional wwhhhrrr sound from the motor .,player,general,positive,14,20
1113,"it was easy enough to remove the front plate , and there was only one way the battery could be inserted .",front plate,general,positive,33,44
1114,* main dial is not backlit .,dial,general,negative,7,11
1115,"4 mp gives you room for the future gaining experience ; cost offsets over time from wanting more in a camera , 3x optical and the fact that it carries nikon 's quality reputation behind it make the whole package prove itself worthwile at the price .",3x optical,general,positive,111,121
1116,it comes equipped with lot of wallpapers and polyphonic sweet tunes .,tunes,general,positive,62,67
1117,"after using it , i found the size to be perfect for carrying in a pocket .",size,general,positive,29,33
1118,3 ) the nomad explorer ( winxp style interface ) works well to transfer files back and forth to use the nomad as an external although the tech support web-site states that the primary intended purpose of the player is as a player .,transfer files,general,positive,63,77
1119,"i have had the phone for 1 week , the signal quality has been great in the detroit area ( suburbs ) and in my recent road trip between detroit and northern kentucky ( cincinnati ) i experienced perfect signal and reception along i-75 , far superior to at &#38; t 's which does not work along several long stretches on that same route .",signal,general,positive,38,44
1120,"this thing is great , i like to use it to pick up tough stains on my countertop and also to listen to my old 8-track records .",thing,general,positive,5,10
1121,really happy with this little camera .,camera,general,positive,30,36
1122,"after years with that carrier 's expensive plans and horrible customer service , portability seemed heaven-sent .",customer service,general,negative,62,78
1123,"second , the menu system and controls are poorly designed .",controls,general,negative,29,37
1124,but overall this is a good camera with a ' really good ' picture clarity ; an exceptional close-up shooting capability .,camera,general,positive,27,33
1125,"first , the cons ... a tad bulky ... not the most aesthetic looking player ... and does n't support a folder stucture .",looking player,general,negative,60,74
1126,"transfer through windows explorer - windows recognizes the jukebox as an additional hard disk , so it allows you to simply drag and drop files from windows explorer to a folder for the nomad .",transfer,general,positive,0,8
1127,canon have packed a lot in here and the options and controls are easy to use and logically laid out .,use,general,positive,73,76
1128,- outstanding signal reception,signal reception,general,positive,14,30
1129,being a creative product the playback quality is unbeatable .,playback quality,general,positive,29,45
1130,"this phone is very user-friendly , easy to manipulate &#38; very convenient to scroll in menu etc .",phone,general,positive,5,10
1131,the memory card fit nicely since i also have a pocket pc and it automatically installed a picture software on my pda wolla .,memory card,general,positive,4,15
1132,"then my dvds would stop playing in the middle , or not even be read at all .",playing,general,negative,24,31
1133,7 ) chic look and good build - the player comes in a compact form with a metal face plate .,build,general,positive,23,28
1134,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging .,battery,general,positive,13,20
1135,"the zooming lever is shaky , i hope it does not operate mechanically , otherwise you 'll feel uneasy .",zooming lever,general,negative,4,17
1136,great quality picture and features .,quality picture,general,positive,6,21
1137,"it takes excellent pics and is very easy to use , if you read the manual .",pics,general,positive,19,23
1138,"you even can not navigate by genre / artist / album since under genre you get just all tracks in that genre , no other division .",genre,general,negative,29,34
1139,great phone .. .,phone,general,positive,6,11
1140,"seemed like a good deal , but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes , "" no disc "" .",dvds,general,negative,67,71
1141,what is added in functionality ( battery replacement ) detracts in build quality as the face plate is prone to popping off .,build quality,general,negative,67,80
1142,this phone is highly recommended otherwise .,phone,general,positive,5,10
1143,other than that this thing is great ...,thing,general,positive,21,26
1144,"great colors , pictures and white balance .",white balance,general,positive,28,41
1145,"the mms technology is very well integrated with this phone , which you will enjoy .",mms technology,general,positive,4,18
1146,"the sound is excellent , the battery life is excellent , the fact that the battery is replacable is excellent , and finally the price , $ 200 cheaper than the 40gb ipod , is excellent .",battery,general,positive,29,36
1147,"huge storage space - even at 320kbs , you can store a ton of songs on this thing .",storage space,general,positive,5,18
1148,"the sound is excellent , but a tip : get a real pair of headphones .",sound,general,positive,4,9
1149,the person on the other end of the call can hear you perfectly .,hear,general,positive,44,48
1150,what is added in functionality ( battery replacement ) detracts in build quality as the face plate is prone to popping off .,face plate,general,negative,88,98
1151,"you can do other different things with it such as choose what kind of "" now playing "" interface , you can see the interface as modern or classical .",interface,general,positive,86,95
1152,the phone book is very user-friendly and the speakerphone is excellent .,phone book,general,positive,4,14
1153,"it is a good camera in terms of the function and quality , but take your chance with it because nikon absolutely sucks when it comes to customer service .",customer service,general,negative,136,152
1154,i immediately had problems getting the player to recognize two of my favorite dvds .,dvds,general,negative,78,82
1155,- the top that covered the battery kept poping off without much of a touch near the bottom latch .,top,general,negative,6,9
1156,"even after reading some of the instructions , it 's still hard to figure out .",instructions,general,negative,31,43
1157,"battery recharge , is an awesome thing , because it recharges in only like 2-3 hours .",battery recharge,general,positive,0,16
1158,software - the software is crap .,software,general,negative,0,8
1159,the auto setting does a great job most of the time but there are manual settings for those who want them .,auto setting,general,positive,4,16
1160,i highly recommend this camera to anyone looking for a good digital camera that takes great pictures yet does n't take weeks to figure out how to operate .,camera,general,positive,24,30
1161,the image quality is excellent .,image quality,general,positive,4,17
1162,the manual mode is feature rich and i can 't wait to get the hang of it .,manual mode,general,positive,4,15
1163,apex has still not responded to my email describing the problem after almost a week and their customer service line is always busy .,customer service line,general,negative,94,115
1164,the sound is indeed excellent and the form factore is not bad ( but still rather larger than i had expected ) .. .,sound,general,positive,4,9
1165,the auto-mode is good enough for most shots but the 4300 also boasts 12 versatile scene modes as well as a manual mode though i admit i have n't played with it too much on manual .,manual mode,general,positive,107,118
1166,"while i like the performance of the phone in every regard , i would buy another one solely upon the apparent indestructibility of it .",phone,general,positive,36,41
1167,for the price and features it is really good .,price,general,positive,8,13
1168,speakerphone - loud and clear has some nice extra features like currency converter and a stopwatch .,stopwatch,general,positive,89,98
1169,"here 's the brief synopsis : the phone is tiny , cute , feels kind of "" plastic-like "" ( as if it might break ) , but seems pretty sturdy .",feels,general,negative,56,61
1170,it is a fantastic camera and well worth the price .,price,general,positive,44,49
1171,the included earbuds were uncomfortable .uncomfortable -1,earbuds,general,negative,13,20
1172,for the price it is a well spent investment !,price,general,positive,8,13
1173,"this is a very nice phone , but there is no warranty on it .",phone,general,positive,20,25
1174,i took it to my father 's house to play a tom jones concert dvd and he loved the player so much i gave it to him .,player,general,positive,81,87
1175,"great sound , very long battery life ( i routinely play it for 12 + hours ) , very fast recharges rate , removable battery , storage size , nice screen , firmware updates , and great price .",storage size,general,positive,125,137
1176,i treat the battery well and it has lasted .,battery,general,positive,12,19
1177,i 'm amazed at the photo quality -- prints are indistinguishable from 35mm prints .,photo quality,general,positive,19,32
1178,3 . the remote capture and fileviewer software bundled for photo capture is mind-blowing .,fileviewer software,general,positive,27,46
1179,"simply , the canon g3 is the best digital camera out there today at this price point .",canon g3,general,positive,13,21
1180,i 'm extremely glad i bought this camera .,camera,general,positive,34,40
1181,+ the memory ( 40 gb ) is staggering .,memory,general,positive,6,12
1182,"the controls are somewhat harder to use , and there are some oddities about the software tagging system , but most people can live with this .",software tagging system,general,negative,80,103
1183,the buttons and interface are very easy to use .,use,general,positive,43,46
1184,"many people have written about the software being its one downfall , personally i have n't had a single problem with the software , i 'm running windows me .",software,general,positive,35,43
1185,the battery is nice .,battery,general,positive,4,11
1186,"( he had owned two apex dvd players , and was pleased with both of them . )",apex dvd players,general,positive,19,35
1187,the included earpiece is very comfortable and easy to use .,earpiece,general,positive,13,21
1188,"great camera , great investment !",camera,general,positive,6,12
1189,"it would either not play the song at all , or skip wildly , no matter that the unit was resting on my desk .",play,general,negative,20,24
1190,"the fact that this model would play jpeg slideshows was a big plus for me as a visual artist , and i discovered by accident ( it is not mentioned anywhere in the literature ) that it will play mpeg1 files on a regular cd-r data disk without vcd formatting .",jpeg slideshows,general,positive,36,51
1191,the picture quality is amazing and you can connect it to your tv and could make silent movies that way if you wanted to .,picture quality,general,positive,4,19
1192,but it comes with a tank of a case and if you cut a piece out where the screen is you can always keep it in the case and still access everything .,case,general,positive,30,34
1193,"i have n't had time to really push this player to the limit , but audio aspects on the nomad are satisfactory , as should be expected from creative labs .",audio aspects,general,positive,66,79
1194,"nikon 4300 , i feel , is the best camera out there for the features and price .",price,general,positive,72,77
1195,"8 ) creative mediasource , although not as sleek looking as windows mediaplayer , is effective in organizing your collection and is linked to a good cddb service ( gracenotes ).",looking,general,negative,49,56
1196,"1. creative mediasource software is ok to rip , catalog & burn music if you are starting from scratch ; but i used musicmatch to rip my cds before i bought the zen ( 278 cds ; 3,400 tracks ; 12.5 gb of music all ripped at 128bps ) and guess what ?",mediasource software,general,negative,12,32
1197,the service from t-mobile is very good too .,service from t-mobile,general,positive,4,25
1198,the new organizer software that ships with the nomad zen xtra could n't be easier to use .,organizer software,general,positive,8,26
1199,"just easily drag and drop files into the nomad explorer and from there you easily alter id tags and sort your music according to your liking , by artist , song title , genre , etc.",nomad explorer,general,positive,41,55
1200,- the cover that came with it did n't fit very well,fit,general,negative,38,41
1201,"by the way , it looks nice also .",looks,general,positive,16,21
1202,"when the player was working it was great ,but .",player,general,negative,9,15
1203,i 'd highly recommend this camera for anyone who is looking for excellent quality pictures and a combination of ease of use and the flexibility to get advanced with many options to adjust if you like .,quality pictures,general,positive,74,90
1204,the nomad explorer provide most of the functionality offered by 3rd party programs like notmad .,functionality,general,positive,39,52
1205,"the software could n't be better and the mp3 player works like a dream , i could n't give this anything but a 5 , i wish there was a 6 .",mp3 player,general,positive,41,51
1206,the one huge disappointment is that the phones manufactured for t-mobile lack many of the menus and functions that a nokia straight from the manufacturer should have .,functions,general,negative,100,109
1207,i 'm very pleased with my zx so here 's a quick review .,zx,general,positive,26,28
1208,this phone is good with a huge array of features built into it .,features,general,positive,40,48
1209,- well-backlit keypad,keypad,general,positive,15,21
1210,"the hands-free speakerphone is quite powerful ( like the motorola phone , i used to own ) .",speakerphone,general,positive,15,27
1211,"i fell in love with this camera , it combines ease of use , with an immense amount of options and power .",camera,general,positive,25,31
1212,i have taken hundreds of photos with it and i continue to be amazed by their quality .,quality,general,positive,77,84
1213,"i thought this was the ultimate phone when it comes to basic features , but i was dissapointed when i saw that it was only a gsm comaptible phone .",phone,general,positive,32,37
1214,9 ) wake-up feature that allows you to set up the player to wake up and play selected music at a specified time .,wake-up feature,general,positive,4,19
1215,newbies will find the full auto setting will give them perfect pictures right out of the box .,auto setting,general,positive,27,39
1216,"nice and small and excellent when it comes to downloading games , graphics and ringtones from www.crazycellphone.com",downloading games,general,positive,46,63
1217,"battery life is very good , i use it every day and i have to charge it every 5 or 6 days or so .",battery life,general,positive,0,12
1218,unit took forever since the begiining to recognize and play discs .,unit,general,negative,0,4
1219,"there are so many functions in this little , yet powerful camera !",camera,general,positive,58,64
1220,"i have yet to try using all of the adjustment options : shutter priority , aperature priority , light metering adjustments , etc. , but all controls are well thought out and and the manual is relatively clear .",manual,general,positive,182,188
1221,the player 's software is very easy to use and very good .,software,general,positive,14,22
1222,the highest optical zoom pictures are perfect .,highest optical zoom pictures,general,positive,4,33
1223,"it gives great pictures , the controls are easy to use , the battery lasts forever on one single charge , the software is very user-friendly and it is beautiful in it chrome casing .",software,general,positive,110,118
1224,the other controls are all very easy to use .,use,general,positive,40,43
1225,"you can also slow a song down & speed it up , which is cool too .",song,general,positive,20,24
1226,"the front cover ( which you remove to take out the battery ) feels flimsy but when snapped on , the device still feels pretty solid .",front cover,general,negative,4,15
1227,i 've had this thing just over a month and the headphone jack has already come loose .,headphone jack,general,negative,47,61
1228,"1 ) great sound ( > 98db signal-to-noise ratio beats ipod 's "" unspecified "" ratio ) and good power output allow the zen xtra to drive large head-phones as well as external speakers .",power output,general,positive,94,106
1229,i have stored around 60 cd 's ( at 160kbps ) on this and have barely touched the available memory .,memory,general,positive,91,97
1230,"the battery life is very good , i got about 90 minutes with the lcd turned on all the time , the first time around , and i have been using it with the lcd off every now and then , and have yet needed to recharge it .",battery life,general,positive,4,16
1231,"the keypad is a decent size , but the power on/off key is small and difficult to press .",size,general,positive,23,27
1232,- very long-lasting battery life,battery life,general,positive,20,32
1233,"otherwise , this player is awesome !",player,general,positive,17,23
1234,"yeah i agree the earbuds are pretty crap , replace them .",earbuds,general,negative,17,24
1235,"although the sound-quality is good , it takes more than good sound on a portable-mp 3 player to result in a good product .",player,general,negative,86,92
1236,3 ) the nomad explorer ( winxp style interface ) works well to transfer files back and forth to use the nomad as an external although the tech support web-site states that the primary intended purpose of the player is as a player .,nomad explorer,general,positive,8,22
1237,"we tried the "" finding nemo "" dvd and when we got to ~ chapter 28 , the frames started to freeze for no reason .",freeze,general,negative,90,96
1238,"it has great battery life , fm radio , excellent signal , hands free speakerphone ( which i have to say is probably my favorite function ) and downloadable java apps .",signal,general,positive,49,55
1239,"i have had the nomad jukebox for about three weeks now , and i am very happy with it .",nomad jukebox,general,positive,15,28
1240,this means that there is a good chance that this phone will not break easily like typical american phones .,phone,general,positive,49,54
1241,"our special friends at creative gave this thing good sound quality , great features , long battery life , and an unbeatable price .",price,general,positive,124,129
1242,"yes , the picture quality and features which are too numerous to mention are unmatched for any camera in this price range .",picture quality,general,positive,10,25
1243,one of the best cell phones i have ever used to-date .,cell phones,general,positive,16,27
1244,"this dvd player plays raw mpeg2 and mpeg1 videos , jpeg , wma , cdr / cdrw / dvdr / dvdrw , and of course plays dvd movies from uk. i love the aiff , progressive scan feature .",aiff,general,positive,143,147
1245,i am really impressed by this dvd player .,dvd player,general,positive,30,40
1246,"the unit seems to play all formats that i have put in it ( jpeg , kodak pic 's and dvd-r ) i have read other reviews and some good and soom not so good , but my feeling at this time is "" two thumbs up "" !",play,general,positive,18,22
1247,finding a particular song ( s ) or album on the nomad jukebox is fast and easy .,finding,general,positive,0,7
1248,i 'm easily enlarging pictures to 8 1/2 x 11 with no visable loss in picture quality and not even using the best possible setting as yet ( super fine ) .,picture quality,general,positive,69,84
1249,2 ) 4mp is about right for the target market of this camera ( semi-serious amateur photographer ),4mp,general,positive,4,7
1250,"sound quality was the same between the two , but the zen did have more sound adjustments with the normal eax features .",sound adjustments,general,positive,71,88
1251,"2 ) the player user interface ( ui ) is intuitive to use , and allows easy navigation of a large or small collection .",player user interface,general,positive,8,29
1252,"it wo n't play 80 % of my movies , which are all store boughten .",play,general,negative,10,14
1253,because this camera is beautiful .,camera,general,positive,13,19
1254,"the controls are somewhat harder to use , and there are some oddities about the software tagging system , but most people can live with this .",controls,general,negative,4,12
1255,i am very pleased with its quality and durability .,durability,general,positive,39,49
1256,"it has a beautiful design , lots of features , very easy to use , very configurable and customizable , and the battery duration is amazing !",use,general,positive,60,63
1257,"the scroll button is sort of annoying to push - a nice button would be nicer but eh , not a big deal .",push,general,negative,41,45
1258,"and the body / construction in general has quite a bit of plastic , a disappointment after the stainless steel heft of the s330 .",construction,general,negative,15,27
1259,"rather than creating a directory for bookmarks to be found in one area , the user must actually find the track where the bookmark was made . .",bookmarks,general,negative,37,46
1260,we tried it out christmas night and it worked great .,worked,general,positive,39,45
1261,"otherwise , it takes very good pictures ; shutter delay is n't so bad either .",shutter delay,general,positive,42,55
1262,i can 't write enough positive things about this great little camera !,camera,general,positive,62,68
1263,for the money apex machines have good features .,features,general,positive,38,46
1264,- the cover that came with it did n't fit very well,cover,general,negative,6,11
1265,"if you strictly use the lcd and not the view finder , i highly recommend the camera .",camera,general,positive,77,83
1266,"the catch is that , while it plays movies just fine , it has refused to read second discs with the movie "" extras "" on them on the two occaisions when i tried to do that .",discs,general,negative,84,89
1267,"update : the finish is more "" mirror "" than silver -- and i like it !",finish,general,positive,13,19
1268,"1 . the size is a little bit bigger than the ipod , and it weighs a little bit more .",weighs,general,negative,59,65
1269,i 've had no problems with the software .,software,general,positive,31,39
