id,text,aspect,category,polarity,from,to
3532,i do not recommend anyone to go to this hotel (and in the end ask an experimenter and do not ask an expert).,hotel,hotel,negative,40,45
3533,a beautiful place of value the jewel hotel is not located directly on the beach but a few meters to the side of the sea.,place,hotel,positive,12,17
3534,"we stayed here on january 13 after some bad experiences with other hotels. the hotel is clean and has good beds, good bathrooms, excellent restaurant and one of the best places in dahab, at almost the same price as other hotels in the region.",bathroom,hotel,neutral,118,126
3535,"villa rosa is a nice little hotel in the trastevere area. there are good cable connections to the city center. the hotel rooms were nice and tidy, but when taking a bath the bathroom became completely flooded. the room also did not have a refrigerator. overall the hotel was worth the stay. good staff, and everything. i recommend it.",hotel,hotel,neutral,28,33
3536,but the rooms are cramped and the staff is unfriendly and unsmiling and the service is very poor.,rooms,hotel,negative,8,13
3537,"hotel near the markets there is no insulation in the rooms you hear everything without exception cleanliness reasonable inside the rooms furniture is normal best location and price, they provide several forms of children's beds tv is normal with all the channels air conditioning good rooms are spacious but i hope they care about cleanliness more",room,hotel,neutral,53,57
3538,god wants me to return to this spot and i will not live except in this wonderful hotel your brother daham narrator,hotel,hotel,positive,81,86
3539,"the staff is very nice and friendly and breakfast is great. they can help you and give you tips for snorkeling, dining, and sightseeing. ask for what you want, and they will help you.",staff,hotel,positive,4,9
3540,"good location and high price. this hotel is excellent, but it's more expensive than i expected and i didn't eat at this hotel.",location,hotel,positive,5,13
3541,"the breakfast buffet is frequent and of little quality - there is no shower in the bathtub, only a faucet, and you have to go to the shower afterwards.",buffet,hotel,negative,14,20
3542,the hotel is not recommended at all unless the hotel is used only for overnight stays.,hotel,hotel,negative,4,9
3543,"one of the best family hotels in dubai i believe that al ghurair rayhaan rotana hotel is one of the best options available to families going to dubai, where it is linked to al ghurair mall, which has all the services of restaurants, pharmacies, cafes and high-end shops, and the presence of recreational facilities such as swimming pool and spa makes housing an unforgettable experience.",hotel,hotel,positive,23,28
3544,"the location is good, about 15-20 minutes walk up to the city center - fairly clean but the overall weather is bad",location,hotel,positive,4,12
3545,a very good hotel i had a conference and stayed for 3 nights at this hotel! the food was great and the service was good! but the heating system was hot while the weather required cold air conditioning! we had to open the windows all night but couldn’t sleep because of the noise from outside! we asked the reception to do something but they couldn’t do anything!,conditioning,hotel,neutral,188,200
3546,and the barbecue restaurant is closed.,restaurant,hotel,negative,17,27
3547,"the quality of the hotel has fallen as the plane lands at the landing of jain in ramadan, two blocks in diameter and suhoor, and the hotel is overflowing until we leave the restaurant because of the pressure on it.",hotel,hotel,negative,19,24
3548,i have no comment except to thank every little one in this hotel as i found comfort and good reception and i felt like i was someone else inside your hotel from all sides.,hotel,hotel,positive,59,64
3549,"there's no phone, there's no tv, there's no soap, there's no soap, there's no soap, there's no soap, there's no toilet, there's no toilet, there's no internet, there's no room.",room,hotel,negative,171,175
3550,"all reception, restaurant and room service staff are excellent without exception.",restaurant,hotel,positive,15,25
3551,"innumerable amounts of food and drink, great value to share with a family! i do not recommend going to the restaurant downstairs in the hotel because it is of poor value, small amounts and the food is not great. the breakfast menu in the restaurant seemed very expensive",restaurant,hotel,negative,107,117
3553,"especially mr. ahmed al-hassawi, the reception manager, where he did the self-rehabilitation and then i was called to check on the hotel.",hotel,hotel,positive,131,136
3554,too bad i do not recommend anyone to spend a pleasant vacation in it... mini hot water bar and the number of 2 soft drinks only per room all the time.. cleanliness is not perfect at all where there are insects in the room and furniture is very old and worn out. it is worth only 3 stars :),room,hotel,negative,132,136
3555,good service excellent cleanliness very good food level nice quiet hotel to enjoy and recuperate actually it's definitely next and after and every time i bring down the sokhna hkon in cancn i'm sure,service,hotel,neutral,5,12
3556,crowne plaza hotel dubai is suitable for a short business trip. it is a bit old but its services are good for the money and the choice of food in the hotel is great.,service,hotel,neutral,88,95
3558,"the food was great, with plenty of room service options.",food,hotel,positive,4,8
3559,"cost minimization is best for good rooms, beautiful finishing. room service is good. it does not have its own tandoor oven. cost minimization is at its peak. there is no soap in the toilets. there is no shampoo. the shampoo dispenser has some annoying foam while the liquid is out. electrical socket problems - a problem in the bathroom and a problem in the room, that's all. and the gates of some rooms did not fit properly.",rooms,hotel,neutral,35,40
3560,"the hotel accommodation is comfortable level of service and cleanliness and dealing with the responsible gentlemen is more than wonderful but for further development and continuous improvement please take into account the problem you mentioned in the evaluation items,",service,hotel,positive,48,55
3561,"i do not recommend this hotel to any traveler, the rooms are very bad, the service is terrible, the cleanliness is very bad,",service,hotel,negative,75,82
3562,"old and unclean. the building is old, and so is the furniture.",furniture,hotel,negative,52,61
3563,"i had high hopes for this hotel. its location is convenient, the rooms are good, the restaurant is also acceptable. generally, it gives you the impression that it is not a hotel with anything wrong but at the same time you do not remember anything after a while. the staff were helpful, and they arranged for the sound and light display at the pyramids and it was smooth. and although there was nothing wrong, i would not choose this hotel again.",staff,hotel,neutral,267,272
3564,"bad service, bad smell. i went with my son to fenway. the room smelled like sewers, people in reception seemed to get upset about answering questions, accidentally left some clothes in the room, called and was put on hold forever twice and emailed them, unresponsive, not cheap to a low-level motel, avoiding it.",reception,hotel,negative,94,103
3566,"the location is wonderful and the views are very beautiful, but unfortunately the service is very bad.",views,hotel,positive,34,39
3567,cleanliness is the worst.,cleanliness,hotel,negative,0,11
3568,and the rooms were clean and magnificent and overlooking the prophet's mosque and we had no problems with this hotel during the stay and the service is very reasonable.,rooms,hotel,positive,8,13
3569,"management has given us support, but it is also reflected in the response of the staff.",staff,hotel,negative,81,86
3570,rooms are clean but the bathroom (the door can be narrowly closed when you are in the bathroom).,bathroom,hotel,negative,24,32
3571,"the service is fine, the food is good, the rooms are comfortable, and while we were there we saw farah staying at the hotel and my friends were very impressed with the joy and the arrangements made for that is a suitable place.",rooms,hotel,neutral,43,48
3573,"and it's so nice and clean and the breakfast restaurant is wide and the food is varied, there's a great reception and the check-in process only took two minutes.",food,hotel,positive,72,76
3574,"and simple bathroom facilities, too, the toilet wasn't dropping water (to clean) and the bathroom was very rotten.",bathroom,hotel,negative,11,19
3575,"we sat at a table, and waited 20 minutes for the waiter to come! my glass was dirty, they first served food (disgusting), and then, they served drinks. if you're going to abu dhabi, don't stop here.",food,hotel,negative,103,107
3576,"i stayed on december 16, 2012. the staff were rude, took a lot of time to check in.",staff,hotel,negative,35,40
3577,"the floors of all the rooms are ceramic, and that's a big disadvantage. there's no room distinction.",rooms,hotel,negative,22,27
3578,the bathroom light was not strong enough to arrange the look or make up. the parking is free.,bathroom,hotel,negative,4,12
3579,an ordinary hotel with a location close to the city.,hotel,hotel,neutral,12,17
3580,good enough but not great team work - nice. the room - is fine but not up to three stars.,room,hotel,neutral,48,52
3581,"and i didn't really like the hotel, and i've been here more than 40 nights, and i could've changed the hotel, but for special reasons, i didn't change it.",hotel,hotel,negative,29,34
3583,"the reception is luxurious, and despite our presence before the date of receipt of the room and because it is still inhabited, they have given us a temporary room to stay in until the room is empty of its residents.",reception,hotel,positive,4,13
3584,a hotel that rises to international prominence during my stay at the hilton al beheira hotel in sharjah shows me what the hilton management has achieved by managing this hotel.,hotel,hotel,positive,2,7
3585,"the food was disgusting, and the drinks were cheap and fake.",food,hotel,negative,4,8
3586,the rooms are excellent and the reception is great and the level is very excellent. my stay is very comfortable.. the restaurant is excellent.. it is close to the haram prophet.. thanks to everyone at crowne plaza city hotel.,rooms,hotel,positive,4,9
3588,"the perimeter of the parking lot looks dirty,",parking,hotel,negative,21,28
3589,"and at the restaurant, the dishes aren't cleaned. i found some stains on my plate.",restaurant,hotel,negative,11,21
3590,excellent location i was on a trip to austria in august and booked in this hotel through the internet after i liked the pictures of him and the rooms and after my arrival in vienna i stayed in it 9 nights in complete comfort in the 13th floor in a room with balcony overlooking us and has an excellent restaurant overlooking also,location,hotel,positive,10,18
3591,there are services that are okay.,service,hotel,neutral,10,17
3592,"the only thing that can be said is that the room was a little crowded, it was a triple room, but they put in an extra bed to become a quadruple room.",room,hotel,positive,44,48
3593,the receptionists are rude and the level of cleanliness in the rooms is bad and full of bugs.,cleanliness,hotel,negative,44,55
3595,i attended a seminar here a wonderful hotel and my stay was fully sponsored by the ministry of health. i met my friends from the former hospital in najran as well as a sterilization control practitioner.,hotel,hotel,positive,38,43
3596,"new furniture, unclean kitchen, uncoordinated utensils and no free internet access are required at the hotel.",furniture,hotel,negative,4,13
3597,"the room was very far from the restaurant and the different types of services in the hotel and bus we have only seen twice, which is our carrier and bitter and we are fanatics as for the staff is unfriendly swimming pools do not have enough umbrellas.",restaurant,hotel,negative,31,41
3598,i will never go to it again the hotel is not clean and vibrates at night from loud music... the food is very bad. i do not recommend getting off at this hotel especially since its location is far from the city center!!! you will have to order a taxi and its driver will definitely blackmail you,hotel,hotel,negative,32,37
3599,"the austrian region of dornbirn, which lies on the border between the german border and the swiss border, is a favorite, beautiful and wonderful place beyond the border.",place,hotel,positive,145,150
3600,"close to the sanctuary and has a wonderful view a spacious and comfortable hotel and spacious rooms i was in a quad room very beautiful and clean and has an excellent kitchen office with a kettle and oven and the room has a distinctive bathroom and large and clean and under it a mall with all that the traveler can need to buy gifts and souvenirs and clothes and perfumes arabia and musk and incense and in front of him other hotels full of similar shops and various shops, as it overlooks the sanctuary directly and very close to him,",room,hotel,positive,94,98
3601,what distinguishes this hotel is only free parking.,parking,hotel,negative,43,50
3602,an economical restaurant with a level of value for money. the promise of quality and cost-neutrality is fully met.,restaurant,hotel,positive,14,24
3603,"it has good reception, excellent hospitality, great cleanliness and services that you will rarely find in other hotels.",reception,hotel,positive,12,21
3605,very good hotel. the staff was excellent. i stayed one night doing everything was great. the rooms are well sized and well equipped. the pool and gym are great. a rather unfocused location of the road but convenient to dubai airport and a short distance downtown.,rooms,hotel,positive,93,98
3606,the rooms and bathrooms are barely clean and the beds are given only a thin sheet and a fur blanket. thank god the air-conditioned was cold enough by 46 degrees celsius to resist the heat outside.,rooms,hotel,positive,4,9
3607,a wonderful hotel i stayed at sheikh ali dahab hotel wort on the proposal of a friend for what he described to me in terms of comfort and enjoyment and the programs of excursions that they have and the rooms were very wonderful in terms of room space and furniture and equipment within the rooms,hotel,hotel,positive,12,17
3608,"the staff is great, chris is the best manager i've ever had, and they're all excellent, the food and the parties are great, the rooms are clean, the seawater is excellent, and the restaurants are top-notch.",rooms,hotel,positive,128,133
3609,i would like to thank the young mohammed kiwan for his wonderful and prompt service and the kindness of his treatment and i would like to thank the restaurant manager and thank all the staff at merdian amman hotel and i will see you soon,service,hotel,positive,76,83
3610,the italian restaurant is terrifying! the type of drinks included in the accommodation cannot be accepted. the beach is beautiful.,restaurant,hotel,negative,12,22
3612,very cool first time in the hotel me and my family resort very excellent swimming pools wonderful and clean food very delicious rooms very good service very good for a very good taste and work with the egyptian treat classy pietch sweet and useful for the snorks and swimming violin and then your side about 3k arabsat in every need night restaurants shopping and violin in soho,pool,hotel,positive,82,86
3613,"i only stayed one night, and i was with my family, and we couldn't sleep because of so many bugs and reptiles in the rooms, and because of the bad smells that come from the mattresses and pillows.",rooms,hotel,negative,117,122
3614,"we went through our stay night and day and we found the rooms very spacious and all the resort is very attractive, we were waiting to leave for the airport, the crew and especially sharif, and the walker or deputy walker was very helpful and informative and left what it was to make us comfortable, we can recommend your hotel with pleasure",rooms,hotel,positive,56,61
3615,the hotel has a very pleasant and friendly lineup nice hotel clean rooms every day and eating very reasonable treatment overall nice hotel was comfortable to stay i was very happy with the hotel but the swimming pool for children is never clean and internet service is expensive in the hotel compared to some other hotels but anyway it was a nice stay,internet,hotel,negative,249,257
3616,the hotel services were distinguished from the time of arrival and reception and the hotel is wonderful in all aspects and its price is not excessive in exchange for the best services provided i advise you and accept god's obedience and do not forget us from the favor of prayer,service,hotel,positive,10,17
3617,"an elegant lady stayed here for two nights in november, something i’ve always wanted to do. the accommodation didn’t disappoint. the staff/room/food was all great.",room,hotel,positive,139,143
3618,my kids love the warm pool there and the play area. the weather is always great. enjoy your vacation there.,pool,hotel,positive,22,26
3619,even worse was the strong cigarette smell you smelled the minute you walked out of your room even though we were on a non-smoking floor! the entire hotel is too late for aesthetic survival. the pool was disappointing. i don't think we're going back to it.,pool,hotel,negative,194,198
3620,"a neglected and unclean resort where i lived 3 nights the name of a very large resort, the services are busy and the rooms are dirty with a stink and the lack of care for the facilities of the rooms is clear add that the restaurant is not fit to be called the restaurant price offered 1100 riyals per night is very expensive and exaggerated",restaurant,hotel,negative,221,231
3621,the delivery of the room was delayed as the check-in was at 10 pm and the room was received 4 am sweet was booked for 4 people and upon entry the services were for 2 people only,room,hotel,negative,20,24
3622,"breakfast buffet is very weak and more specialized in chinese food in case of ordering additional water bottles, the package is calculated at 8.5 ringgit",buffet,hotel,negative,10,16
3624,"the best thing about aqua and swimming pools, restaurants don't have a variety, non-alcoholic drinks are completely neglected.",pool,hotel,negative,39,43
3625,"cleanness and comfort i liked the treatment of the staff and the cleanliness of the room and orange juice and privacy and the presence of wi-fi and the presence of pork in the buffet is unfortunate, although no one is affected by the lack of while the presence of the pig is negative for us",staff,hotel,positive,51,56
3626,sleazy rooms - bad rooms: the rooms were spacious but the furniture looked sleazy and the room lighting was also inadequate. bad.,furniture,hotel,negative,58,67
3627,"first you find the receptionists far from their mission, where we have to be foreigners in order to get attention, and all that applies to the rest of the hotel services.",receptionists,hotel,negative,19,32
3628,"bad hotel, dangerous hang wires, terrible food.",hotel,hotel,negative,4,9
3631,"the rooms are clean, but there is nothing to be excited about, and the bathroom needs to be transformed.",bathroom,hotel,negative,71,79
3632,"the rooms were dirty and the sheets had stains from the past, the sewers were closed and i couldn’t use the bathroom because the water remained undischarged, the room service was very terrible and the only positive was that the prophet’s mosque was nearby and so were the shops.",rooms,hotel,negative,4,9
3633,i have no comment except to thank every little one in this hotel as i found comfort and good reception and i felt like i was someone else inside your hotel from all sides.,reception,hotel,positive,93,102
3634,lack of parking service,parking,hotel,negative,8,15
3635,more than a wonderful swimming pool overlooking the sea directly,pool,hotel,positive,31,35
3636,"it's not a good place to work. i visit this place with the intention of holding meetings. the place is fine and the facilities are fairly good, but the services they have need to improve. the lack of staff has a great impact. i need to pay attention and better management in order to raise the level of the place. but in general, i do not recommend giving them 60% for meetings. i do not know about the stay, i did not try it myself.",service,hotel,neutral,152,159
3637,but the internet is very weak and sometimes it doesn’t work.,internet,hotel,negative,8,16
3638,"the rooms are clean, especially after the renovation, which became a nuisance.",rooms,hotel,positive,4,9
3639,"the best vacation i've ever had is a great hotel, and its only drawback is the food at the restaurant - limited choice and sometimes tasteless meals.",hotel,hotel,positive,43,48
3640,"but sometimes there's a bit of a rush in the breakfast lounge, the hotel doesn't have a restaurant, but it does have a delicious buffet.",buffet,hotel,negative,129,135
3642,it's a very expensive place.,place,hotel,negative,22,27
3644,"i tried to contact the receptionist and the central operator, but unfortunately there's no response.",reception,hotel,negative,23,32
3645,"my third visit to the red carpet hotel was my visit to the red carpet hotel this month characterized by that i became one of the hotel's frequent visitors and was met by friendly and welcoming staff and i hoped to visit the hotel on the next eid al-adha but i was surprised by the high prices in the eid period on the whole the hotel is great especially in the case of medium occupancy rates, but in high occupancy rates the level of service is low",prices,hotel,negative,286,292
3646,"important points to complete the beauty went on the first of may 2013, the place and nature are wonderful, the landscaping is wonderful but the service is very bad and the eating is bad where we leave the hotel and eat in places outside it. and the workers are rude where they insult foreigners on the grounds that they do not understand the arabic language. but i felt some change after the new owner, i hope it continues, because the place is wonderful and can be completed by avoiding human mistakes.",service,hotel,negative,144,151
3648,nice and friendly staff. clean hotel.,hotel,hotel,positive,31,36
3649,"it was a pleasure to be there. the room was large and clean with a large balcony full of flowers. a partial view of the pool and the red sea. the movement was every day with some evening concerts. good food and nice things. there is a diving center in the hotel area, but i decided to go somewhere else. in my opinion, it was worth the money we paid.",food,hotel,positive,202,206
3651,"the first hotel that prevents customers from bringing food into the room is a very bad treatment by the staff, no one cares about the wishes of the important customer, the implementation of the hotel policy.",hotel,hotel,negative,10,15
3653,"our room is facing the street, exposed to heavy and loud road noise.",room,hotel,negative,4,8
3654,i stayed at this hotel for three nights in september.,hotel,hotel,neutral,17,22
3655,"the hotel looks great on the outside, but after dealing with all the employees, you hate all the professional managers in the dunes.",employees,hotel,negative,69,78
3656,and thank the very health club staff and thank the main restaurant and especially al-shaf mohammed al-sayyad with a wonderful and varied buffet and thank the reception staff very,restaurant,hotel,positive,56,66
3657,"the hotel is small, but its rooms and breakfasts are great. the wi-fi is excellent, the service is friendly, and the pool is good.",room,hotel,positive,28,32
3658,very excellent hotel is very wonderful. it is considered one of the finest and most beautiful and luxurious hotel in the south central..,hotel,hotel,positive,15,20
3660,one of the most beautiful hotels in cairo one of the most beautiful hotels in cairo i stayed in the hotel last february 2013,hotel,hotel,positive,26,31
3661,the splendor of my comfort with the armani hotel dubai really impressed me in my stay at the armani hotel dubai where the crew is very fun and excellent service as well as furniture and views of the dubai fountain make you unforgettable the moments i spent in the hotel and also very close to the dubai mall,service,hotel,positive,153,160
3662,the accommodation is excellent. the staff is excellent and helpful. the room is comfortable. the breakfast is excellent and the service is very excellent and the cleanliness is great. i thank the management for the good handling of a very beautiful hotel with the chief of staff who is happy to help anything and eager to please that you may have a problem or question from me many thanks and gratitude,staff,hotel,positive,36,41
3664,wonderful and hadi and we enjoyed very the hotel is wonderful and hadi and the beach is wonderful and the sea is a masterpiece and without rocks and the swimming pool is wonderful and clean for the rooms is good and furniture needs some renovations,beach,hotel,positive,79,84
3665,"honestly dealing with the staff is very wonderful, but the rooms are very bad and have maintenance...",rooms,hotel,negative,59,64
3666,"the only downside i see from my point of view is the two-elevator system, you have to go up from the ground floor to the hotel floor with the public elevator, and then from the hotel lobby to the suite with the hotel elevator.",elevator,hotel,negative,57,65
3667,"i had high hopes for this hotel. its location is convenient, the rooms are good, the restaurant is also acceptable. generally, it gives you the impression that it is not a hotel with anything wrong but at the same time you do not remember anything after a while. the staff were helpful, and they arranged for the sound and light display at the pyramids and it was smooth. and although there was nothing wrong, i would not choose this hotel again.",hotel,hotel,neutral,26,31
3668,great location but the hotel is very old-fashioned.,location,hotel,positive,6,14
3669,"a new hotel is not fully ready (no credit card payments, only cash), and there is limited parking available.",parking,hotel,neutral,90,97
3670,"samaya was great recently i stayed for a week in this wonderful hotel, the food was great and the room was excellent and the sky on the bay was clear... i will come back to visit the hotel again and again of course....",room,hotel,positive,98,102
3671,too expensive a little playground a disgusting entertainment team,team,hotel,negative,61,65
3672,"a wonderful hotel is a permanent customer, the hotel as if you are in your home of security and safety enjoys complete cleanliness and good accommodation as well as eating very clean and also the variety of dishes permanently for the best..",hotel,hotel,positive,12,17
3673,hotel cardenia it is a good hotel and its services are good and its staff are loyal to their work and high morals and the hotel's monastery is a gentleman... the hotel is quiet and delicious and has a comfortable gymnasium has been very comfortable with a room on my own and this hotel will be the hotel where i always stay,service,hotel,neutral,42,49
3674,"it is not recommended that there should be a guide for you in order to find the elevator, we were dragging bags up and down the drawers and around them.",elevator,hotel,negative,80,88
3675,"there is also no direct access from the courtyard to the hotel. i wanted a pick-up service to the airport, and the concierge told me not to book through the hotel booking desk, and to book through him, which immediately frustrated me, so i decided to take a taxi.",service,hotel,negative,83,90
3676,"the hotel is very clean and the spa is very wonderful and the breakfast is the most beautiful meal and all the staff have taste and enjoy the civility can spend the whole day inside it without the need to go out and the system of eating meals is excellent, but more attention must be paid to the swimming pool",pool,hotel,positive,305,309
3677,i liked the cleanliness of the hotel and the good treatment of the workers there and i enjoyed the beach and bisin in terms of the wonderful atmosphere and cleanliness and enjoyed the parties there,treatment,hotel,positive,50,59
3678,"and the restaurant is clean, but eating is required. it's varied and has a distinct flavor.",eating,hotel,negative,33,39
3680,he explained the hotel facilities and advised the restaurants and the health club.,restaurant,hotel,positive,50,60
3682,"if you can’t sleep at night or nap during the day, your room is right on the bar area so there’s no escape and after a day or so you’ll want to escape.",room,hotel,negative,56,60
3683,the restaurant is characterized by a beautiful view of the sea and a concern for cleanliness and the taste of beautiful food. many thanks to professor shirin al-bukhari and the entire staff of the hotel,restaurant,hotel,positive,4,14
3684,good hotel by my work i visited this hotel several times during the months of march and april 2013... is more than a good hotel... the service is distinctive and all the workers are very cooperative.... modern design. and feel familiar in your home.,service,hotel,positive,135,142
3685,"hotel management and staff are more than excellent - excellent security guards - restaurant, bar and club are really great - i have never seen better than that hotel in addis ababa",restaurant,hotel,positive,81,91
3686,"the hotel is located in a privileged location, close to the train station, approximately 5 minutes on foot and very close to the main river.",location,hotel,positive,37,45
3687,"high-level service with the finest details in mind, which helped me to relax, recuperate and save the most beautiful memories in this resort",service,hotel,positive,11,18
3688,a wonderful team headed by mr. hassan attia denmo hotel and an excellent entertainment team and a wonderful reception from the reception team and the beautiful stranger that you can meet mr. hassan everywhere to the extent that you are afraid to ride my arabic goa,hotel,hotel,positive,50,55
3689,and the rooms are beautiful and the view of the rooms was wonderful and the food was delicious and varied and beautiful and i will invite friends and colleagues to visit this wonderful place and enjoy the gardens and mountains and the view of the sunrise and sunset like no other.,rooms,hotel,positive,8,13
3690,the reception's slow. i've been waiting almost four hours.,reception,hotel,negative,4,13
3691,don’t even think about staying at the crystal hotel. this hotel is not worth any star as well as 3 stars.,hotel,hotel,negative,46,51
3693,"i stayed three nights in december three years ago, and the hotel had only one breakfast restaurant, and the price was very high for the double room and breakfast buffet as well.",restaurant,hotel,negative,88,98
3694,"comfort and luxury pleasure honestly from the finest doha hotels at all in terms of comfort and cleanliness and guest service and good furniture and strategic place and at a great price, i recommend it and thank ms. raneem for her manners and great dealings, which did not fall short with us in extending our stay to the time of the afternoon and also thank all the staff for the spaciousness of their chest",furniture,hotel,neutral,135,144
3695,breakfast is very poor: the buffet cannot be found.,buffet,hotel,negative,28,34
3696,"the staff is very helpful and nice, the apartments are modern and well equipped, as well as the wonderful location in the heart of taksim at an attractive price, i will not lose any effort on my next visit because i found the right place",location,hotel,positive,106,114
3697,"it's a real mess, the staff is completely unprofessional, i've been there five days in the hotel with a new problem every day.",staff,hotel,negative,22,27
3698,disgusting. i only spent two nights in this hotel. the rooms were so filthy.,rooms,hotel,negative,55,60
3699,excellent hotel. excellent hotel in all respects.,hotel,hotel,positive,10,15
3700,"a hotel that lacks the lowest degrees of tourism, it is a dirt address in its rooms and services and food even utensils where they serve food is not washed and leftovers of food and previous drinking,",food,hotel,negative,101,105
3701,"very beautiful place, excellent service and a great location the place is beautiful and requests on lake jeddah directly close to all places in jeddah all services are available",place,hotel,positive,15,20
3702,"the food selection is good, clean and excellent, the views are great, and the markets and restaurants are plentiful.",views,hotel,positive,53,58
3703,"the hotel staff were friendly, the rooms were great and the food was special. our stay was upgraded to a better room.",food,hotel,positive,60,64
3704,"nice hotel, but the adaptation problem. the hotel's location is excellent. it has a private beach and a nice swimming pool.",hotel,hotel,positive,5,10
3705,"the hotel staff is not helpful at all, except that the person at the reception was called ashraf, he was the best person in them, i'm egyptian, but honestly this hotel is a bad picture of egypt, don't go there.",hotel,hotel,negative,4,9
3706,my advice to you if you are booking this hotel is to cancel your booking or cancel the entire trip if you can't. experienced advice,hotel,hotel,negative,41,46
3707,"it's the worst hotel i've ever lived in, ruined bathrooms, contaminated water, a broken crib, a broken phone, no internet.",bathroom,hotel,negative,48,56
3708,"the beach is excellent, but it's not clean.",beach,hotel,neutral,4,9
3709,"receptionists and restaurant staff are not friendly, but without going beyond (most guests can be egyptian) eating poorly.",eating,hotel,negative,108,114
3710,the room is clean but has very modest facilities.,room,hotel,positive,4,8
3711,the pool was large and rudderless. the service around the pool was excellent.,pool,hotel,positive,4,8
3714,"a good modern hotel is worth every clean, bright and beautiful penny, a really great hotel to stay in, the rooms are very clean, and breakfast on the top floor (or roof) was a real delight, i recommend it 100%.",hotel,hotel,positive,14,19
3715,"please avoid this hotel, it is expensive, and the service does not meet the standards of a three-star hotel.",service,hotel,negative,50,57
3716,"the rooms are spacious, tidy and clean and the service is great but the lobby is very small and the price is very good and not high",service,hotel,positive,47,54
3717,"i honestly thought my stay was fun, but i was surprised that even though i was a guest, i wasn't allowed to watch tv in the bar or restaurant without asking for food or drink. i found this strange.",stay,hotel,positive,22,26
3718,"i stayed there for three days, and this was my worst experience! i'm sure i'll never choose this hotel again! it was horrible!",hotel,hotel,negative,97,102
3720,"a bad hotel, a hotel that works without running cleaning equipment just for the first day, and then everything was pulled, and the tv broke my stay, no internet repair, bad door key, always broken room service, receiving a call, but without the help of a lot of missing services in this hotel.",service,hotel,negative,202,209
3721,they gave me a bad service. check-out at other hotels is at 3:00 p.m. but here it should be at 12:00 p.m.,service,hotel,negative,19,26
3722,"a self-respecting person will not repeat the visit because the hotel has prostitutes sitting in the halls and in the garden and everywhere, so they follow you to the rooms after they have finished their task in one of the rooms with customers and this is happening in front of the management and security of the hotel, the painful thing is that any guest of the hotel becomes like a seeker for this",hotel,hotel,negative,63,68
3723,"the hotel was very nice. the hotel is well-received and clean. the staff is very cooperative and keen to serve you. the food is varied and tastes great, and there are foods to suit all tastes.",staff,hotel,positive,67,72
3725,"the staff is great, and the location is excellent. what else can i say? the train station is at the end of the street and there are fast food places where children will eat their food in peace.",location,hotel,positive,28,36
3726,the restaurant is special. delivery of food to the rooms is very special. the bed is comfortable. the bathroom is at the highest level.,bathroom,hotel,positive,102,110
3727,"food is clean but limited and average quality the hotel is attached to the mall and has all the shops, restaurants and pharmacy the hotel is attached to a market with excellent prices and cheaper than cairo the swimming pool is clean",prices,hotel,positive,177,183
3728,and the service sucks.,service,hotel,negative,8,15
3729,and its only advantage is the size of the unit is large and the prices are good but it never made me happy i heard that there is a new administration that will take over and until then make comprehensive improvements in everything that is not recommended at all,prices,hotel,positive,64,70
3730,"the security level is very high where you can only access with the apartment key or a secret number, the internet is very fast and wonderful as the free card provides zelamsi and cabron there is no cleaning service, but there are two manual vacuum cleaners",internet,hotel,positive,105,113
3731,the room and the bathroom are so old and dirty i'm not booking this hotel again.,room,hotel,negative,4,8
3732,to the esteemed hotel management... there is a distinctive qualitative shift in the level of service and the extent of improvement observed from the previous year in terms of the high style of employees and supervisors all such as jamal manaseer,management,hotel,positive,22,32
3733,"but the service is very weak, and any request needs to be repeated more than once to implement it.",service,hotel,negative,8,15
3734,"message of thanks to the management of the fairmont hotel,",management,hotel,positive,25,35
3735,"the hotel was really dirty, furniture and mirrors were broken and terrible noise every night.",hotel,hotel,negative,4,9
3736,"a very comfortable hotel with large rooms. the service is excellent, i booked for 4 nights, and i didn’t want to leave on the last day.",service,hotel,positive,47,54
3737,"the rooms weren't cleaned the entire time we stayed, but upon request, the cleaner and receptionists were available to assist.",rooms,hotel,negative,4,9
3738,"perfect service, professional, friendly, quick, gentle, and sometimes even smiling. an old room and a pretty crowded interior, but the bed is good.",room,hotel,negative,91,95
3739,"the hotel is very wonderful in terms of cleanliness, reception, cuisine and location it is close to the sea and its view is charming and the oriental food provided by the professional indian cook was very wonderful and close to services and some famous shops and close to one of the oldest military museums",hotel,hotel,positive,4,9
3740,"i found my comfort a good hotel comfortable rooms warm and good and distinctive having a kitchen you can prepare your food and coffee machine and everything you need to do food next to a large supermarket and grocery store that watches late hours and a group of restaurants, including halal restaurants and the metro station is 5 minutes away and the bus is 5 minutes also i love this place",rooms,hotel,positive,44,49
3741,"as the towels are small! the room was clean, and breakfast was enough – eggs, bread, cheese – a fairly good egyptian breakfast. we were there during an inactive season, so it’s likely to be busier and noisy in the summer.",room,hotel,positive,29,33
3742,and poor service to the rooms either you get a lack of electricity and wait for more than two hours because the limit of crossing you means a mistake and not repeated but for the place evidence failed and very bad.,service,hotel,negative,9,16
3743,12/2012 wonderful and clean hotel and sweet treatment and clean and clean eating and a high level of quality and good violin price i enjoyed very and the days i returned quickly was only the best 6 days,hotel,hotel,positive,28,33
