id,text,aspect,category,polarity,from,to
1762,It embarrassed me in the office so I decided not to wear them any more since last summer .,them,Shoes#General,negative,57,61
1763,Comfortable and stylish .,implicit,Shoes#Quality,positive,-1,-1
1764,Obviously my favorites .,implicit,Shoes#General,positive,-1,-1
1765,"Comfortable and fit well , but the inner fabric peeled up within a few weeks .",implicit,Clothing#Quality,positive,-1,-1
1766,"I rated them a five because the price was good , the quality is great ( even with her wearing them on a regular basis , they have held up ... and she is tough on her shoes ) .",quality,Shoes#Quality,positive,53,60
1767,Great as always,implicit,Clothing#General,positive,-1,-1
1768,They 're super flexible and comfortable so they 'll be perfect for active movement .,they,Bottom#General,positive,0,4
1769,The toes were stuffed with a big wad of paper and may have stretched them out or perhaps they were mislabelled..who knows .,they,Shoes#General,negative,89,93
1770,"Gift was liked , said to be very comfortable",implicit,Clothing#Quality,positive,-1,-1
1771,"Love the fit , they are very comfortable .",implicit,Shoes#Size,positive,-1,-1
1772,I wear a size 7 1/2 M and these fit just right and are so stylish and comfortable .,implicit,Shoes#Quality,positive,-1,-1
1773,the color is as picture .,color,Top#Looking,neutral,4,9
1774,"So , four stars for fashion , zero for product quality .",quality,Top#Quality,positive,47,54
1775,"Too boxy , thought it would be more fitted like on the model .",implicit,Clothing#Size,negative,-1,-1
1776,They are comfortable and pretty .,They,Shoes#General,positive,0,4
1777,tried and true these tights fit true to size and they look beautiful with ballet costumes under the lights !,tights,Bottom#Size,positive,21,27
1778,"I typically wear an 8 , but per instructions/advice , ordered a 9 , and they fit perfect.I wore this type of shoe back in high school for show choir , and they are just as comfortable as I remember them.I WILL say one thing , I 'm going to have to add something to the heel .",they,Shoes#Size,positive,72,76
1779,Super great product at a good price .,price,Clothing#Prices,positive,30,35
1780,"Glad I did , these are definately keepers ! They have not scratched or faded at all , although they are pleathy rather than natural materials - which works out fine for the wet mornings and little spashes because they dry quickly and without discolorization .",they,Shoes#Quality,negative,44,48
1781,"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",They,Clothing#Quality,positive,0,4
1782,"However , they run a full size smaller than street shoes .",they,Shoes#Size,negative,10,14
1783,Needs a pad to keep from sliding .,implicit,Shoes#Size,negative,-1,-1
1784,Sheer and shimmery .,implicit,Bottom#Looking,neutral,-1,-1
1785,Excellent product and beautiful color,product,Clothing#General,positive,10,17
1786,Great for dancing and costume modesty .,implicit,Clothing#General,positive,-1,-1
1787,I like them .,them,Clothing#General,positive,7,11
1788,"Beautiful , awesome boots if you get them from a none junk shop !",boots,Shoes#General,positive,20,25
1789,they re beautiful though - and good quality .,quality,Clothing#Quality,positive,36,43
1790,I ordered a large just to be on the safe side and I 'm so glad I did .,implicit,Bottom#Size,positive,-1,-1
1791,These are great !,implicit,Clothing#General,positive,-1,-1
1792,I would recommend these to anyone ... really ... even just to wear to work ... but primarily they are meant to be used for dancing .,implicit,Shoes#General,positive,-1,-1
1793,They are wonderful .,They,Bottom#General,positive,0,4
1794,LOOOOOOOVE these i can not live without them .,implicit,Clothing#General,positive,-1,-1
1795,The red color was true red not orangey .,red,Shoes#Looking,positive,4,7
1796,I 'm very white and it blended well with my skin tone so very impressed .,implicit,Bottom#General,positive,-1,-1
1797,"Fabric was thinner than I thought it would be , it 's not see through but if I held the shirt up toward a lamp/light ( about 10 ' away ) I could see lamp light through the fabric .",Fabric,Top#Quality,negative,0,6
1798,I like this blouse better in person .,blouse,Top#pair,positive,12,18
1799,I very fond of the style but I 'm so sad they were n't for my feet .,style,Shoes#Looking,positive,19,24
1800,"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",band,Bottom#General,positive,77,81
1801,Better than hose .,implicit,Bottom#General,positive,-1,-1
1802,I do like them but they are to dark .,they,Clothing#pair,negative,19,23
1803,I really like them and they are very comfortable but needed to be a little longer to fit perfectly on my feet,them,Shoes#General,positive,14,18
1804,"The shoes came in a timely manner , however they are too small .",implicit,Service#General,negative,-1,-1
1805,They seem to run true to size .,size,Shoes#Size,positive,25,29
1806,"Lastly , I did n't think the shirts were as soft as the description implies , once washed & dried w/ dryer sheet , then yes , nice & soft .",shirts,Top#Quality,negative,29,35
1807,Sharp looking boot .,boot,Shoes#Looking,positive,14,18
1808,It does leave white fuzz on your undershirt .,implicit,Top#Quality,negative,-1,-1
1809,I wore these to a 1920s party- they were absolutely great ! They were surprisingly comfortable and I walked and danced in them for hours ! This is coming from a person who usually wears wonderfully supportive shoes like Keens or Chacos .,them,Shoes#Quality,positive,122,126
1810,Fit perfect ! ! !,implicit,Bottom#Size,positive,-1,-1
1811,"As always , Danskin has quality products , this one is no different !",products,Clothing#General,positive,32,40
1812,Will probably still reorder because I 'm wanting this color and I ca n't seem to find locally ... ..so will it be 7 AA or 7 M which will fit comfortably ?,color,Shoes#Looking,positive,54,59
1813,Much smaller than I anticipated .,implicit,Shoes#Size,negative,-1,-1
1814,Great color too .,color,Clothing#Looking,positive,6,11
1815,"She said they are so comfortable , and they are perfect .",they,Shoes#General,positive,9,13
1816,They are okay but not comfortable for a lot of walking .,They,Shoes#General,neutral,0,4
1817,"Very comfortable and easy to wear shoes , just the right size .",shoes,Shoes#Looking,positive,34,39
1818,Excellent shipping and quality .,quality,Clothing#Quality,positive,23,30
1819,It is true to size and comfortable .,size,Shoes#Size,positive,14,18
1820,"Very , very durable .",implicit,Clothing#Quality,positive,-1,-1
1821,Perfect fit .,implicit,Clothing#Size,positive,-1,-1
1822,She loved them !,them,Clothing#General,positive,10,14
1823,It 's not skin tight but it also does n't bag ( which can make you look bigger than you are . ),implicit,Top#Size,negative,-1,-1
1824,Totally worth the money .,implicit,Bottom#Prices,positive,-1,-1
1825,"When I first put them on , they felt slightly tight , but in a very short time they felt like slippers .",they,Shoes#General,positive,27,31
1826,I like the heel height and the style .,heel,Shoes#Looking,positive,11,15
1827,these are my favorites ! ! !,implicit,Bottom#General,positive,-1,-1
1828,Sheer and shimmery .,implicit,Bottom#Looking,positive,-1,-1
1829,"But the thickness and quality is very good so if you 're going for either the Hooters looks or dance recital and need to have good coverage , these will work great .",quality,Clothing#Quality,positive,22,29
1830,I still like the double deerskin sole better for comfort but it 's nice to have the rubber soles for wearing outdoors and no leather ties to have to mess with .,double,Shoes#Quality,positive,17,23
1831,I lost my character shoes-it had been almost 10 years since I 've needed any-and I 'm happy to finally have some more !,implicit,Shoes#General,positive,-1,-1
1832,They run very small,They,Clothing#Size,negative,0,4
1833,"The color is very nice , not fake looking but still flattering .",color,Clothing#Looking,positive,4,9
1834,"Great price , nice fit",price,Clothing#Prices,positive,6,11
1835,O ordered them for a friend and she loved them .,them,Clothing#General,positive,10,14
1836,This item is very soft and thick .,item,Clothing#Quality,positive,5,9
1837,They fit great and are very comfortable .,They,Shoes#Quality,positive,0,4
1838,The amount of stretch also makes me think that these will last a long time .,implicit,Bottom#Quality,positive,-1,-1
1839,Excellent dance tights .,dance,Bottom#General,positive,10,15
1840,its a bit tight in the back but i expect that that may stretch so hopefully it will be ok,implicit,Shoes#Size,negative,-1,-1
1841,"The material is more lightweight for a sweatshirt , I like the neck it doesn't hang too low or fit too snug .",neck,Top#General,positive,63,67
1842,"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",quality,Clothing#Quality,negative,10,17
1843,"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",implicit,Shoes#Looking,positive,-1,-1
1844,They 're soft and they fit nice .,they,Clothing#Size,positive,0,4
1845,They are a perfect fit for me .,They,Clothing#Size,positive,0,4
1846,"They are durable , I have really long fingernails and no runs so far despite wearing them several times.See the pictures for how well they fit and how flattering they are !",they,Bottom#Size,positive,0,4
1847,"I love the shirt and would be glad to order more in the future but , the seam came loose on one of the sleeves already .",seam,Top#Quality,negative,73,77
1848,"Love these , will never wear anything but Capezio .",implicit,Clothing#General,positive,-1,-1
1849,Its amazing .,implicit,Top#pair,positive,-1,-1
1850,The color and quality of the shirt also turned out to be what i hoped when i ordered it .,quality,Top#Quality,positive,14,21
1851,"I 'm usually a size six , but just barely am a Large/XL based on the sizing chart on the package , which seems to be about right ( they are just a little too small , no matter how I try to stretch them ) .",they,Bottom#Size,negative,131,135
1852,"I ordered this sweatshirt for my husband and he is really very pleased with the fit , the warmth and the comfort .",comfort,Top#Quality,positive,105,112
1853,"But then when I found it on your site recently , I was thrilled , and ordered another pair .",implicit,Shoes#General,positive,-1,-1
1854,It 's good to wear and be able to slip into cute shoes after .,shoes,Shoes#General,positive,49,54
1855,Comfortable and cute .,implicit,Shoes#Quality,positive,-1,-1
1856,Arms too baggy .,Arms,Top#Size,negative,0,4
1857,"Very comfotable , a fine shoe made well",shoe,Shoes#Quality,positive,25,29
1858,So I tried LifeStride 's Mimosa but BEWARE they do not run true to size .,size,Shoes#Size,negative,67,71
1859,Worked pretty well for carnival .,implicit,Clothing#General,positive,-1,-1
1860,I was desperate and had them sent overnight ( $ 8 ) . They are uncomfortable to begin with and unbearable after 4 hours of wear .,They,Shoes#Quality,negative,54,58
1861,"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",toast,Bottom#Looking,negative,4,9
1862,"They provide good coverage , this is my second pair ( unfortunately they are n't hole proof ! )",They,Bottom#General,positive,0,4
1863,love the color and this hoodie is true 2 size would def buy more from this seller and they had lots of colors : ),seller,Service#General,positive,75,81
1864,"Very comfotable , a fine shoe made well",shoe,Shoes#General,positive,25,29
1865,They 're what I expected given the reviews .,They,Shoes#General,positive,0,4
1866,I bought these as a gift for my Mom who loves them .,them,Shoes#General,positive,46,50
1867,These are ok .,implicit,Shoes#General,neutral,-1,-1
1868,Those 2 have a somewht cushioned leather innersole with a bit of arch support ( not much ) .,implicit,Shoes#Quality,negative,-1,-1
1869,I love this shoe !,shoe,Shoes#General,positive,12,16
1870,"She said they are so comfortable , and they are perfect .",they,Shoes#Quality,positive,9,13
1871,These sandals are very comfortable and give good support .,sandals,Shoes#Quality,positive,6,13
1872,Worked beautifully for my Princess Buttercup cosplay .,implicit,Clothing#Looking,positive,-1,-1
1873,Another complaint is that they are so hard to find !,they,Shoes#General,negative,26,30
1874,Comfortable and stylish .,implicit,Shoes#Looking,positive,-1,-1
1875,"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",tight,Bottom#Quality,positive,6,11
1876,"Looks as pictured , fit was perfect .",implicit,Clothing#Size,positive,-1,-1
1877,Hood isn't too big and the front pouch pocket is nice .,front,Top#General,positive,27,32
1878,"Will probably still wear them , but keep in mind it will be very obvious you 're wearing tights .",tights,Bottom#Looking,negative,89,95
1879,They ripped after a few wears ... probably because they were a tad tight and I was rough on them .,They,Clothing#Quality,negative,0,4
1880,These tights are unwearable .,tights,Bottom#General,negative,6,12
1881,Love these sandals as much as the other pair I bought in the champagne color .,sandals,Shoes#General,positive,11,18
1882,I 'm 5 ' 9 165 and I got size D and they fit perfectly .,they,Clothing#Size,positive,36,40
1883,She wore them for a few rehearsals and two recitals and they are still doing well .,them,Clothing#Quality,positive,9,13
1884,Good quality and perfect fit .,implicit,Clothing#Size,positive,-1,-1
1885,The only reason for the 4 stars is that this is an open sandal so it will not have the support of a closed in shoe .,sandal,Shoes#Quality,negative,56,62
1886,"Strong , feels nice .",implicit,Clothing#Looking,positive,-1,-1
1887,Great value looked great,implicit,Clothing#Looking,positive,-1,-1
1888,I have worn these for many years & have many colors .,implicit,Shoes#General,positive,-1,-1
1889,"Really comfortable , great flats .",flats,Shoes#Quality,positive,27,32
1890,"I was disappointed when I got this shoe because it looked like it would be comfortable , but it was too narrow to wear comfortably for any amount of time so I gave them to someone whose feet are narrower and they love them .",shoe,Shoes#General,negative,35,39
1891,They are shimmery and perfect .,They,Bottom#Looking,positive,0,4
1892,Awesome for wearing for those more revealing cosplays ... At first I was scared when I got it because it was a lot darker than my actual skin tone but when I put it on it stretched out and matched it a lot better ... No one knew I was wearing tights !,implicit,Clothing#General,positive,-1,-1
1893,"I love these tights , nice and sturdy and can put up with a beating .",tights,Bottom#Quality,positive,13,19
1894,"After taking a look at the size chart on the packaging , I didn't even bother to try these on and instead returned them immediately .",them,Clothing#General,negative,115,119
1895,We love these tights for our girls .,tights,Bottom#General,positive,14,20
1896,"The fit is comfortable and snug but not too tight and no pain when wearing them , painless , stylish , arrived on time , and these can be worn for dance , casual , or formal , anything really , not too thick and bulky , not to thin and flimsy , perfect fit , they 're good shoes , I would recommend .",them,Shoes#Size,positive,75,79
1897,"Fabric was thinner than I thought it would be , it 's not see through but if I held the shirt up toward a lamp/light ( about 10 ' away ) I could see lamp light through the fabric .",shirt,Top#Quality,negative,88,93
1898,"I would definitely recommend these tights , especially if you don't have time to change out of them after class like I do , since I have another class on the other side of campus right after ballet.Update : I 've been using these tights for over two months now and still love them , plus the issue with the back of the waist band resolved itself after a couple washings .",them,Bottom#General,positive,95,99
1899,aa little tight but will work,implicit,Clothing#General,neutral,-1,-1
1900,Good for my ballet dancing girls who are fussy with tights .,tights,Bottom#General,positive,52,58
1901,Great fit !,implicit,Shoes#Size,positive,-1,-1
1902,The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,sizing,Shoes#Size,positive,4,10
1903,They fit very well and are very soft without getting runs or getting pilly .,They,Bottom#Quality,positive,0,4
1904,"If you are female , or if you are male and don't mind wearing a light leotard that will of course keep them held up nicely .",leotard,Top#Quality,neutral,70,77
1905,its a bit tight in the back but i expect that that may stretch so hopefully it will be ok,implicit,Shoes#General,neutral,-1,-1
1906,"Unfortunately , the waistband in the XXL was still much too tight .",waistband,Bottom#General,negative,20,29
1907,The only caveat is that the sole is not as wide as the 4E width of the shoe so I can feel the edges of the sole under my feet when I 'm walking .,sole,Shoes#General,negative,28,32
1908,Toe area too small as well as lengthI WONDER IF THESE SHOES ARE A KNOCKOFF AS THE INSIDE IS PEELING .,lengthI,Shoes#Size,negative,30,37
1909,They worked great for what we needed though and were perfect for our Alice costume .,They,Clothing#General,positive,0,4
1910,The color was a perfect match but I can not wear these tights anywhere because of the incorrect sizing guidelines .,color,Bottom#Looking,positive,4,9
1911,"I ordered this sweatshirt for my husband and he is really very pleased with the fit , the warmth and the comfort .",implicit,Top#Size,positive,-1,-1
1912,They ran pretty quickly,They,Clothing#General,positive,0,4
1913,I like these tights .,tights,Bottom#General,positive,13,19
1914,I purchased these much larger than size listed by chart to avoid rips .,implicit,Bottom#Size,negative,-1,-1
1915,"I can ' wear them at all , but they are cute .",them,Clothing#General,negative,13,17
1916,No support hose,hose,Bottom#General,negative,11,15
1917,I loved them.I wear the sandals about twice a week and today the strap broke .,them.I,Shoes#General,positive,8,14
1918,It gave me a muffin top .,implicit,Clothing#General,negative,-1,-1
1919,great granddaughter loved them,them,Clothing#General,positive,26,30
1920,These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,they,Shoes#Looking,negative,29,33
1921,She found them amazingly comfortable .,them,Shoes#Quality,positive,10,14
1922,I like the heel height and the style .,style,Shoes#Looking,positive,31,36
1923,They worked but can definitely stretch for a taller person .,They,Bottom#Quality,neutral,0,4
1924,Other than that these are the best ! !,implicit,Bottom#General,positive,-1,-1
1925,Danskin is always a great choice .,Danskin,Clothing#Brand,positive,0,7
1926,Excellent,implicit,Clothing#General,positive,-1,-1
1927,Comfortable but heel strap slides down .,heel,Shoes#Quality,negative,16,20
1928,They 're just OK-not sure I would purchase again-style is kind of old fashioned,They,Shoes#General,neutral,0,4
1929,But they are just a little tight and not quite long enough .,they,Shoes#Size,negative,4,8
1930,"Otherwise , the product is fine .",product,Clothing#Prices,positive,16,23
1931,"The supposedly narrow width , however , was so wide my foot would not stay in the shoe .",shoe,Shoes#Size,negative,82,86
1932,"I bought them mainly because I have nerve damage , as well as severe arthritis in my legs , and I have talked to countless Hooters girls who have all sworn by them because the ones that have gotten in the past are simply too expensive , but these danskins are of the same quality , and hold up , and keep the gloss alive for a long time as well as the one other important reason to wear them is support which is my reason for wearing them .",the,Top#Prices,negative,9,12
1933,Nice and comfy,implicit,Clothing#General,positive,-1,-1
1934,I love the way this sandal looks and fits .,sandal,Shoes#General,positive,20,26
1935,The ivory pair was fine but the pair I ordered that was champaign came with two left shoes .,pair,Service#General,negative,10,14
1936,"I like it , however , the slingback is a little loose , but the rest of the fit feels very well .",implicit,Shoes#Size,positive,-1,-1
1937,Good comfortable fit and they look great too .,they,Clothing#Looking,positive,25,29
1938,"I like the fleece lining , it helps to keep me warm , definitely a good buy .",buy,Top#General,positive,72,75
1939,"They look cute , fit well , have good support and last .",They,Shoes#Size,positive,0,4
1940,"These are supposed to be wide width , however , the only wide part is the sole .",implicit,Shoes#Size,negative,-1,-1
1941,"The Camel color while looks a little like something my grandmother might wear , it works very well with neutral colors without having to get white sandals .",implicit,Shoes#Quality,positive,-1,-1
1942,"When the right size is purchased they fit fantastic , very comfortable and make it do much easier to dance .",they,Shoes#Size,positive,33,37
1943,Too bad .,implicit,Shoes#General,negative,-1,-1
1944,Comfortable and attractive .,implicit,Shoes#Looking,positive,-1,-1
1945,"I the first time I put them on , I must have struggled with getting the fat band through that tiny buckle for 10 minutes , not to mention getting them actually clasped .",them,Shoes#Looking,negative,23,27
1946,"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",non-elastic,Bottom#General,positive,94,105
1947,The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,quality,Bottom#Quality,positive,21,28
1948,"I 'm not even sure how to explain the problem : Even at the tightest supplied hole , it 's way too loose .",implicit,Shoes#Size,negative,-1,-1
1949,"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",waistband,Bottom#Quality,negative,25,34
1950,They are extremely comfortable and look very nice .,They,Shoes#Quality,positive,0,4
1951,"I like it , however , the slingback is a little loose , but the rest of the fit feels very well .",implicit,Shoes#General,positive,-1,-1
1952,These are the only dance tights I buy .,tights,Bottom#General,positive,25,31
1953,Even if you had calves like Schwarzenegger they would be too big .,they,Shoes#Size,negative,43,47
1954,"nice , comfortable , fit as expected",implicit,Clothing#General,positive,-1,-1
1955,I usually wear a medium and sized down to a small per the reviews and am glad I did .,implicit,Top#General,positive,-1,-1
1956,"Comfortable , soft and cool .",implicit,Clothing#Quality,positive,-1,-1
1957,They fit perfect and I have yet to get a run .,They,Bottom#Size,positive,0,4
1958,These shoes are very comfortable and look great !,shoes,Shoes#Looking,positive,6,11
1959,I will definitely be buying other colors for now and next spring .,implicit,Shoes#General,positive,-1,-1
1960,So in that sense they are on the smaller side when compared to regular street clothing .,they,Clothing#Size,negative,17,21
1961,"Other than that , they are quite shiny !",they,Clothing#Looking,positive,18,22
1962,"I actually purchased the crinoline before the dress and jacket I planned to wear were made.Unfortunately , the dress did not fit as I had hoped but after some rethinking , the dress became a skirt and with the right accessories -- THE CRINOLINE BEING THE MOST IMPORTANT PIECE -- I had the 1950 's outfit I wanted.The crinoline really brought back such comforting memories of my childhood , when ladies actually dressed up to go out and the poofier your skirt was the better it looked.I love this crinoline and I 'm trying to think of ways to incorporate it into my daily wardrobe and not just wear it for special occasions .",crinoline,Top#General,positive,25,34
1963,Too small for taller individuals who may be 6 ' 0 or taller .,implicit,Clothing#Size,negative,-1,-1
1964,From the reviews I thought I should order one size up but it was too large .,implicit,Shoes#Size,negative,-1,-1
1965,"Very nice quality , comfort and design , I wear them almost every day all day .",quality,Clothing#Quality,positive,10,17
1966,very relaxed .,implicit,Shoes#Looking,positive,-1,-1
1967,"Huge sleeves , Baggy sleeves , do n't buy unless you see it first .",sleeves,Top#Size,negative,5,12
1968,Good color shimmery fit great arrived on time thanks,implicit,Service#General,positive,-1,-1
1969,"This tight are perfect , fits perfect , cover my legs beautiful",tight,Bottom#Size,positive,5,10
1970,Very comfy and well made .,implicit,Clothing#Quality,positive,-1,-1
1971,"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",quality,Bottom#Quality,positive,35,42
1972,"Shiny , smooth , and durable .",implicit,Bottom#Quality,positive,-1,-1
1973,They fit very well and are very soft without getting runs or getting pilly .,They,Bottom#Size,positive,0,4
1974,Love these tights .,tights,Bottom#General,positive,11,17
1975,The material feels nice but Amazon has up the wrong size chart !,size,Top#Size,negative,52,56
1976,They fit well and easy to walk in .,They,Shoes#Size,positive,0,4
1977,They are very comfortable and attractive .,They,Clothing#Looking,positive,0,4
1978,I ordered a half size larger and they fit perfectly .,they,Shoes#Size,positive,33,37
1979,**Update to this review- still wearing this watch daily over 2 years later ( now September 2012 ) and it still looks great and works great .,watch,Clothing#Quality,positive,44,49
1980,"They basically cover everything and are super thick , but they are also strangely comfortable and stretchy.Also , I was n't sure what color to get since I 'm very pale , but I ordered the light toast and it 's not too much darker than my skin tone as you can see from the photo .",They,Clothing#Quality,positive,0,4
1981,I know that is common knowledge with dance gear and especially capezio ... so that is what I did and they were still too small .,they,Bottom#Size,negative,101,105
1982,I ended up ordering another pair in a size 8 and they fit great .,they,Shoes#Size,positive,49,53
1983,They are a nice dark navy color .,color,Shoes#Looking,positive,26,31
1984,I ordered a Small and fits good but for anyone over 115 pounds may be too small .,implicit,Bottom#Size,positive,-1,-1
1985,These are nice thighs .,thighs,Bottom#Looking,positive,15,21
1986,I am in Jamaica and I was excited to receive my tights today .,tights,Bottom#General,positive,48,54
1987,My daughter loves these .,implicit,Clothing#General,positive,-1,-1
1988,Absolutely love these !,implicit,Clothing#General,positive,-1,-1
1989,Very pretty shoes .,shoes,Shoes#General,positive,12,17
1990,They are also very roomy and have a high waist band that offers some tummy control .,They,Bottom#Size,positive,0,4
1991,Even when they end up running around in them after dance class with no shoes on and they are n't supposed to they done end up torn right after .,they,Bottom#General,positive,10,14
1992,I do n't know if they are made to support the arch but I have n't noticed any arch problems .,they,Shoes#Quality,positive,17,21
1993,These are nice and thick and silky so they last a long time and feel nice .,they,Clothing#Looking,positive,38,42
1994,For a heavy durable tight that looks great go no further .,tight,Bottom#Quality,positive,20,25
1995,"I wanted to love these sandals , but I had to return them because the back strap of the left shoe was too loose and slipped off .",sandals,Shoes#General,negative,23,30
1996,My daughter loves these tights !,tights,Bottom#General,positive,24,30
1997,"Liked the style , height of heel and look but not the fit .",look,Shoes#Looking,positive,37,41
1998,I love these sandals and am unhappy that they are discontinued .,sandals,Shoes#General,positive,13,20
1999,Shipped for free and that makes this mama happy ! ! !,implicit,Clothing#General,positive,-1,-1
2000,"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",shoes,Shoes#General,neutral,6,11
2001,"Go down at least one or two sizes.These also are not at all as described - they are not silk touch pique but are a very rough cut material.Even worse , they are almost paper thin.Beware - you will end up paying the full amount to return ship anything defective or wrong description , etc ... to Nayked Apparel.The only beneficiary when you purchase this shirt is Port Authority and either UPS or USPS .",they,Top#Quality,negative,75,79
2002,Sweet !,implicit,Clothing#General,positive,-1,-1
2003,"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",this,Shoes#Size,negative,9,13
2004,I am pleased to know where I can get them to fit me .,them,Bottom#General,positive,37,41
2005,I only washed it in cold water : - ( It is comfy .,implicit,Clothing#pair,positive,-1,-1
2006,This shoe is very comfortable to wear and very stylish .,shoe,Shoes#Looking,positive,5,9
2007,"No matter what I am wearing , I seem to always go back to one of these Mimosas .",Mimosas,Shoes#General,positive,71,78
2008,That means shoes like this are stylish all the time .,implicit,Shoes#Looking,positive,-1,-1
2009,They are totally comfortable and I use them for casual and dress up .,They,Shoes#Quality,positive,0,4
2010,"Well made , very comfortable .",implicit,Shoes#Quality,positive,-1,-1
2011,there are no holes or snags .,implicit,Clothing#Quality,positive,-1,-1
2012,This tights is really awesome ...,tights,Bottom#General,positive,5,11
2013,this looks good with his vest,implicit,Top#Looking,positive,-1,-1
2014,"They are not quite as opaque as I had hoped for , ( I bought them to wear with a costume ) however on top of a pair of sheer black pantyhose they are completely opaque and exactly what I wanted .",They,Bottom#Looking,negative,0,4
2015,Returned these because they were too small and narrow for my feet .,they,Shoes#Size,negative,23,27
2016,These tights fit exactly as expected and they feel great .,tights,Bottom#Size,positive,6,12
2017,"So I was n't sure how these were gon na be , but I adore them ! I 'm glad I took the other reviews advice and ordered up a size because the crotch .",them,Clothing#General,positive,57,61
2018,I was happy to find them on Amazon and ordered a few more pairs .,them,Shoes#General,positive,20,24
2019,Mine were very true to size .,size,Shoes#Size,positive,23,27
2020,Love it !,implicit,Top#General,positive,-1,-1
2021,"I was somewhat upset , but the shoes are well made , just not sized correctly .",shoes,Shoes#Quality,positive,31,36
2022,I could not get the Capezio on because they were way too tight .,Capezio,Bottom#Size,negative,20,27
2023,The height is great for a tall girl like me .,height,Shoes#General,positive,4,10
2024,"The sizing is correct , I 'm not sure what happened .",sizing,Shoes#Size,positive,4,10
2025,Good buy if you 're a college student just looking to be warm in class .,buy,Top#General,positive,5,8
2026,"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",color,Bottom#Looking,positive,14,19
2027,Very disappointed because I really liked the style .,style,Shoes#Looking,positive,45,50
2028,"However , I ca n't wear them for long walks , as they offer no arch support .",them,Shoes#Quality,negative,24,28
2029,Happy with my purchase .,implicit,Shoes#General,positive,-1,-1
2030,I am pleased to know where I can get them to fit me .,them,Bottom#Size,positive,37,41
2031,Never a run in these after years of wear ( probably because I got it at a bigger size ) .,implicit,Bottom#General,positive,-1,-1
2032,"Awesome very comfy bottom of feet , sturdy",implicit,Shoes#Quality,positive,-1,-1
2033,"Past that , my product is perfect and I hope to have long wearing use from it that I am accustom to with Danskin tights .",product,Bottom#General,positive,15,22
2034,Comfortable and cute .,implicit,Shoes#Looking,positive,-1,-1
2035,"They fit perfectly , I wear them often .",They,Bottom#Size,positive,0,4
2036,They are good quality material .,material,Bottom#Quality,positive,22,30
2037,"I already had these shoes in a different color , so knew they would fit well .",they,Shoes#Size,positive,57,61
2038,"I expected them to have a bit of padding inside the shoe , but they don't feel padded at all .",they,Shoes#General,negative,63,67
2039,They do run a tiny bit small but with some stretching fit just fine .,They,Clothing#Size,negative,0,4
2040,That worked perfectly for me .,implicit,Shoes#Size,positive,-1,-1
2041,I did n't need black and they were a little small .,they,Shoes#Size,negative,25,29
2042,"The shimmery material was nice , she really liked them .",material,Clothing#Looking,positive,13,21
2043,Will not order any more .,implicit,Shoes#General,negative,-1,-1
2044,"They were easy to get on , not too tight , not too loose , etc .",They,Clothing#Quality,positive,0,4
2045,"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",shimmer,Bottom#Looking,positive,77,84
2046,About a half size too large .,implicit,Bottom#Size,negative,-1,-1
2047,Looks good .,implicit,Top#Looking,positive,-1,-1
2048,I buy lots of dance tights but theses are smaller than usual Size up !,theses,Bottom#Size,negative,31,37
2049,"These boots look fantastic but as the saying goes , you get what you pay for .",implicit,Shoes#General,negative,-1,-1
2050,I have this shoe in another color but this time I ordered a larger width and that did n't work but this is a nice shoe and very comfortable after it 's broken in .,implicit,Shoes#Quality,negative,-1,-1
2051,"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",implicit,Shoes#General,neutral,-1,-1
2052,The only issue is that it has begun to pill with wear .,implicit,Clothing#Quality,negative,-1,-1
2053,"Thick , good quality , do n't snag .",quality,Bottom#Quality,positive,13,20
2054,It is also very short .,implicit,Top#Size,negative,-1,-1
2055,The transition opening is big enough to easily switch them to capri-style without too large of an opening for wearing with ballet shoes .,transition,Bottom#Size,positive,4,14
