id,text,aspect,category,polarity,from,to
1541,I just took the broken cords into the Apple store and they gave me new ones.,cords,general,positive,23,28
1542,"We love the size of the screen, although it is still lightweight and very easy to tote around.",tote,general,positive,82,86
1543,You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,general,neutral,45,47
1544,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",mic jack,general,negative,18,26
1545,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Final Cut Pro 7,general,neutral,19,34
1546,It is not ideal for children because of the temp.,temp,general,negative,44,48
1547,"This laptop has only 2 USB ports, and they are both on the same side.",USB ports,general,negative,23,32
1548,"The hard drive crashed as well, and I had to buy a new power cord.",power cord,general,negative,55,65
1549,the programs are esay to use and are quick to process this computer works like a charm.,use,general,positive,25,28
1550,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",CPU,general,negative,78,81
1551,"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",shipping carton,general,neutral,75,90
1552,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",iWork,general,negative,7,12
1553,"It was not clear that the Microsoft Student Edition that was loaded on the computer, was a six month trial.",Microsoft Student Edition,general,negative,26,51
1554,pros: the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so.,battery life,general,positive,43,55
1555,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,general,positive,23,32
1556,The start menu is not the easiest thing to navigate due to the stacking.,navigate,general,negative,43,51
1557,The only issue came when I tried scanning to the mac.,scanning,general,negative,33,41
1558,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",battery,general,negative,28,35
1559,I needed a driver for my HP and they would not help me with out me paying over $50 for it.,driver,general,neutral,11,17
1560,I couldn't believe how long the battery lasted on a single charge.,charge,general,positive,59,65
1561,They only stay charged a little over an hour.,charged,general,negative,15,22
1562,They also use two totally different operating systems.,operating systems,general,neutral,36,53
1563,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",weight,general,positive,73,79
1564,"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.",Bluetooth,general,negative,44,53
1565,"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",carry,general,positive,43,48
1566,Connecting to my wireless router via built-in wireless took no time at all.,built-in wireless,general,positive,37,54
1567,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,general,negative,38,44
1568,And as for all the fancy finger swipes -- I just gave up and attached a mouse.,finger swipes,general,negative,25,38
1569,"The processor went on me, the fan went and the motherboard went.",fan,general,negative,30,33
1570,I loaded windows 7 via Bootcamp and it works flawlessly!,windows 7,general,positive,9,18
1571,This laptop looked brand new and was shipped very quickly.,shipped,general,positive,37,44
1572,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",screen,general,negative,170,176
1573,"In desparation, I called their Customer Service number and was told that my warranty had expired (2 days old) and that the priviledge of talking to a technician would cost me (""have your credit card ready"").",warranty,general,negative,76,84
1574,Amazing Quality!,Quality,general,positive,8,15
1575,"-When battery life went to 4 hours or less, took it to the MacHouse Amsterdam for repair (26th of August).",battery life,general,negative,6,18
1576,"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton,general,negative,134,140
1577,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",drivers,general,negative,155,162
1578,"MS Office 2011 for Mac is wonderful, well worth it.",MS Office 2011 for Mac,general,positive,0,22
1579,You just cannot beat the functionality of an Apple device.,functionality,general,positive,25,38
1580,I found the mini to be:Exceptionally easy to set up,set up,general,positive,45,51
1581,"It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!",runs,general,positive,84,88
1582,"I have Vista, so I am unable to install and uninstall some programs.",Vista,general,negative,7,12
1583,"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.",tech guy,general,neutral,4,12
1584,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.",monitor,general,negative,62,69
1585,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.,use,general,positive,12,15
1586,They really do have the worlds very worst repair service.,repair service,general,negative,42,56
1587,"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",shipping,general,negative,48,56
1588,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,general,neutral,22,27
1589,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,general,negative,5,23
1590,"Laptops are usually used on the go, so why not give you a better battery?",battery,general,negative,65,72
1591,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",Wireless,general,positive,48,56
1592,"Its the best, its got the looks, super easy to use and love all you can do with the trackpad!..",looks,general,positive,26,31
1593,"If a website ever freezes (which is rare), its really easy to force quit.",force quit,general,positive,62,72
1594,I thought the price was great for the specs.,price,general,positive,14,19
1595,"Only problem that I had was that the track pad was not very good for me, I only had a problem once or twice with it, But probably my computer was a bit defective.",track pad,general,negative,37,46
1596,"The touchpad is extremely sensitive, which is the only drawback.",touchpad,general,negative,4,12
1597,and it comes with the new OSX that comes with new features that makes the use more easy.,use,general,positive,74,77
1598,I like the brightness and adjustments.,brightness,general,positive,11,21
1599,I can barely use any usb devices because they will not stay connected properly.,usb devices,general,negative,21,32
1600,"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",programs,general,neutral,48,56
1601,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,software,general,negative,74,82
1602,The machine is slow to boot up and occasionally crashes completely.,boot up,general,negative,23,30
1603,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",Windows,general,positive,103,110
1604,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system,general,positive,10,24
1605,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,use,general,positive,40,43
1606,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,hard drive,general,negative,20,30
1607,Premium price for the OS more than anything else.,price,general,positive,8,13
1608,"This item is a beautiful piece, it works well, it is easy to carry and handle.",works,general,positive,35,40
1609,I'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,browsing,general,positive,72,80
1610,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",screen,general,positive,17,23
1611,Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,internal hard disk,general,neutral,126,144
1612,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",style,general,positive,95,100
1613,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",size,general,positive,34,38
1614,It provides much more flexibility for connectivity.,flexibility for connectivity,general,positive,22,50
1615,1.You can not change your desktop background (window's 7 starter does NOT support that function).,desktop background window's 7 starter,general,negative,-1,-1
1616,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,general,positive,121,130
1617,"One suggestion I do have, is to not bother getting Microsoft office for the mac expecting it will work just like you knew it to on a PC.",Microsoft office for the mac,general,negative,51,79
1618,Only thing I would want to add to this is an internal bluray read/write drive.,bluray read/write drive,general,negative,54,77
1619,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,general,neutral,18,31
1620,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,general,neutral,4,21
1621,"When you look at the specs on Apple products in comparison to a Dell or a HP, yes they do seem to offer less for a higher cost.",cost,general,negative,122,126
1622,"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.",design,general,positive,95,101
1623,"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory,general,neutral,53,59
1624,"Has all the other features I wanted including a VGA port, HDMI, ethernet and 3 USB ports.",features,general,positive,18,26
1625,"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.",Customer Service,general,positive,102,118
1626,"I like iTunes, the apparent security, the Mini form factor, all the nice graphics stuff.",iTunes,general,positive,7,13
1627,You may need to special order a bag.,bag,general,neutral,32,35
1628,(but Office can be purchased) IF I ever need a laptop again I am for sure purchasing another Toshiba!!,Office,general,neutral,5,11
1629,The only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,general,negative,37,46
1630,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",word editing,general,neutral,65,77
1631,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,desktop icons,general,negative,82,95
1632,It's silent and has a very small footprint on my desk.,footprint,general,positive,33,42
1633,It played various games without problems and ran aero smoothly and flawlessly.,games,general,neutral,18,23
1634,"Everything about the Mac is not only visually appealing, but very easy to use.",use,general,positive,74,77
1635,Asked the customer service rep.,customer service rep,general,neutral,10,30
1636,The specs are pretty good too.,specs,general,positive,4,9
1637,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",starts,general,positive,12,18
1638,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,touch control buttons,general,negative,71,92
1639,"Further, this Mac Mini has a sloppy Bluetooth interface (courtesy of the Mac OS) and the range is poor.",Mac OS,general,negative,73,79
1640,Sound card is limited though.,Sound card,general,negative,0,10
1641,"The screen graphics and clarity, and sharpness are great.",screen graphics,general,positive,4,19
1642,"Great battery, speed, display.",speed,general,positive,15,20
1643,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",Apple navigation,general,neutral,83,99
1644,but now i have realized its a problem with this brand.,brand,general,negative,48,53
1645,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",LCD,general,neutral,100,103
1646,"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signals,general,positive,39,46
1647,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",CD drive,general,negative,169,177
1648,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",drivers,general,negative,113,120
1649,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,general,neutral,4,11
1650,"The battery lasts as advertised (give or take 15-20 minutes), and the entire user experience is very elegant.",user experience,general,positive,77,92
1651,Sells for the same as a netbook without sacrificing size.,size,general,positive,52,56
1652,"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",keyboard,general,positive,50,58
1653,The feature are good enough for what I need.,feature,general,positive,4,11
1654,"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",features,general,positive,46,54
1655,This is a great little computer for the price.,price,general,positive,40,45
1656,"The apple care has never failed me, and I expect it to be the same for this computer as well.",apple care,general,positive,4,14
1657,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",graphics,general,positive,4,12
1658,I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,repair technician,general,positive,84,101
1659,"i am a huge computer person i love anykind of computer that works well, but when i got this one i was so happy with the way it works and how it runs its amazing.",runs,general,positive,144,148
1660,It is so much easier to use,use,general,positive,24,27
1661,"The computer itself was fast, ran smoothly, and had no problems.",ran,general,positive,30,33
1662,Strengths:Well-shaped Weaknesses:A bad videocard!,videocard,general,negative,39,48
1663,"My last computer, a Toshiba, cost only $400, and worked like a charm for many years.",cost,general,positive,29,33
1664,There is nothing to complain about the system.,system,general,positive,39,45
1665,"When considering a Mac, look at the total cost of ownership and not just the initial price tag.",price tag,general,neutral,85,94
1666,The exterior is absolutely gorgeous.,exterior,general,positive,4,12
1667,"In desparation, I called their Customer Service number and was told that my warranty had expired (2 days old) and that the priviledge of talking to a technician would cost me (""have your credit card ready"").",talking to a technician,general,negative,137,160
1668,MY TRACKPAD IS NOT WORKING.,TRACKPAD,general,negative,3,11
1669,"!Excelent performance, usability, presentation and time response.",performance,general,positive,10,21
1670,"In fact I still use manyLegacy programs (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!",Appleworks,general,neutral,41,51
1671,I hate the display screen and I have done everything I could do the change it.,display screen,general,negative,11,25
1672,"For the same price, you get a lot more in the Asus....1920x1080 res.",price,general,negative,13,18
1673,"While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.",internet,general,neutral,33,41
1674,It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,performance,general,negative,82,93
1675,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.",motherboard,general,negative,37,48
1676,"it has all the features that we expected and the price was good, working well so far.",working,general,positive,65,72
1677,"Info: Windows failed to load because the kernal is missing, or corrupt.",kernal,general,negative,41,47
1678,Was searching online for a power supply when I found this site.,power supply,general,neutral,27,39
1679,No Cd Rom in the new version there's no way I'm spending that kind of money on something has less features than the older version.,features,general,negative,98,106
1680,"At home and the office it gets plugged into an external 24"" LCD screen, so built in screen size is not terribly important.",built in screen size,general,neutral,75,95
1681,"I just bought the new MacBook Pro, the 13"" model, and I can't believe Apple keeps making the same mistake with regard to USB ports.",USB ports,general,negative,121,130
1682,It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,general,positive,23,32
1683,I thought the price was great for the specs.,specs,general,positive,38,43
1684,"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",games,general,neutral,112,117
1685,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,general,negative,48,58
1686,the i3 processor doesn't seem to run hot and the fan rarely turns on.,i3 processor,general,positive,4,16
1687,"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!",screen,general,neutral,80,86
1688,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),SATA controller,general,neutral,5,20
1689,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system,general,negative,3,18
1690,"It was important that it was powerful enough to do all of the tasks he needed on the internet, word processing, graphic design and gaming.",internet,general,positive,85,93
1691,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,general,negative,39,47
1692,Tried to make a recovey disk wouldnt get passed the first recovery disk.,recovey disk,general,negative,16,28
1693,"It's applications are terrific, including the replacements for Microsoft office.",applications,general,positive,5,17
1694,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",running,general,negative,143,150
1695,No startup disk was not included but that may be my fault.,startup disk,general,neutral,3,15
1696,"Now,,,,,my monitor has been acting up for about 2 months.",monitor,general,negative,11,18
1697,This computer I used daily nice compact design.,design,general,positive,40,46
1698,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",OpenOffice,general,neutral,47,57
1699,"But to be honest, the compatibility issues and the other little quirks make me think I ll buy a PC next time.",compatibility,general,negative,22,35
1700,"I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7.",quad core I7,general,positive,97,109
1701,The first time I used the card reader it took half an hour and a pair of tweezers to remove the card.,card reader,general,negative,26,37
1702,also...- excellent operating system- size and weight for optimal mobility- excellent durability of the battery- the functions provided by the trackpad is unmatched by any other brand-,operating system size,general,positive,-1,-1
1703,Then it ceased charging at all.,charging,general,negative,15,23
1704,This system came loaded with Windows 7 Starter.,Windows 7 Starter,general,neutral,29,46
1705,It is really thick around the battery.,battery,general,neutral,30,37
1706,Tried to make a recovey disk wouldnt get passed the first recovery disk.,recovery disk,general,negative,58,71
1707,"I was considering buying the Air, but in reality, this one has a more powerful performance and seems much more convenient, even though it's about .20 inch thicker and 2 lbs heavier.",performance,general,positive,79,90
1708,I especially like the keyboard which has chiclet type keys.,keyboard,general,positive,22,30
1709,"In all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.",sized,general,neutral,111,116
1710,Everything is so easy and intuitive to setup or configure.,configure,general,positive,48,57
1711,I take it everywhere with me because it's so easy to carry.,carry,general,positive,53,58
1712,Was not happy with one of the programs on it.,one of the programs,general,negative,19,38
1713,From the speed to the multi touch gestures this operating system beats Windows easily.,operating system,general,positive,48,64
1714,It is lightweight and the perfect size to carry to class.,size,general,positive,34,38
1715,"For the not so good, I got the stock screen - which is VERY glossy.",stock screen,general,negative,31,43
1716,Awesome graphics!,graphics,general,positive,8,16
1717,"The price was very good, and the product is top quality.",price,general,positive,4,9
1718,Pairing it with an iPhone is a pure pleasure - talk about painless syncing - used to take me forever - now it's a snap.,syncing,general,positive,67,74
1719,The sound is nice and loud; I don't have any problems with hearing anything.,sound,general,positive,4,9
1720,Sometimes you really have to tap the pad to get it to worki,pad,general,negative,37,40
1721,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",music Garageband,general,neutral,-1,-1
1722,Great wifi too.,wifi,general,positive,6,10
1723,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Powerpoint program,general,neutral,17,35
1724,"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",iphoto,general,positive,6,12
1725,I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive.,operating systems,general,negative,93,110
1726,"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",stand,general,neutral,96,101
1727,It is sleek and lightweight and charges quickly when needed.,charges,general,positive,32,39
1728,"It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!",operating system,general,positive,44,60
1729,After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,motherboard,general,negative,63,74
1730,"The PhotoBooth is a great program, it takes very good pictures with the built-in camera.",program,general,positive,26,33
1731,i also love having the extra calculator number set up on the keyboard which most laptops do not have.,keyboard,general,positive,61,69
1732,I called Toshiba where I gave them the serial number and they informed me that they were having issues with the mother boards.,mother boards,general,neutral,112,125
1733,I bought this laptop because of the performance to price ratio.,performance,general,positive,36,47
1734,It has all the expected features and more +plus a wide screen and more than roomy keyboard.,screen,general,positive,55,61
1735,"Performance is much much better on the Pro, especially if you install an SSD on it.",SSD,general,positive,73,76
1736,"The screen is bright and clear, the operating system is solid and friendly to a novice.",operating system,general,positive,36,52
1737,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,general,positive,4,13
1738,Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,manuf,general,negative,80,85
1739,"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",construction quality,general,negative,63,83
1740,Screen is bright and gorgeous.,Screen,general,positive,0,6
1741,"The battery was completely dead, in fact it had grown about a quarter inch thick lump on the underside.",battery,general,negative,4,11
1742,"It was a great laptop, ran great and was really fast.",ran,general,positive,23,26
1743,"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",customer services,general,negative,111,128
1744,the programs are esay to use and are quick to process this computer works like a charm.,programs,general,positive,4,12
1745,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,Windows 7,general,neutral,39,48
1746,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,ports,general,neutral,68,73
1747,"The battery lasts as advertised (give or take 15-20 minutes), and the entire user experience is very elegant.",battery,general,positive,4,11
1748,It's priced very reasonable and works very well right out of the box.,works,general,positive,32,37
1749,"I am pleased with the fast log on, speedy WiFi connection and the long battery life (>6 hrs).",battery life,general,positive,71,83
1750,"it has all the features that we expected and the price was good, working well so far.",features,general,positive,15,23
1751,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",photo management Photo Booth,general,neutral,-1,-1
1752,I recommend for word processing and internet users.,word processing,general,positive,16,31
1753,"Fully charged, the MacBook Pro can last about five hours unplugged.",charged,general,positive,6,13
1754,iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,iLife,general,positive,0,5
1755,The Mountain Lion OS is not hard to figure out if you are familiar with Microsoft Windows.,Mountain Lion OS,general,positive,4,20
1756,"Additionally, there is barely a ventilation system in the computer, and even the simple activity of watching videos let alone playing steam games causes the laptop to get very very hot, and in fact impossible to keep on lap.",ventilation system,general,negative,32,50
1757,It had the full sized touch pad with 2 buttons instead of just one.,touch pad,general,neutral,22,31
1758,It runs very quiet too which is a plus.,runs,general,positive,3,7
1759,"Of course, for a student, weight is always an issue.",weight,general,neutral,26,32
1760,The DVD burner broke after burning 3 DVD'd during that time!,DVD burner,general,negative,4,14
1761,No installation disk (DVD) is included.,installation disk (DVD),general,neutral,3,26
1762,"It was important that it was powerful enough to do all of the tasks he needed on the internet, word processing, graphic design and gaming.",graphic design,general,positive,112,126
1763,I was looking for a mac which is portable and has all the features that I was looking for.,features,general,positive,58,66
1764,With notes saying they replaced the hard drive.,hard drive,general,neutral,36,46
1765,"Also the speakers are not very loud, But it is a netbook.",speakers,general,negative,9,17
1766,"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charging,general,negative,146,154
1767,"It was also suffering from hardware (keyboard) issues, relatively slow performance and shortening battery lifetime.",hardware (keyboard),general,negative,27,46
1768,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,general,positive,36,44
1769,"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",speed,general,neutral,103,108
1770,"I love this program, it is superior to windows movie maker.",program,general,positive,12,19
1771,"Additionally, there is barely a ventilation system in the computer, and even the simple activity of watching videos let alone playing steam games causes the laptop to get very very hot, and in fact impossible to keep on lap.",playing steam games,general,neutral,126,145
1772,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,resolution,general,negative,40,50
1773,It is very well built.,built,general,positive,16,21
1774,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",17-inch screen,general,neutral,32,46
1775,"this Mac Mini does not have a built-in mic, and it would seem that its Mac OS 10.9 does not handle external microphones properly.",built-in mic,general,neutral,30,42
1776,"Now mainboard is broken, have to wait for a new one.",mainboard,general,negative,4,13
1777,"Good keyboard, long battery life, largest hard drive and windows 7.",keyboard,general,positive,5,13
1778,"Has all the other features I wanted including a VGA port, HDMI, ethernet and 3 USB ports.",ethernet,general,neutral,64,72
1779,The case is carved out of a single block of aluminum.,case,general,neutral,4,8
1780,COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,SERVICE FACILITY,general,negative,21,37
1781,Came fully loaded - good.,loaded,general,positive,11,17
1782,"I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",mother board,general,negative,50,62
1783,It has a lot of memory and a great battery life.,memory,general,positive,16,22
1784,It took Toshiba tech support 4 calls and 4 different techs to correct the problem.,Toshiba tech support,general,negative,8,28
1785,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,general,neutral,177,185
1786,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",watching movies,general,positive,98,113
1787,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,software,general,negative,134,142
1788,"Which it did not have, only 3 USB 2 ports.",USB 2 ports,general,neutral,30,41
1789,I am used to computers with windows so I am having a little difficulty finding my way around.,windows,general,neutral,28,35
1790,"still testing the battery life as i thought it would be better, but am very happy with the upgrade.",battery life,general,negative,18,30
1791,"Super light, super sexy and everything just works.",works,general,positive,44,49
1792,"My Toshiba did not have sound on everything, just certain things.",sound,general,negative,24,29
1793,It gives me the power and speed that I need to run all the programs I use to edit.,speed,general,positive,26,31
1794,There is a backlit keyboard which is perfect for typing in the dark.,backlit keyboard,general,positive,11,27
1795,The Toshiba Net book operates very well.,operates,general,positive,21,29
1796,"Love the graphics, awesome programs (including Garageband), and really cool default background.",Garageband,general,positive,47,57
1797,"Apple is unmatched in product quality,aesthetics,craftmanship, and customer service.",aesthetics,general,positive,38,48
1798,"I love the size, keyboard, the functions.",size,general,positive,11,15
1799,It's not inexpensive but the Hardware performance is impressive for a computer this small.,Hardware performance,general,positive,29,49
1800,They are about the same size keys.,keys,general,neutral,29,33
1801,Many kinds of software that is necessary to the working person is not available and cannot be downloaded.,software,general,negative,14,22
1802,As well as having the plug in the computer come loose.,plug,general,negative,22,26
1803,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",performance,general,neutral,129,140
1804,Biggest complaint is Windows 8 .,Windows 8,general,negative,21,30
1805,The buttons you have to press a little harder than most.,buttons,general,negative,4,11
1806,"I am most impressed with the programming, including the iPhoto.",iPhoto,general,positive,56,62
1807,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,general,negative,119,123
1808,Sometimes the screen even goes black on this computer.,screen,general,negative,14,20
1809,"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",ATI graphics card,general,positive,4,21
1810,The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,battery,general,negative,25,32
1811,I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.,Toshiba Warranty,general,negative,120,136
1812,"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",programs,general,negative,41,49
1813,It wakes in less than a second when I open the lid.,lid,general,neutral,47,50
1814,thanks for great service and shipping!,shipping,general,positive,29,37
1815,Boot-up slowed significantly after all Windows updates were installed.,Boot-up,general,negative,0,7
1816,The reason why I choose apple MacBook because of their design and the aluminum casing.,design,general,positive,55,61
1817,The paint wears off easily due to the keyboard being farther back than usual.,paint,general,negative,4,9
1818,I would have given it 5 starts was it not for the fact that it had Windows 8,Windows 8,general,negative,67,76
1819,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",software,general,neutral,78,86
1820,overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,video games,general,neutral,107,118
1821,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty,general,positive,24,32
1822,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",looks,general,positive,28,33
1823,"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.",program,general,neutral,69,76
