id,text,aspect,category,polarity,from,to
178,"No benefits, did not help the initial problem of the sinus infection severe diarrhea with blood/mucus caused by c difficile infection that led to colitis. Seven months later I have IBS now and still suffer from problems caused by the medication. stopped taking after 3 days because of the side effect",augmentin,sinus infection,negative,-1,-1
179,"helped with muscle spasms in my hips. Helped reduce pain from the spasms - particularly good when driving or sitting for a long time. some dry mouth, made me sleepy. When taking it on a daily basis for a number of months, I found that it was actually making me depressed, and causing other some cognitive recall problems, so I stopped taking it. As a medical doctor said, it's not a ""clean"" drug I was told to take it PRN - in other words on an ""as needed basis"" - which given that I have a type of hip dysplasia, was fairly often.",flexeril,muscle spasms,positive,-1,-1
180,"Patient experienced no treatment benefits. The major side effect was persistent thoughts of suicide - always by hanging. These thoughts developed after about three weeks of treatment and became more persistent as time went on. Patient stopped taking the medication after two months subsequently informing attending physician, who initially did not believe that medication could provoke that side effect in someone 50 years of age. Treatment details are as described above.",zoloft,depression,negative,-1,-1
181,Kept me knumb to deal with problems and issues Robotic demeanour Used daily....enjoyed nothing...felt very little.,paxil,depression,negative,-1,-1
182,nan Bad Taste but not as bad a most people say Took 2mg for the first time ever (first ever sleep med) on an empty stomach and went to bed at 9:30 Got up at 11:30 and am typing this. I feel alitte sleepy (yawns) but it obviously did zip aliviate onset insomnia.,lunesta,insomnia,negative,-1,-1
183,"No benefits whatsoever, no change in bone density. I took one tablet on the same day each week with plenty of water first thing in the morning and stood upright for the next two hours as I prepared for work. The side effects were numerous and severe, and with continued use compounded themselves to the point that I feared I may not survive the year. My physician at the time refused to believe me and insisted that I continue taking the drug. I began intense research on my own and discovered I was not alone, and would have to make every attempt to save myself. The side effects began with nausea and stomach pains mirroring acid reflux which even Nexium could not relieve. Then difficulty breathing and irregular heartbeat, extreme fatigue and body aches, finally vomiting matter resembling coffee grounds - really scary! After extensive research, I began a complete detoxification process accompanied by acupuncture which I believe ultimately saved my life. My advice: listen to what your body is telling you, be aware and be pro-active with your treatments.",fosamax,possible osteoporosis,negative,-1,-1
184,"Reduced stickiness of the blood.If inflammation of blood vessels did occur, the blood was thinner and so could get through vessels with reduced occurence of ulceration. General overall improval of condition. Minimal side effects, some nausea- very minimal. Inconvient to remember to take as they are required three or four times daily. Overall very pleased with results.",trental,behcet's disease,neutral,-1,-1
185,"even when i have a low day prozac made me still be able to laugh at funny fings, where as before wen i was nt on dem, if i had a low day nothing would make me smile. I sleep less on them. Loss of weight, considerably, feeling sick. They made me stop sleeping so much, but and hour after taken dem id feel so tired. I normaly have a high very very high libido, but since being on dem it has dropped considerably, and having an orgasm is hard and not as good. I've found im very short tempered, and anxiety levels can get quite high at times. to stay on dem till im in a better place",sarafem,depression,neutral,-1,-1
186,"Terrible! There are much safer alternatives than this poison. Most fluoroquinolones have been taken off the market. Johnson and Johnson should be ashamed of themselves. They have not warned doctors properly of the serious side effects eventhough the FDA has placed TWO BLACK BOX WARNINGS! SEVERE shooting, burning pains in all four extremities. Prolonged heart rhythms, hallucinations, nightmares, insomnia. Weakness and pain in all four extremitities. Was a healthy 25 year old PE teacher prior to this poison. Now in a wheelchair. IV 500 mg Levaquin with Solumedrol and Theophylline. NEVER take these three drugs together!!!",levaquin,bronchitis,negative,543,551
187,"Held me in a deep sleep and my muscle pain subsided. Grooginess in the morning. Low libido. Water retention with edema. I didn't realize it was the medication that caused the edena until I quit taking it. When I started back on the medication I immediately swelled with edema. Initially, it was working well, then I developed weight gain and terrible edema in my ankles and legs. Sometimes it didn't make me sleepy and I doubled my dose. It literally made me green with nausea, but I was able to sleep. Lighter doses didn't work. My doctor gradually upped my dose until it was high enough to be effective. After 5 years, I decided to quit taking the medicine cold turkey. This was five months ago because of the low libido. I was a basket case, but it was out of my system in about four days. I later found out that you should go off it gradually with a doctor's supervision. Quitting, as I did, could cause you to be suicidal. It certainly was very difficult on me. During my time drug free, I developed anger issues, depression and wanted to hurt myself. My sleep became light again, causing muscle pain from lack of rest. After several months drug free, I restarted the medication for insomnia. Immediately my ankles and legs swelled greatly with edema. The water retention and edema is still there even after several days of discontinuing the medication. Maybe this is because I took a high dosage. I plan to go back to my doctor and try something different.",desyrel,insomnia,positive,-1,-1
188,hot flashes were less frequent. Libido was improved. Uninterrupted sleep was more common. Emotional balance was obtained I put on a lot of weight right away and frequently had tourinate and itching in the genital area and high blood pressure was noted Upon visiting my doctor for my annual ob/gyn she recommended hormone replacement therapy to begin immediately.,prempro,menopause,positive,-1,-1
189,"relieved the pain swelling, weight gain, fatigue I was prescibed lyrica for pain in the leg. It was caused by an impinged nerve in my back. Since weight gain was a side effect of the medicine, although it did releive my pain, it made it harder for the swelling in my back to go down. In the end, I came off lyrica and immediately dropped 20 pounds and the nerve was no longer impinged.",lyrica,pain in my legs,positive,65,71
190,"Increased my estrogen levels, started ovulating again, and after about 6 months my ovulation formed a predictable pattern with an ending menstrual period. It was an easy small sized capsule to swallow and did not break down in water. Once ovulation was kicked off and preganancy still did not occur, it allowed my obstetrician to focus on other possible problems. Initially there were no problems, but after a week or so, began to suffer from blurred vision, which would appear and disappear at random. Hot flushes would also be sporadic. I also had a sense of ""scatterbrain"" ie my mind felt jumbled up, I could not make quick decisions, everything seemed blurry in my head. My stomach suffered from bloating and a sense of squirmishness. On some days I vomitted.Over time this decreased, and eventually after 1 and 1/2 years these symptons stopped. The time line probably could be reduced, but on ocassions of sickness, I stopped taking clomid and began the next month. My skin had a positive impact - it was very clear and had a very soft feel/texture. I had a very heightened sense of smell as well. After a first successful pregnancy, my attempts at a second were not succeeding. Medical tests showed my ovulation hormones were very low and my period was very erratic and sometimes non existant. This coincides with my history of polycistic ovariaries. A dosage of Clomid was initiated with the aim of increasing hormones to correct levels, produsing measurable ovulation and resulting regular menstrual periods. Clomid caused some quite uncomfortable side effects initially ie dizziness, vomitting, unclear mental thoughts and stomach sensitivity, which onoccassons sent me to bed for recovery. Over time as my body absorbed clomid and adjusted to the hew level of hormones, the side effects stopped. Whilst not inducing a pregancy, it allowed my obstercian to focus on other possible problems. Overall, Clomid did exactly what it is designed to do - stimulate ovulation. I would recommend its use.",clomid,infertility,neutral,938,944
191,"I have had headaches since age 17. The acid reflux isn't as bad as it used to be. For my Blood Pressure its been as high as 199/105 and as low as 120/72. I have a fear of drs and hospitals and white coats. No matter how I try to relax it seems the pressure is always high. I had the other BP meds, Norvasc, Altonel, and used a diuretic to no avail. I am now dealing with high blood pressure and looking down the road at a hip and knee replacement.",prinivil,high blood pressure,positive,-1,-1
192,I saw absolute no change in my rosacea so can claim no benefits. I had no treatment side effects. I have rosacea on one side of my face and my physician prescribed Metrogel in 0.75%. I rubbed the cream on the rosacea twice a day after washing my face. After six months I saw neither improvement nor complications/side effects.,metrogel,rosacea,negative,164,172
193,"The main benefit is the ability of the drug to reduce, even eliminate the panic attacks. The general mood is positively improved. Many listes un the literature, but in my case the worst are intermenstrual bleeding, back pain, laziness, abscense of sexual desire. I just take one 20 mg pill at night. Medical check-up once a year including lab tests.",paxil,panic disorder,neutral,-1,-1
194,I might as well have not taken it at all. I noticed no difference in trying to achieve an erection than without it. When erection was achieved it went away quickly. The strength of erection was minimal. Not impressed at all. Massive headache an hour or so after ingesting the pill as well as heavy clogged sinuses. Found it hard to breath. Felt like flu symptoms. The only thing this pill gave me was strong flu-like symptoms. I'll try it again and see if the results are better but so far I'm not impressed at all and $80 in the hole. Complete waste of money and suffered flu symptoms the entire next day. It's very difficult to be in the mood for sex when you feel sick with a throbbing headache.,adcirca,difficulty getting/holding erection,negative,-1,-1
195,"None. though suffering terrible pain from shingles, this drug cause a severe adverse reaction and necessitated calling an ambulance. It created sever pain in another site entirely, so effectively doubled my trouble. Severe upper gastro-intestinal stomach cramps consistent with biliary colic. The pain is so severe that it requires constant movement, there is a tightening sensation round the diaphragm which can easily be confused with the pain of a heart attack. Prescribed to deal with severe neuralgic pain from shingles. Stopped treatment after adverse reaction.",tramadol,shingles pain,negative,-1,-1
196,"Lowering of blood sugar without risk of hypoglycemia nan For years I took 4 ml glimepiride daily for type 2 diabetes, but often awoke in the middle of the night due to hypoglycemia. Finally my doctor reduced my glimepiride to 2 ml daily and added 250 ml metformin daily. For me, this combination is very effective. It controls my blood sugar as well as the glimepiride alone without the concomitant hypoglycemia. I understand that some people with borderline type 2 diabetes control their sugar levels with metformin alone, and my doctor may try this if my glycohemoglobin blood tests (HbA1C) stay in the low 6s.",glucophage,diabetes type 2,neutral,-1,-1
197,I haven't noticed too much of a difference so far. I did not put it on near my eyes but somehow the whole area around my eyes is bright red and very sensitive. (I look like a raccoon.) It burns my face - especially around my eyes - when I use any moisturizer or sunscreen. I had to switch to a milder cleanser to reduce irritation. My dermatologist prescribed this with a water pill and some kind of anti-bacteria medicine to treat my acne. I have been on Yaz for a year and it has not helped my acne at all. All over the counter medicines have been ineffective. I mostly break out around my period and I only get pimples where I have hair folicles.,differin,acne,positive,-1,-1
198,"After taking Altase, then Lisinopril, began Diovan, first 80 MG, then 160. The ""ACE"" cough disappeared with the 80 MG almost immediately. However morning surge BP continued. Three days after increasing dosage from 160MG to 320 MG experienced a sudden rash outburst along left rib cage and lower chest. Sprayed rash with HC Derma-Pax and applied Hydrocortisone Cream afterward. Continued med and random daily BP reading to advise cardiologist if BP altered by increased dosage. If hives recur, will call Dr. and request lower dosage.",diovan,high bp,neutral,44,50
199,"Seasonique was great for me as a birth control method instead of condoms and I experienced no spotting or bleeding the whole 3 months before my period. When I took seasonique I was very very moody and emotional. I have naturaly good skin, and do not break out often at all. Seasonique made me break out quite a bit. I am not taking seasonique for another 3 months. Seasonique is taken once a day at the same time for 3 months.",seasonique,i took seasonique just to prevent pregnancy,positive,0,10
200,"The treatment benefits was estrogen replacement. This estrogen patch system significatly reduced my headaches. Estrogen is not processed through the liver when delivered via a patch, therefore reducing hormone induced migrains. I felt normal for the first time in years after my hysterectomy. I love this medication. The only side effect I have experienced is that the patch leaves sticky stuff on your skin. The adhesive can be very difficult to remove. Vivelle Dot is an Estrogen replacement patch that is placed on the abdomen every 3 1/2 days. It comes in several dose strengths. It has significantly reduced my headaches due to hormone replacement. He is also great for people who have trouble remembering to take a daily pill. I highly recommend this product.",vivelle-dot,hysterectomy,neutral,-1,-1
201,"marginal increase in bone density, however I stopped using it before maximum benefit could be acheived due to adverse side affects. severe heartburn all week even though I followed dosing instructions accurately. Joint aches, including hips, back, neck and jaw. I stopped taking Fosamax against my doctor's wishes due to the side affects. I am only 41 and it made me feel like I was 80 years old. After conducting my own research I opted for weight-bearing exercise, strength training, natural hormone supplements, and calcium and magnesium supplements.",fosamax,osteoporosis,positive,279,286
202,"-stop smoking -headaches -nausea ( as well as vomiting) -mild depression -extreme hunger -insomnia - product to be taken as per manufacturer and pharmacist(doctor) instructions - was effective in reducing the desire to smoke but accompanied by bouts of nausea, headaches, insomnia, mild depression,etc although these symptoms did not surface until approximately third week of use - need to be vigilante about any unusual symptoms and to report these to your doctor - product is effective at controling urge to smoke ( but as always desire to quit must be present as well) and one must weigh the side effects & possible health risks of the drug with other stop smoking measures that may have less risks and may be less expensive",chantix,quit smoking,negative,-1,-1
203,I didn't find it had any. Stomach ache. I had to take a pill when I felt any signs of a migraine coming on.,zomig,migraine,positive,-1,-1
204,"None. Vicodin is a narcotic for severe pain. I was prescribed it after weeks of physical therapy and ibuprophin did not reduce the pain in my shoulder and neck following a ski crash. Much to my dismay, the drug made me feel extremely nauseated. Though I did not actually throw up, I felt like it for a day. Furthermore, the pain in my neck and shoulder did not improve. Even if it had, I would have discontinued Vicodin anyway. My doctor did not mention any possible side effects, nor did he tell me it is a narcotic. Apparently, it is a drug of abuse. Also, nausea is a common side effect. I was only told that it was a pain killer that would alleviate my discomfort.",vicodin,shoulder & neck pain,negative,6,13
205,"Even split pill severly reduced anxiety, made me feel more relaxed, took away physical feelings associated with anxiety like sweating and racing thoughts. Made it easier to sleep. Continued to work for 12 to 15 hours after taking. Took away mental stress and cleared my mind of all worries. made me very tierd even after 12 hours. It was very hard to wake up even after having drak 12 ounces of coffee. Throughout the day my mind had an empty feeling that made it hard to jump start my responsiblties. I find it hard to get into physical activity such as going to the gym becuase I am tiered througout the day. can be taken: one to two every 12 hours",lorazepam,anxiety,positive,-1,-1
206,"supposed to stop acid reflex, which it did for 2 days congestion and pressure within 2 hours after taking the morning dose on the 3rd day. I will be taking Omeprazole, as I have been doing for years.. took Prilosec before the generic was available. Prevacid contains only 15 mg of acid reducer whereas the other two contain 20 mg. Yet you are charging as much as the others, and giving the customer 25% less.",prevacid,acid reflex,positive,249,257
207,"eliminated urinary tract infection symptoms mood changes, headaches, I had to finally stop before the end of the dose- I just was not myself. I understand that this drug has been banned in the UK due to the side effects.",septra,urinary tract infection,positive,-1,-1
208,"lowered cholesterol I experienced severe pain in my muscles and joints. I was very active when I started the medication and shortly after taking the Lipitor, it became difficult to get out of bed and my activity level significantly lowered because of the pain. After I stopped taking the Lipitor, most of the pain stopped. The muscle pain is gone, but some of the joint pain has continued. The doctor perscribed the Lipitor for my high cholesterol. I questioned it because though my overall chloesterol was high, my HDL was high and my triglycerides were very low. Lipitor lowered both LDL and HDL.",lipitor,high cholesterol,negative,149,156
209,"none. I only took the prescription for 1 day My entire body broke out in a red, itchy rash that was not relieved by scratching nor by topical agents. I reported the reaction to the pharmacist and to my doctor, both of whom told me to cease using the antibiotic immediately as continued use in the presence of the adverse reaction could be very dangerous. The erythromicin was changed to amoxycillin, which I used safely and effectively for 5 to seven days and experience complete relief from symptoms of the bladder infection for which I was being treated.",erythromycin,bladder infection,negative,-1,-1
210,"My miracle drug!! I have suffered for years with extreme mood swings, depression, and bulimia. It was several months ago that I was diagnosed with bipolar 2-I was immediately prescribed Lamictal-I didn't really notice a difference so my dr. upped it to 150mg. It has worked wonders! I am so proud to say that I am happy and I haven't felt this elation in years! I can actually stay awake during the day, I have the drive to exercise, my labido is back(sure did miss that), almost no mood swings at all and most importantly I feel like a mother again! I have 3 beautiful little girls that I can hug, kiss, and love again!! I feel like crying-in a good way-everytime I think about how happy I am! My only fear is wondering how long this will last-I can only pray this will last forever. The only side effects I have (I consider 2 of these not even side effects at all)headaches, staying asleep at night, weird fever like feeling, increase in sexual drive and weight loss. All are tolerable considering the benefits. 150 mg a day-taken before bedtime",lamotrigine,bipolar 2-extreme moods swings,neutral,-1,-1
211,There were not any benefits. Galderma changed metrogel and the new formula didn't agree with my skin. my skin became very red and irritated. i used the new metrogel. the old formula is no longer available. The new one doesn't work for me.,metrogel,rosacea,negative,46,54
212,"Immediately after a complete hysterectomy, menopause set in. Night sweats and insomnia were making life difficult. Immediately after starting the Climara patch, all menopausal symptoms were relieved. I have not experienced any side effects except when dosage was increased. Side effects then were acne and headaches. Upon reducing the dosage to the current .025, all side effects were relieved. Treatment entails applying one patch per week.",climara,surgical menopause,neutral,146,153
213,"It kept me at a low-functioning level (work and occassional activities), which was an improvement for me. It kept me functioning due to decreased depression. I had taken it for a few years on and off before finally switching to another drug two days ago due to the drug becomming no longer effective. When I was younger and the drug was new to me it was much more effective. Reduced libido Stopped working after several years, even after dosage increases 40 mg of and on for years, then increased to 60 mg four months ago due to worsening depression. I am being switched to another medication as this drug is no longer effective.",sarafem,depression,positive,-1,-1
214,"More energy, better mood, increase sexual desire (which was very low). I had a moderate tinnitus which became severe as soon as I started to take the drug. I will stop taking the medication. I've been taking Duloxetina (Cymbalta) 60mg for 2 years now. It helps with my mood but it doesn't take all the depression sympthoms away.",wellbutrin,depression,positive,-1,-1
215,"I had increased focus the first day, and after a short trial of ritalin IR I appreciated the consistancy of the vyvanse, the medication didn't give me the same up and down emotionally (which is great when you are trying to lead a family) but i did give up some of the motivation that accompanied ritalin, I was hoping for the 12hr coverage but have settled into a routine, of dose of 70mg at 7 feeling affects about 40 min later and then feeling foggy at 2. increased b/p but it came down within a few weeks, dry mouth, appetite suppression, there was some increase of irritation grouchy feelings when the medication would wear off. Diagnosed with inattentive type adhd as an adult. felt a huge relief. Started strattera for 2mos. with no improvement. then a straterra ritatlin combo.t felt the ritalin and real hope for the first timho, switched to vyvanse and titrated up to 70mg with symptom control for about 7-8 hrs, now taking a adderall booster of 30mg.",vyvanse,adult adhd,neutral,112,119
216,"none severe anxiety attacks, depression, suicidal thoughts. I had to take 150mg daily for the 1st 5 days, then twice daily. The tablets made me feel very anxious and depressed from day 6 onwards. I experienced a full blown anxiety attack on day 10, with racing thoughts that I could not control, suicidal thoughts, and a feeling that I was about to lose my mind. I had the presence of mind to realise that I was experiencing a reaction to the drug, but had to call a friend to spend the evening with me as I was experiencing a strong urge to kill myself. I discontinued the tablets, and the symptoms went away immediately",zyban,smoking cessation,negative,-1,-1
217,"It did lower my blood presure, but the 25mg dose that I was taking was too strong for me. I was extremely tired, dizziness, slight headaches, and developed shortness of breath from time to time, aching extremities. 25mg once a day, then 12.5, and now 6.5 until im off. I'm hoping that I can start a natural approach to lowering my BP, because this medicine has made cmy health worse",lopressor,high blood pressure,negative,-1,-1
218,"none irritability and extreme anxiety, mild panic attack I have been on Zoloft with great results for over 5 years. I do not have a constant barrage of depressed thoughts or emotions when I am on the drug. When my husband and I decided to try to have a baby, my ob-gyn suggested that I switch to Wellbutrin. Some anti-depressants may carry a small risk of side-effects to the baby in the 3rd trimester of pregnancy. My ob-gyn felt that taking Wellbutrin may reduce these risks. After 1 or 2 months on Wellbutrin, I began to feel very irrtable and anxious. My chest began to tighten painfully with even the thought of something stressful. After 4 months on Wellbutrin, I had my first panic attack ever. I threw the pills in the trash and went to see a psychiatrist. The psychiatrist told me that there was no medically proven benefit to switching to Wellbutrin, and put me back on Zoloft. I feel much better!",wellbutrin,depression,negative,296,306
219,"Got rid of eczema quickly when applied in a thin layer. I have used this for years without realizing its side effects or being told about the side effects from my doctors or pharmacist. This drug has severe side effects, and I was not told about ANY of them! I believe I have gotten shingles as a side effect from this drug. Shingles tends to happen to the elderly or people with weakened immune systems. My immune system was weakened by this drug enough to get shingles! Do your research before continuing to choose to use this product. Applied whenever I had a flare-up with a thin layer of the Protopic ointment. Please educate yourself and try many other alternatives before even considering using this product. I have used it for many years and regret it after learning about all the harmful side effects.",protopic,eczema,positive,597,605
220,"very effective allergy relief for hay fever unpleasant reaction to the sudafed, much like overcaffeination, which had never occurred previously with sudafed alone. Annual allergies need to be rotated, so I have now used Allegra, Claritin, Zyrtec, Singulair, and Flonase in rotation. All of these worked very well except for Singulair. Flonase (administered nasally) is particularly effective.",zyrtec-d,hay fever,positive,-1,-1
221,"The Ibuprofen helped relieve pain and swelling from the sprained ankle. It lowered the amount of time it took to heal the ankle and also provided lasting relief from discomfort caused by swelling and pain. Swelling was substantially lowered after a week period and steps were taken to allow the ankle to regain flexibility due to subsiding of pain. There were no treatment side effects except for occasional nausea or drowsiness. Drowsiness however helped the patient sleep faster and thus avoid discomfort of laying in bed with a sprained ankle. Overall it simply lowered the amount of time it took to heal the ankle and also provided lasting relief from discomfort caused by swelling and pain. Three two-hundred milligram tablets of Ibuprofen were taken for two weeks daily. The sprained-ankle caused substantial pain, discomfort and swelling. In order to begin the healing process and rehabilitation of the ankle's flexibility, Ibuprofen was taken. Ibuprofen allowed the lessening of swelling and also resulted in a subsiding of pain and thus a faster healing process. Side-effects were low and insignificant though there might be effects if taken in the long term.",motrin,sprained ankle,neutral,-1,-1
222,"lessened the pain when urinating constipation, tingling on legs and then arms, anxiety, depression , headaches. came in for uti, then found out it was ballanitis, this medicine was prescribed, and took me to headaches and constipation that caused high blood pressure, that caused anxiety attacs... not recommended to take this medicine.",bactrim-ds,ballanitis,negative,-1,-1
223,"It was the first product I ever tried that actually stopped my desire to quit smoking. Unfortunately due to the severe allergic reaction I had I was no longer able to take it. I had a severe allergic reaction. It included hive, swelling and internalized into the joints. I had to take steroids to alleviate the reaction I took the Zyban for three weeks and it helped me to quit smoking, but the side effects/allergic reaction was to severe to continue.",zyban,to stop smoking,negative,331,336
224,"The benefit is that it cleared up the giardia infection I had. The side effects were scary, and I was not prepared for them. The second day I was on it I became very dizzy, nauseous, shaky, lightheaded and sweaty. It happened so quickly that I got scared and had to leave work. The next day I was still shaky and dizzy, but not as bad as the day before. I remained nauseous, shaky, and dizzy for the remainder of the treatment. Doctors and pharmacists should warn patients of these possible side effects so they can prepare for them if necessary. Also, let your work know you are on this so they expect a change in you during your treatment. Take with food because the taste is awful. 500 mg, three times a day for seven days.",metronidazole,giardiasis,positive,-1,-1
225,"Almost immediate relief of allergy symptoms, freer breathing nan I suffered from severe allergic reactions to almost all allergens. My nasal passages would constrict & I could not breathe through my nose. As a result, my sinuses would clog up & I would experience severe sinus headaches. Taking this medication only as needed -- when I began to first experience the severe symptoms -- has actually seemed to decrease my symptoms overall. I don't need to use the medication as often as I did when I first began taking it. In fact, my original prescription was filled 4/8/2007 for a quantity of 30 and I still have four pills left!",allegra,severe allergies,neutral,-1,-1
226,"none none i went to my doctor because i was getting only 4 hours of sleep a night for the past 6 days, so he gives me one pill, yes that's right just one 10mg pill. anyways i took it at 10pm and its now 4:30 in the morning and i still cant sleep which is why im here to review this. and i have to been into work by 6am aaaaarrrgh!",ambien,insomnia,negative,-1,-1
227,Decreased number of spasms and pain associated with the spasms. The only side effect i have experienced was apin over my entire body due to weaning off the medication. Nuerontin must be weaned off very carefully with the help of a PCP. I first started on 100mg a day and the next day i could feel aldifference in my body. I had less fatigue and my spasms were not as extreme as they had been. My specialist increased my dose to 600mg 3x a day. I have been on the dose for 5 yrs and have had little to no neck and shoulder spasms. I wish i had know about this treatment yrs ago. I would have lived in a pain free environment and would have been much happier.,neurontin,neck/shoulder spasms,neutral,-1,-1
228,"TSH numbers brought down to normal levels, seemed to improve constipation, dry skin and cold intolerance Increased fatigue and sleepiness were the worst side effects. On the 75 MCG dose, which put me into Hyperthyroidism according to TSH numbers, I fell asleep in public twice. This has NEVER happened to me before. I could not get up in the mornings, was tired all the time and had brain fog. I think I could've slept 24/7. Very frustrating. Also had weight gain. Began at 75 MCG and they lowered my dose to 50 MCG and the fatigue/sleepy/brain fog symptoms got better (I did not fall asleep in public again) but I was still more tired and foggy than I was before I began taking the medication. I took the medication in textbook form--first thing in the morning and did not eat for 4 hours. Finally, the doctor gave me permission to stop taking because I was afraid the physical symptoms were going to negatively impact my job. Had my blood checked last week after one month off the medication and numbers showed I was back in hypothyroidism. Doctor is mystified at my symptoms, which for the most part seem to be the opposite of what they should have been on the medication. He prescribed me Armour today and I am scheduled to go back in 6 weeks to have my blood checked. I am a healthy, 36 year old female. I exercise regularly and attempt a healthy diet. We'll see if this works better for me.",tirosint,mild hypothyroidism,positive,-1,-1
229,"Helped relieve anxiety Dizziness, moodiness, anger and agitation At first the medication seemed to work wonders in a very short period of time (a few days). After about a week I began to get extremely moody - crying a lot, getting very angry and agitated. It appeared that once the medication started building up in my system the side effects became worse and worse. It was not worth it and I quit the medication within a few weeks.",seroquel,anxiety,positive,-1,-1
230,"Avage contributed to maximum exfoliation to treat both hyperpigmentaion and minimization of lines, creases and wrinkles. It also helped to minimize pore size and added a more radiant look to my skin (it was very dull and drab). Some type of basic moisturizing cream must be applied over the Avage. If the moisturizer was not used the avage was to strong to use daily. I have used Avage without a moisturizer on a every other day time table. after 30+ days skin condition greatly improved. Avage contributed to maximum exfoliation to treat both hyperpigmentaion and minimization of wrinkles and anti aging. It also helped to minimize pore size and added a more radiant look to my skin (it was very dull and drab).",avage,anti aging,neutral,0,5
231,"lowered cholesterol by 13% with no side effects there were no side effects from the dosage I take One pill daily to reduce bad cholesterol with no side effects, I didn't really change my diet and the simvastatin reduced cholesterol by 13-15%. I get yearly blood test to see if it effected my liver and so far have had no problems.",zocor,high cholerterol,neutral,-1,-1
232,"I usually wake up in the middle of the night with a migraine. I take a Zomig immediately and usually within an hour the pain is gone. I've been taking Zomig for over a decade and won't go anywhere without them. The side effects were not that bad at all. I'm a bit tired but nothing I would complain about. When the headache pain is gone, a little bit of tiredness is nothing to me. I suffered with migraines since I've been 22 years old and now I'm 59. No matter what medication I tried, it never took the pain away. A little over 10 years ago, I had a severe migraine while I was at an Acupunturist for a back treatment and asked him if he could do anything for my migraine and after giving him more information he came to the conclusion that my migraines are hormone related and he couldn't help. He gave me a sample of Zomig and told me to try it and IT WORKED!!! I was in awe and called him immediately to thank him for introducing me to this drug. I've been taking it since.",zomig,migraines,neutral,71,76
233,"They gave me a little more energy for the first week or two. But then after that, no noticable increased energy was felt. The first 3 days my hunger seemed to be less, but I think this was only due to a plecebo affect. None that I could notice. Then did not give me insomnia. I was about 50 lbs overweight. I was eating all the time, but mostly after about 9:00pm. And I was always craving sweets. I tried to get myself to the gym, but I was too tired all the time. I tried other appetite suppresents, like hoodia, but nothing seemed to work. The I finally talked the doctor in to prescribing me phentermine. She was reluctant because I have high blood pressure and I take medicine for that. But I took my blood pressure everyday for the 3 months and I had NO increase in pressure as long as I took my medicine. Unfortunately, after the three months, I had only lost 5 lbs. which, I always seemed to fluctuate anyway. So to recap, phentermine did absolutely nothing for me.",adipex-p,weight loss,positive,-1,-1
234,"The rash and itch were suppressed after 2 days, and gradually the rash disappeared over the course of 7 days. there were no side effects. these do not cause drowsiness, and one can take them in the day. i was instructed to take the pills orally every morning until the rash subsided",zyrtec,allergic rash,neutral,-1,-1
235,"Helped me easily get a good sleep. Possible reduction in IBS symptoms. Too tired to get up in morning, irritability, couldn't get drunk anymore as I would drink loads and nothing would happen. Did little if anything for depression and anxiety. On 15mg things got worse and I got angry so easily but this went away on 30mg. I didn't put any weight on and I didn't feel very hungry on this drug and I thought that was supposed to happen.",mirtazapine,"depression, anxiety, ocd, nausea",negative,-1,-1
236,"Well, I didnt have any babies, so I guess Seasonique did its job. My pimples cleard up. Horrible HORRIBLE nausea for the first month or so. And I would vomit almost everyday, whether I ate something or not, it didnt matter, it was coming up. Sometimes eatting something would help, and sometimes I actually didnt throw up. But if I didnt eat anything, then it was guarenteed I would be paying a visit to my good friend: the toilet. I would usually take my pill at 8 in the morning, and the nausea would finally end around 3pm. This happned EVERYDAY. But around month 2 is where it would be ok, till month three, where I would have light spotting, then it would get heavier and heavier till it was as if I was having a full blown period. I have taken this about 3 different times, for three months at a time because thats what the doctor gave me. But this past time of taking it, I remember thinking ""This is so not worth it!"" as I couched over the toilet. So I recently switched to Ortho Cyclen and and going to test this one out to see if its any better. Seasonique is not bad, perhaps it was just me with the horrible side effects, but I will probably never take this ever again.",seasonique,birth control,neutral,42,52
237,"There were no benefits as he had to stop taking it Brownish colored urine, nausea and vomiting, stomache ache Patient was to take 800 mg twice daily to treat ulcerative colitis but was found to be intolerant to Asacol and was discontinued. The side effects began about 7-10 days after starting the Asacol. The nausea and vomiting was not immediately associated with Asacol but was attributed to possibly having the flu. It was only until his urine became a brownish purple color that we thought it must be the Asacol and immediately stopped it. Symptoms went away when stopped.",asacol,ulcerative colitis,negative,211,217
238,"none, the sinus condition remained after a short trial of the Levaquin. I had to resort to a regular Z-pak. Horrible nausea.. started almost immediately after taking the pills and would continue for a couple of hours. I battled a sinus infection with home remedies for two weeks. Finally gave up and went to the doc. He said to try this Levaquin as it may help specifically with the sinus infection. I took the first dosage, felt ill in ten minutes and stayed quite nauseous for two hours. I did eat cottage cheese with it. Next dose I tried eating some biscuit, but that didn't help either. Tried it with protein (meat( third dose, same results. Gave up and went back to doctor, got a zpak.",levaquin,sinus infection,negative,62,70
239,"depression reduced slightly could no longer have orgasms I took lexapro for depression, within 2 weeks it affected my sex drive and within 4 weeks i was having difficulty reaching orgasm, whereas my entire life I never had this problem. My depression was only minimally relieved. I stopped taking it within 2 months, because I wanted my sex life back, and luckily it did come back.",lexapro,depression,positive,64,71
