id,text,aspect,category,polarity,from,to
1805,"For a while , he was the star , but now -- despite his continued bestselling numbers -- his quality has faded considerably , and Faye is now clearly the better of the two .",implicit,Book#Author,negative,-1,-1
1806,Sometimes the delivery of the chemical terms are quite humerous !,delivery,Derivatives#General,positive,14,22
1807,"Worse , interesting and important plot events happen in Nevare 's absence .",implicit,Content#Plot,negative,-1,-1
1808,It was interesting to learn how Decker and Lazarus first met .,implicit,Content#Plot,positive,-1,-1
1809,) I would definitely recommend this book and the series .,series,Book#General,positive,49,55
1810,Some of the plots to solve are who is the mystery body and where is the 48th passenger ? There are lots of twists and turns that make at least the first two-thirds of the book very exciting .,twists,Content#Plot,positive,107,113
1811,"But reading this almost respectful , at times reverential work , one is struck by one if its central conclusions : this disease is the inverse reflection of ourselves.It 's possible that this quality is what has driven so many to take on this fight , filled as it is with personal agony and aspiration .",work,Book#General,positive,58,62
1812,I 've written a couple reviews regarding Annie Groves so I 'll simply say this is still yet another great read .,read,Book#General,positive,106,110
1813,Cathy Glass has a very flowing and easy to read writing style .,writing,Book#Quality,positive,48,55
1814,Such a heartbreaking story of an abused child .,story,Book#General,negative,21,26
1815,"One of the most interesting sections traces link between cigarette smoking , cancer , and cigarette manufacturers .",sections,Content#Plot,positive,28,36
1816,I think when it came to all the description about the food that the Great One 's must eat we could have done with much less .,description,Book#Quality,negative,32,43
1817,Worth the nearly 500 pages ; sad had to end ... His TED book wonderful also ... Ca n't wait to read 'the gene ' waiting for me on the shelf ...,end,Content#Plot,negative,40,43
1818,"I can not wait for the ret of her books to be translated & made into Kindle books ! Wonderful suspense , twists and some human interest in there too !",Kindle,Derivatives#General,positive,69,75
1819,Love the history and descriptions of how the search to heal or prevent cancer has transpired over the years .,history,Content#Plot,positive,9,16
1820,"It 's like that episode of Star Trek where the nice Kirk gets split from nasty Kirk , and they are both impaired.I found this last book entertaining and satisfying .",last,Book#General,positive,126,130
1821,Most of the time I do not want to put them down because each chapter is excellent and makes you want to keep reading to see what will happen next .,chapter,Content#Plot,positive,61,68
1822,"Those responsible must be brought to justice in a court of law , or failing that in the court of public opinion.My prayers go out to those affected by all of the abuse .",Those,Content#Characters,negative,0,5
1823,It lost me almost from the beginning .,implicit,Book#General,negative,-1,-1
1824,This book opens one 's eyes to the things that can happen to children-by mistake .,book,Content#Plot,positive,5,9
1825,I 'm grateful for how far we have come with curing and treating cancer .,implicit,Content#Plot,positive,-1,-1
1826,"As a historian turned psychologist , I found this book to be fascinating and clear while at the same time explaining the role of personalities in what has happened during the war on cancer .",book,Content#Plot,positive,50,54
1827,In our judgment Burnt House needed better editing and way fewer pages - an Agatha Christie it 's not !,pages,Book#Length,negative,64,69
1828,I ca n't wait to read other books by this author .,other,Book#General,positive,22,27
1829,This book is fantastic ! !,book,Book#General,positive,5,9
1830,"The scene in which Pug is confronted with a demon who carries all of his dead wife 's feeling and memories is one of the strongest emotional moments Feist has ever written.Number two , the book sheds some light on those subtle political coups taking place across the land .",implicit,Content#Plot,positive,-1,-1
1831,The book is not overly technical and is approachable by everyone,book,Content#Plot,neutral,4,8
1832,The book came damage .,book,Service#General,negative,4,8
1833,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent,Book#Quality,positive,28,36
1834,"So it 's lucky there 's a new member of the team - Hanna , an experienced and efficient officer has transferred to the district - especially since more deaths are on the way ... Well written , and well translated by Steven T Murray , this is an intriguing police procedural with a dark and complex plot and a satisfying conclusion .",police,Content#Plot,positive,256,262
1835,"It is a pleasant , interesting , and exciting read and I enjoyed it thoroughly.PG 's Opinion",read,Book#General,positive,46,50
1836,"This is a very interesting story about the history of cancer , its diagnosis and treatment .",story,Content#Plot,positive,27,32
1837,It is well written .,implicit,Book#Quality,positive,-1,-1
1838,It 's confusing trying to keep track of both murders .,implicit,Content#Plot,negative,-1,-1
1839,Unfortunately for me it went downhill quickly in the first book when the main character became a traitor to his own people .,first,Content#Plot,negative,53,58
1840,I do hate to hear the things described in the book but the author did an excellent job expressing the feelings and thoughts of all involved,things,Content#Plot,negative,22,28
1841,Totally worth reading .,implicit,Book#General,positive,-1,-1
1842,Gives me hope .,implicit,Book#General,positive,-1,-1
1843,The person who killed a certain party never explained how the body was disposed of or how and where the murder occurred .,implicit,Content#Plot,negative,-1,-1
1844,The Hearbreaking True sory of a Forgotten child .,sory,general,negative,22,26
1845,Loved Diana and loved this insight into her life !,insight,Content#Plot,positive,27,34
1846,"I highly recommend this book , including the final pages of definitions and footnotes .",book,Book#General,positive,24,28
1847,"Sometimes she goes overboard with her expositions of conservative Judaism ( beliefs and practices ) , but thankfully those references are pretty casual in Burnt House.Meanwhile , a clever two-pronged plot centers our attention in this tale .",Burnt,Content#Plot,positive,155,160
1848,"This book is a page turner , clever and deep written with fantastic observations .",observations,Book#Quality,positive,68,80
1849,I am pleased that an event at the end sets up the plot of the next book and seems to guarantee Erica will be a major part of the story .,implicit,Content#Plot,positive,-1,-1
1850,"This book is definitely a triumph of style over substance ; it 's good not necessarily because of what it is , but because Robin Hobb wrote it .",Robin,Book#Author,positive,123,128
1851,It 's a fascinating story told with so much humanity and so much humility .,story,Content#Plot,positive,20,25
1852,"She also uses rich settings , gives you a clear picture of the settings and where the story is going .",implicit,Book#Author,positive,-1,-1
1853,I skipped some parts just to get to the end .,implicit,Content#Plot,negative,-1,-1
1854,"The plot was ridiculous , the coincidence unbelievable .",plot,Content#Plot,negative,4,8
1855,As a medical professional I thoroughly enjoyed it .,implicit,Book#General,positive,-1,-1
1856,This is certainly a series I will continue to read and I am glad I discovered it .,series,Book#General,positive,20,26
1857,There are better series by Hobb and better authors out there .,authors,Book#Author,positive,43,50
1858,"I enjoyed the overall story , and the writing of Robin Hobb .",writing,Book#Quality,positive,38,45
1859,"Honestly , though , I was blown away by the ending , and made me eager for the final installment.I 've been with Feist throughout the whole journey , starting with Magician as a kid ( and back then , in England , it was released as one HUGE book ) .",ending,Content#Plot,positive,44,50
1860,"Although I 'm a big fan of Camilla Lackberg , Gallows Bird was n't up to the standard of the earlier 3 books which were all much better written , far better plots / better story lines , this could n't compare to her other books , plus it was so confusing and overly wordy and it did n't make that much sense .",story,Content#Plot,positive,172,177
1861,"Not only does this book and documentary explore the vast history of this horror , but it also puts a face on this monster .",documentary,Derivatives#General,positive,28,39
1862,This book is well written and highly recommended .,book,Book#General,positive,5,9
1863,I was pretty sad reading the book .,book,Content#Plot,negative,29,33
1864,The chaoswar is one of his best .,chaoswar,Content#Plot,positive,4,12
1865,I dislike mysteries where you can see the solution beginning to take shape around page 50 .,mysteries,Content#Plot,negative,10,19
1866,"Plenty to keep Patrik and his team occupied with few leads and plenty of questions.This is the fourth novel published by the author in the United States , and each has been consistently high quality , well-plotted , carefully translated and well written Perhaps most importantly , the characters are natural , every-day type of people , living typical lives and working hard .",quality,Book#Quality,positive,191,198
1867,"What I liked about this book was that it gave three different perspectives from within the same family and time frame , and also that it did n't sensationalize the abuse , but did give it appropriate coverage .",book,Book#General,positive,24,28
1868,His characters are likable and human .,characters,Content#Characters,positive,4,14
1869,Author Siddhartha Mukherjee has a real flair for organization and storytelling .,Author,Book#Author,positive,0,6
1870,"Lots of commas are after the wrong word , are missing , or should be periods or semicolons .",commas,Book#Quality,negative,8,14
1871,however i like Paul Burrell attitude in how he wrote this book compared to his first one Royal Duty-which i also purchase.. he seems to acknowledge others people viewpoints while being humble by his experience at the trial .,Paul,Book#Author,positive,15,19
1872,but still better then the majority of fantasy out there today .,implicit,Book#General,positive,-1,-1
1873,"Even a mediocre Decker/Lazarus is a good read , but I have to agree with the comments of many other Faye Kellerman fans that this is not one of the best in the series .",Decker/Lazarus,Book#General,negative,16,30
1874,This book is a very touching sweet book that will keep you wanting to know what is happening next ca n't wait to read the next one in this series,book,Book#General,negative,5,9
1875,"Shame on you , Faye .",Faye,Book#Author,negative,15,19
1876,I can not wait for her next novel .,next,Book#General,positive,23,27
1877,"I read Lackberg fairly regularly , these mysteries are like a domestic novel of manners hung around a who dunnit but Lackberg is so good hearted I like to follow an author likeJames Elroy ( The Big Nowhere ) or Lee Child ( Jack Reacher ) with s nice story about people who are motivated by aspirations other than malice and/or justice which seems mostly to justify violence ( the bad guy gets his reward for being soo nasty ) You come to like all the characters and evil is the expression of past extreme evil .",likeJames,Book#Author,positive,172,181
1878,"You walk away with an excellent understanding of the disease - certainly much more than the layman and probably more than some medical professionals - and a comprehensive understanding of how human beings have tried , and continue to try to understand this disease.I think a lot of people should read this book .",book,Book#General,positive,306,310
1879,"Decent maps and great photos , many in color , though I wish another had been chosen for the cover ( got tired of that soldiers stare ) .",photos,Book#Quality,positive,22,28
1880,( A little shocked by some of the errors in editing ) - but that did not spoil my overall enjoyment of the story itself .,story,Content#Plot,positive,107,112
1881,Cathy Glass is a foster mother with a lot of experience taking care of hurt and neglected children .,Cathy,Content#Characters,positive,0,5
1882,"I am a big fan of the Assassin books , and also ( mostly ) liked the Liveship series by Robin Hobb .",Assassin,Book#General,positive,22,30
1883,One of our favorite authors .,authors,Book#Author,positive,20,27
1884,"I commend this woman for her foster work , we need a lot more people that are willing to go the extra mile ( that is an understatement ) and take in children that have no where to go. < a data-hook=product-link-linked class=a-link-normal href=/I-Love-You-Baby-Girl-A-Heartbreaking-True-Story-of-Child-Abuse-Not-a-Victim-But-a-Survivor/dp/B00B27Y6HI/ref=cm_cr_arp_d_rvw_txt ? ie=UTF8 > I Love You Baby Girl : A Heartbreaking True Story of Child Abuse ( Not a Victim ...",woman,Book#Author,positive,15,20
1885,"I bought his other Knox thriller and enjoyed it , as well .",other,Content#Genre,positive,13,18
1886,I started out being very impressed with Camilla Lackberg 's books .,Camilla,Book#General,positive,40,47
1887,( A little shocked by some of the errors in editing ) - but that did not spoil my overall enjoyment of the story itself .,errors,Book#Quality,negative,34,40
1888,The characters were well described and the plot intriguing .,plot,Content#Plot,positive,43,47
1889,"This flaw made the book feel very very very very long.Still , Hobb was working with some big issues here -- and I 'm always delighted to see an author leave their comfortable territory .",author,Book#Author,positive,144,150
1890,The plot thickens with hints of a revealing and dramatic ending about to occur .,ending,Content#Plot,positive,57,63
1891,Two members that went missing and there 's plenty to keep both you and Lt. Decker guessing-and chasing.Kellerman surrounds Decker with a cast of characters that add depth to the story .,characters,Content#Characters,positive,145,155
1892,"This will give a reader an understanding not just of cancer - it is excellent at accomplishing that - but of how things work , and don't , in medicine as a field .",implicit,Book#General,positive,-1,-1
1893,"I can only hope these girls will have successful , love filled lives after living with fear , panic , humiliation and such terrible adult role models .",adult,Content#Characters,negative,132,137
1894,I would reccommend these sellers .,sellers,Service#General,positive,25,32
1895,"Have faith , Robin Hobb does Not disappoint .",Robin,Book#Author,positive,13,18
1896,Thank you !,implicit,Book#Author,positive,-1,-1
1897,it left me hungry for more .,implicit,Book#General,positive,-1,-1
1898,"This book is actually the first one in a long while to fulfill my expectations in that regard , with Will Adams able to incorporate an unbelievable amount of history into his story.The basic story is : Daniel Knox , archeologist , ends up on the wrong side of nearly everyone in Egypt ( or so it seems ) .",book,Service#General,positive,5,9
1899,Interesting for the first half but then I lost interest .,first,Content#Plot,positive,20,25
1900,"Cathy 's straightforward account of this young girl 's journey illustrates the importance of social workers , police , teachers and others in contact with these abused children taking action and removing the child sooner rather than later .",account,Content#Plot,positive,25,32
1901,I love the characters and the surprises .,surprises,Content#Plot,positive,30,39
1902,Who would guess that a book about cancer can be so good ... ? Only minus was maybe that the timeline is not constant but jumps a lot back and forth.Otherwise a brilliant book !,timeline,Content#Plot,negative,92,100
1903,A fascinating and well written history of cancer in all of its forms .,history,Book#Quality,positive,31,38
1904,something to pass on to others for future education about cancers and the ongoing researching and possible cures for this disease,implicit,Book#General,positive,-1,-1
1905,My oncologist and I talk about this book occasionally and she also believes it is great reading .,implicit,Book#General,positive,-1,-1
1906,"As a voracious reader of many genres who experiences books in a visceral manner , and as a woman who was physically incapable of bearing children , I knew this story would be painful and tried to avoid it .",story,Content#Plot,positive,160,165
1907,I love reading novels by Camilla Lackberg .,novels,Book#General,positive,15,21
1908,The most interesting book about the history of cancer ... who knew a medical biography could be such a page turner ! Highly recommended !,medical,Book#General,positive,69,76
1909,Everything is concluded in a satisfying way which I always prefer to the downright incomplete endings that some authors throw in .,way,Book#Quality,positive,40,43
1910,"After that big build-up , the actual plot was somewhat of a let-downI enjoy Rina as a character but in this book she was mostly relegated to cooking .",plot,Content#Plot,negative,37,41
1911,The author of this excellent book thinks in monarchic terms .,book,Book#General,positive,29,33
1912,So Feist 's latest endeavor is a good read - i felt some humanity return to the characters .,read,Book#General,positive,38,42
1913,"A heartbreaking story about a child 's gradual revelation about her extreme sexual abuse , and how the foster system is sometimes the best thing possible .",story,Content#Plot,negative,16,21
1914,"The grand text on cancer , but sometimes assumptions & conclusions a bit beyond ...",assumptions,Content#Plot,positive,41,52
1915,Story plot is good but final conclusion is just ok .,Story,Content#Plot,positive,0,5
1916,Compelling but difficult to read at times .,implicit,Book#General,negative,-1,-1
1917,Enough is enough .,implicit,Book#General,negative,-1,-1
1918,"I have a Kindle Fire and was looking forward to viewing the inside of her home from her butler 's personal photographs.The book was well written and revealed some facts about Princess Diana that I had not read before , but the disappointment in no photos was a major sore point for me .",book,Book#Quality,positive,123,127
1919,Totally and completely .,implicit,Content#Characters,positive,-1,-1
1920,"However , I still found it to be a page-turner , and I think fans of the series will enjoy the book in spite of its faults .",book,Book#General,positive,95,99
1921,"This is number 4 in the Patrik Hedstrom Series , I have enjoyed this one the most , story line was great , came together well and kept me guessing until the end .",implicit,Book#Quality,positive,-1,-1
1922,"If you want to better understand the WHY and HOW of modern cancer treatment , this book is an excellent resource .",book,Book#General,positive,83,87
1923,"Also , it seems to be written in such a way as to appeal to those who are looking for titillating scenarios of older men forcing young girls ( think ten years old and younger ) into extremely sexual situations .",way,Book#Quality,negative,40,43
1924,"A rather abrupt ending , unfortunately .",ending,Content#Plot,negative,16,22
1925,"I felt the author , Robin Hobb , managed to tidy things up rather nicely in the end , but not without some unexpected twists and turns along the way .",implicit,Book#Quality,positive,-1,-1
1926,I had given the first and second installments of this series four stars .,second,Book#General,positive,26,32
1927,"I completely enjoyed her new book , ( I really loved how long it was , it felt like watching a really good movie ) .",implicit,Content#Plot,positive,-1,-1
1928,And not in a good way .,way,Book#Quality,negative,18,21
1929,A must read and rent .,rent,Derivatives#General,positive,16,20
1930,"His problem is that he 's still being jerked back and forth between two detective inspectors who can't seem to be able to live without McRae being at their beck and call every single hour of every single day.MacBride writes edgy , violent tales with such a finely-honed dark sense of humor that I 've often found myself laughing like a total nutter only a page or two after being left stunned and slightly sickened by something else .",implicit,Content#Plot,positive,-1,-1
1931,"This is a recommendable novel to transition readers from light summer reads to darker , more thoughtful winter tomes .",novel,Book#General,positive,24,29
1932,I 've now given up on thinking that the author is even interested in giving the barest attention to her writing .,author,Book#Author,negative,40,46
1933,"He seems to just be pushing the books out for the money and nothing else , shame .",implicit,Book#Author,negative,-1,-1
1934,It disgusts me that children are experiencing such horrible treatment .,implicit,Content#Plot,negative,-1,-1
1935,"In this case , Ms. Kellerman did an excellent job of keeping the resolution hidden until very near the end.From reading this book , I hope that Ms. Kellerman will write more books that contain difficult puzzles whose solutions only gradually reveal themselves through police investigations.Bravo , Ms. Kellerman !",Ms.,Book#Author,positive,15,18
1936,I totally enjoyed reading this book and recommend it to all Diana fans .,book,Content#Characters,positive,31,35
1937,"It 's sort of like eating peach pie when you were anticipating cherry , something different but still mighty tasty .",implicit,Book#General,positive,-1,-1
1938,"I had difficulty liking Nevarre from the first book , but could sort of forgive it in the sense that I decided I was n't supposed to like him , because a part of him ( the part with an actual spine ) was missing.The last third or so of the book was entertaining , definitely .",Nevarre,Content#Characters,negative,24,31
1939,Awesome book so clearly written and so informative on our journeys with cancer .,book,Book#Quality,positive,8,12
1940,Really wonderfully research and written.As a person with cancer my opinion is that this book is a must read .,implicit,Book#Quality,positive,-1,-1
1941,"The thrill of discovering the unknown is conveyed in his writing.Fans of Steve Berry , Dan Brown , Clive Cussler and James Rollins would enjoy this book .",book,Book#General,positive,148,152
1942,In our judgment Burnt House needed better editing and way fewer pages - an Agatha Christie it 's not !,editing,Book#General,negative,42,49
1943,Reading it now .,implicit,Book#General,positive,-1,-1
1944,Ms. Hobb did a great job creating a connection to the characters for me and to be honest that is the only reason that I made it through this book .,characters,Content#Characters,positive,54,64
1945,As a long term fan of Mr. Feist I hope he respects his fans enough to fire the editors of this book .,editors,Book#Quality,negative,79,86
1946,Well worth the read .,read,Book#General,positive,15,19
1947,"Unfortunately , in this series , I felt like I 'd been pulled into a slowly swirling pot of mossy stew .",series,Book#General,negative,24,30
1948,"Enjoyed it , excited Feist is writing well again and building up to a grand finale worthy of Pug .",implicit,Book#Quality,positive,-1,-1
1949,"Not the easiest read , given all the technical info and medical advances covered but beautifully written and utterly engaging .",implicit,Book#Quality,positive,-1,-1
1950,Would not call this an epic by any stretch of the imagination .,implicit,Book#General,negative,-1,-1
1951,"I loved the change in Bella , she have become my favorite character in the whole series.Where the Heart Is has been a great book .",change,Content#Plot,positive,12,18
1952,I am so glad that I discovered this author .,author,Book#Author,positive,36,42
1953,"I found The Burnt House an enjoyable read , good story , plausible characters , good writing , but the plot was a little anticlimactic at the end .",story,Content#Plot,positive,49,54
1954,I would recommend this book to everyone not just my science minded friends,book,Book#General,positive,23,27
1955,"I normally like everything about the characters and the plots in this series , but in this particular book Lackberg uses a devise way too much so that it becomes irritating .",book,Content#Plot,negative,102,106
1956,This first novel establishes Adams as one of the best thriller writers as he finds Alexander the Great 's tomb .,Adams,Book#Author,positive,29,34
1957,An enjoyable rip-roaring action adventure with the romance of fabulous archaeological treasure to be found in Egypt.The pace of the story proceeds so fast that you really do n't have time to think about the convoluted relationships of the characters .,rip-roaring,Content#Genre,positive,13,24
1958,Good fast read .,fast,Book#General,positive,5,9
1959,"After reading this novel , I did some research and saw some of the photos of their pamphlets ( google some of the titles ) , and am shocked and horrified that this cult is still in existence , with the Queen still at the reins .",cult,Content#Plot,negative,164,168
1960,"Don't know , but seems unfair to knock the book because of Kindle.Recommend this book series to everyone .",book,Book#General,positive,43,47
1961,Can not wait for her to write another .,implicit,Book#Author,positive,-1,-1
1962,Raymond Feist can not write fast enough for me .,implicit,Service#General,neutral,-1,-1
1963,Great insight and a necessary read .,read,Book#General,positive,30,34
1964,outstanding !,implicit,Book#General,positive,-1,-1
1965,On the other hand if you are a fan you will not be bowled over by this one but you will probably enjoy it .,this,Book#General,neutral,66,70
1966,"I am still reading this one , when I can , it is much better that book 2 .",this,Book#General,positive,19,23
1967,I 'm glad to see Feist is continuing his return to form with this book being strong from start to finish .,book,Book#General,positive,66,70
1968,Lamb even survives an ambush with a British army patrol to get the infantrymans point of view .,Lamb,Book#Author,positive,0,4
1969,"Cheer with them as they faced their doubts , and finally escaped.This is a true story .",them,Content#Characters,positive,11,15
1970,"I take my hat of to Cathy who is a very special lady to have taken care of this very disturbed little girl , she was very lucky to have had you in her life , its sad that she has such permenant damage and will never really function as a normal adult one day .",girl,Content#Characters,negative,102,106
1971,"Also , biography , or fictional biography as I call it , is one of the two genres of books that Americans , even those who do not read books , end up reading in their lifetimes.We do get a fairly comprehensive history of cancer .",history,Book#General,positive,210,217
1972,"A great intro to numbers , colors , sharing and cleaning .",intro,Content#Plot,positive,8,13
1973,"Great book if you can tolerate the dryness of experimental medicine-lots of big words and not enough patient cases , but very informational on history of cancer , it 's causes and treatments so far .",implicit,Content#Plot,neutral,-1,-1
1974,I was glad to find an unabridged recording of a Stuart B MacBride book .,recording,Derivatives#General,positive,33,42
1975,I especially enjoy the taste of Scottish life and culture the author gives us .,author,Book#Author,positive,62,68
1976,A great history of the worst disease imagineable .,history,Content#Plot,positive,8,15
1977,A must read .,read,Book#General,positive,7,11
1978,"It is very sad that Jodie will never be the same as kids her own age , but she has found a place that will continue to help her as much as they can !",implicit,Content#Plot,negative,-1,-1
1979,I kept hoping that some of it was embellished !,implicit,Content#Plot,negative,-1,-1
1980,It combines good police procedure and the smell of good food .,implicit,Content#Plot,positive,-1,-1
1981,"Book could have been shorter -- too many forgettable names , but unforgettable experiences .",Book,Book#General,neutral,0,4
1982,"I really enjoyed this book , but I found a big problem with the writing/editing of it .",writing/editing,Book#Quality,negative,64,79
1983,"I 've been a Feist fan for YEARS , and I hate to see it coming to an end if the rumors are true .",Feist,Book#Author,positive,13,18
1984,I wanted to read it before the PBS special of the same name and was glad I did because I was able to focus on the new information in the TV special since I already had most of the basic background from the book .,implicit,Book#General,positive,-1,-1
1985,"historical details are exceptional , while never losing focus on the patients and their suffering .",historical,Content#Plot,positive,0,10
1986,"Excellent , thought-provoking and disturbing story .",story,Content#Plot,positive,45,50
1987,This book is n't for anyone .,book,Book#General,neutral,5,9
1988,"While I have read a lot about Alexander the Great and his times , and about Egypt , I certainly am not Egyptology expert.There is a vast mass of information here that is fascinating , but unfortunately , it is impossible to differentiate between what is true and what is fiction.Furthermore , while Adams is a good writer , so much prose is too dense to really be interesting .",prose,Content#Plot,negative,332,337
1989,And I 'm looking forward to reading the next one .,next,Book#General,positive,40,44
1990,As others said it could have been 300 pages and still been too long .,implicit,Book#Length,negative,-1,-1
1991,Brave women wrote this book .,women,Book#Author,positive,6,11
1992,Definitely an author to watch out for ! Recommended to all lovers of Scandinavian crime/love stories .,author,Book#Author,positive,14,20
1993,It almost reads like a thriller at times .,implicit,Book#General,negative,-1,-1
1994,Unbelievably disturbing .,implicit,Content#Plot,negative,-1,-1
1995,"I cried for this little girl , The foster mom Cathy Glass was a terrific person and I would recommend this to anyone it truely was a remarcable , wonderful story .",Cathy,Content#Characters,positive,46,51
1996,"Rina 's religious ideas and spirituality are thought provoking , giving the reader -- - through her conversations with her husband and others -- - new ways to think about guilt , innocence , sin and the importance of family.THE BURNT HOUSE is a great read with the right number of twists and turns and the always reliable character of Peter Decker .",Peter,Content#Characters,positive,335,340
1997,"I love this series because of the two main characters , Patrik and his fianc & eacute ; e Erica , as well as for the complex plots .",series,Book#General,positive,12,18
1998,It touched me very deeply that in the end when Cathy realized Jodie needed more then she could give she had to let go .,implicit,Content#Plot,positive,-1,-1
1999,"But , I did enjoy reading the book as several insights validated my own..and that was 2003-4.What a waste of our people and billions of US taxpayer money .",book,Book#General,positive,30,34
2000,You may think you know who the killer is but the author is a master at plot twists .,author,Book#Author,positive,49,55
2001,She weaves very intricate plots with clear story direction .,plots,Content#Plot,positive,26,31
2002,"Excitement , suspense and good police work is always found in Rina and Peter books .",police,Content#Plot,positive,31,37
2003,Yes a true story of an amazing woman with enough love to fill this land .,woman,Content#Characters,positive,31,36
2004,"What a fascinating story , and so well written !",implicit,Book#Quality,positive,-1,-1
2005,great value and good service,service,Service#General,positive,21,28
2006,"One of the popular couples in contemporary crime fiction , LAPD homicide detective Peter Decker and his wife Rina Lazarus are back for Another go around , if you 'd like the past books you will like this one .",couples,Content#Characters,positive,19,26
2007,The murder is definitely a mystery that manages to cling to your attention .,murder,Content#Plot,positive,4,10
2008,Any novel that can blend the likes of history with the throes of an edgy thriller is a total winner in my book.I guess my only real problem with The Alexander Cipher was the lack of an appealing main character .,main,Content#Characters,negative,195,199
2009,I respect the patience of this woman and do wish there were more like her .,woman,Content#Characters,positive,31,36
2010,"I hate to know that there are people that would hurt their kids like that , but it is heartening to know that there are also people that care so much !",people,Content#Characters,negative,30,36
2011,"This is an unbelievable story about a child who has experienced the most horrible event with the very people she should have been able to trust , her parents .",story,Content#Plot,negative,24,29
2012,"It was kind of maddening.However , the concept of the books was interesting , the sole perspective made it unique while being also annoying ( single perspective meant that every time some back story was needed readers are basically given a long lecture or narrative in the form of a letter or boring conversation .",sole,Book#Quality,negative,82,86
2013,"This book , as all of her books , is difficult to put down .",books,Book#General,positive,26,31
2014,It is told in a easy to read style .,read,Book#Quality,positive,24,28
2015,"Mukherjee describes vividly the horrors of the radical mastectomy , which got more and more radical , until it arrived at an extraordinarily morbid , disfiguring procedure in which surgeons removed the breast , the pectoral muscles , the axillary nodes , the chest wall and occasionally the ribs , parts of the sternum , the clavicle and the lymph nodes inside the chest.The story of cancer is a story of human ingenuity , resilience , and perseverance , but also of hubris , paternalism , and misperception .",story,Content#Plot,negative,375,380
2016,I felt the pain and heartbreak as well as the joy on the little success Cathy had with this broken child .,implicit,Content#Plot,negative,-1,-1
2017,"She liked it , so I bought the whole book .",implicit,general,positive,-1,-1
2018,Cathy glass is a wonderful writer and I enjoy reading her work.This story is a great insight into the world of sexually abused children .,work.This,Book#General,positive,58,67
2019,"Melberg is the true star of the subplots here , and I love what they did with his character in this novel.I might just keep reading on , especially now that in the next episode , there promises to be more of the Erika and Patrik interaction that I loved about the first book.Note : this book also appears with the title The Gallows Bird , which is a terrible title .",title,Book#Title,negative,314,319
2020,"My sympathy for my oncologist 's hesitance grew to a tolerable level when I read Mukherjee 's chapter on the rise + fall of stem cell transplants for breast Cancer.l recommend this book to cancer patients who have read > 150 pubmed articles , and need an oncology history overview to put in context all the disparate pubmed articles .",book,Book#General,positive,181,185
2021,Still the entire series is a great read .,series,Book#General,positive,17,23
2022,"The passivity of the narrator was a bit annoying , and his ability/inability to become active seemed a bit too arbitrary , based more on the need of plot than anything else .",narrator,Book#General,negative,21,29
2023,"Keeping this brief and polite , this book fits a dull , overworked genre of unimaginative serial killer stories lacking in depth of character and plot .",character,Content#Characters,negative,132,141
2024,"Good read and very informative , learnt a lot about Alexander the Great , as we have been to Egypt and Alexandria found it very interesting .",implicit,Content#Plot,positive,-1,-1
2025,"A good mystery - hard to go so far back to find connections and began to seemdisjointed , but it all came together very well .",implicit,Content#Plot,positive,-1,-1
2026,"A good read and it really takes you right into the story , so you just want to keep on reading to find out what is going to happen next .",read,Book#General,positive,7,11
2027,I had no idea of the history and early treatment of cancer ; learning that alone was well worth buying the book .,book,Book#General,positive,107,111
2028,I will be recommending this to others ! ~VOW,implicit,Book#General,positive,-1,-1
2029,"awesome book , must read for anyone interested in how this disease manifests itself .",book,Book#General,positive,8,12
2030,Excellent ending to a fascinating trilogy .,trilogy,Book#General,positive,34,41
2031,"The author is in command of the subject matter , and yet humbled by it .",author,Book#Author,positive,4,10
2032,A perfect film .,film,Derivatives#General,positive,10,14
2033,"The Burnt House is tedious , slow and too full of mundane details , which may be the normal life of a police investigation , but makes for a poor story .",details,Content#Plot,negative,58,65
2034,I enjoy all of the books in this series by Camilla Lckberg .,Camilla,Book#General,positive,43,50
2035,At times I felt like he was just throwing in every single historical detail he had at the book .,book,Book#Quality,negative,90,94
2036,"Comprehensive , interesting .",implicit,Book#General,positive,-1,-1
2037,"I had an absolutely awful time putting it down , even when I had classes to teach and grading to do .",implicit,Book#General,positive,-1,-1
2038,I have thoroughly enjoyed them all !,them,Book#General,positive,26,30
2039,"The author is awesome , it 's a positive fun experience to read her books .",author,Book#Author,positive,4,10
2040,"As a cancer survivor , I highly recommend this book to anyone touched by the disease .",book,Book#General,positive,47,51
2041,There are few people in this world who have such huge hearts .,people,Content#Characters,positive,14,20
2042,entertaining but she 's no Hugo .,implicit,Book#General,positive,-1,-1
2043,It is hopelessly confusing.This book should not have been released to Kindle without professional editing and at least retaining the features of the paper copy .,implicit,Derivatives#General,negative,-1,-1
2044,"I was hoping for more , but what I got was a lot of split personality issues and whiney characterization with the main character of Navare .",main,Content#Characters,negative,114,118
2045,"A beautifully written , fascinating , well researched , and , ultimately , sobering look at cancer .",sobering,Book#General,positive,75,83
2046,"This is number 4 in the Patrik Hedstrom Series , I have enjoyed this one the most , story line was great , came together well and kept me guessing until the end .",story,Content#Plot,positive,84,89
2047,"Writing was very stilted , boring and unsophisticated at times- maybe due to translation ?",Writing,Book#Quality,negative,0,7
