id,text,aspect,category,polarity,from,to
189,Really interesting course and material and a very good instructor . This would be a 5 stars course if it wasn ' t for the final project . During lessons some concepts of statistics were taken as known ( which is okay ) . However the final project required to utilize a combination of all new learned material on a whole different level of difficulty compared to the preceding quizzes . I did not expect that jump in difficulty and enjoyed the course a lot but the final project just was a struggle .,final project,assignments comprehensiveness,negative,122,135
190,"The information in the course was really excellent and was set up in a way that it wasn ' t overwhelming . I wish I could give four and a half only because some of the videos explaining procedures were really long and were obsolete , and also because different parts of the site would say that I needed to submit something and others would say that everything was received so it made me really nervous - at one point the site was telling me that I was late in submitted my work and that I ' d need to sign up for a later class but it turns out my assignments had been submitted and graded before the cut off time so that alert just really frazzled me if anything .",implicit,platform general,negative,-1,-1
191,"课程设计非常合理有趣！老师讲解的很详细，而且真的特别幽默！！虽然报名了好几个课程，但这是我在cousera上完成的第一个！ Although I ' ve registered in several courses in Coursera , this course is the first and the only ( so far ) course that I have finished ! So much fun and I learned a lot ! Thanks Yakkov !",course,course general,positive,100,106
192,"Thanks a lot Coursera staff and Professor Charles Severance ! ! ! Great job ! ! ! The course is help me a lot . Python is my first programming language . I started my bachelor degree in Information Systems at UFPE ( Universidade Federal de Pernambuco ) from Brazil , and our first discipline about programming was with Python .",Professor Charles Severance,faculty general,positive,32,59
193,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",discussion section,course general,neutral,570,588
194,"This course was exactly as described , and the way it was laid out mimicked the concept they were trying to teach . The seemingly random interjections on brain chemistry could have , in my opinion , been set up s their own unit , instead of into others , which I found to make it harder to digest . My only other pet peeve were the optional projects at the end . I ' m sure some learners like the term - project - like assignments ( creating pdfs , videos , etc ) , but from a casual standpoint ( ie , I ' m not paying for a certificate for this course ) , I was just relieved to find them to be options - - ones I didn ' t exercise . But overall , those two annoyances would not keep me from taking another course from UC San Diego or the instructors behind the course .",course,course comprehensiveness,negative,5,11
195,"This is an excellent course for two reasons : first the video lectures are very good , introducing complex concepts in a relatively accessible manner , and second the automated submission system is good at marking your ( well designed ) assignments . What could be better : compared to a traditional ( physical ) course , I miss the notes . It would be very useful if there was some form of notes , either as an informal textbook or cheat - sheets for each lecture . Another improvement would be that in some cases , it ' s possible to ' solve ' the assignments without necessarily understanding them . This is because you are sometimes given ' too many ' hints or the transformation of the existing code to the final form is rather trivial . Overall an excellent course though .",assignments,assignments quality,neutral,237,248
196,"Thanks Andrew Ng ! I really appreciate the idea of free education , especially one with high quality . I actually learnt a lot more than I expected from a online course via lecture videos and hand on practice approach . This course pushes my interest to learn further on machine learning topics and theories . Good job !",course,course general,positive,162,168
197,Great lesson ! Thanks for making this lesson happen . Concise and informative . Some pop up quizzes really help learners get the gist of the lessons . I may recommend that there should be a table to compare the different memos so that we can memorize the differences more easily .,quizzes,assignments quality,positive,92,99
198,"Despite I guess the course has a pretty good coverage of the ML basics , it is definitely just an introductive class . In particular I was surprised by the low quality of the material . The following are my notes and suggestions : - - I found the lectures highly redundant , with many unnecessary repetitions - - using a vector notation ( like an arrow or a simple line on top of the letters ) throughout the course would have make formulas much more readable - - too much hand writing on the slides while talking : a better set of slides with blocks of text shown at the right moment would be much smoother and readable - - very very poor video editing ( many times it ' s clear some parts of the videos were meant to be cut ! ! ) - the desire to create a format suitable for people with a scarce algebra preparation lead to use not the appropriate terminology , which would be more correct and easier to understand . Just realize that ML is basically applied math , and without a good math knowledge it is almost pointless to approach the subject",course,course general,neutral,20,26
199,"Very very bad communication from the teachers . The 2nd MOOC was supposed to start I think 2 . 5 months ago , it did not start at the time of this review . They did not even bother to post some announcement to let the students know : ok course starts in x months . Making things worse , you cannot get a refund if you purchased the entire thing .",teachers,faculty response,negative,37,45
200,The course started really well and followed on nicely from the first course in the series but I ' m really disappointed and frustrated with the video editing issues . Many were fixed but there are still some errors / omissions and the second half of the course was very short of content compared to the rest . Such a shame as I ' m sure the writers really know their material and conveyed so well when the content was there . I ' m looking forward to the next course and hope the material is all ready to go !,course,course general,positive,4,10
201,"It is a great course for introduction about identifying social entrepreneurship opportunities . They show you some organizations , what they do , how they were created and so on through interviews . They also provide links and interseting documents where you can get additional information . It is also good because you can interact with other students , their projects and ideas . I miss a few things like giving you tools and social business plans but I believe that they will come in the next courses .",course,course general,neutral,14,20
202,"The course is hard and needs previous knowledge of R . The time for for doing the "" quizes "" are not long . On the other hand , the questions resemble real world bioinformatics problems . The real inconvenience with this course is that the Forum does not work . Because not all that is questioned in the "" quizes "" are thought in the classes . So a help from the Forum is a real need for this course to work smoothly .",course,course general,negative,4,10
203,Very interesting course . Truly enjoyed studying the behaviour of the animals I started appreciating a lot . Nevertheless 4 out of 5 stars because I felt the course is typically focusing on the large scale agro industrial side more then the ( increasing number ) of small scale / hobby keepers . Also I would have loved to learn more about typical chicken health care issues and how to prevent . All in all very informative and definitely a course I recommend !,course,course relatability,neutral,17,23
204,"Thank you Dr . Chuck ! It was very rewarding to participate in this foundational course . It gave me the confidence in programming which I lacked before entering this course . Short - to - the point , easily understandable , and challenging assignments , this is what I can say about this course .",course,course quality,positive,81,87
205,"Good course , but could be more challenging . For people growing up with the space race it has a lot of interesting video and written material . But there are a lot of simple errors in the material and the assignments . Hopefully that will be addressed . I ' d give it 4 / 5 once it ' s all sorted . Recommended if you can cope with the odd frustration .",course,course quality,neutral,5,11
206,"Amazing Course , teaches you right from basics . Prof . Ng explains everything in a manner which makes it easy to understand . Only one shortcoming I found in this course is , not challenging enough programming exercises . I understand that course has to cater a general and large crowd , but adding maybe a few optional challenging exercises might help . Also , if optional video content is provided for algorithms which have been taught in CS229 but are absent here , it will be really useful .",video content,presentation quantity,neutral,375,388
207,"This course was much more useful than I thought it would be . While there were some parts of the videos that gave some of the usual information about learning , there were a far larger that provided useful , actionable information . I particularly liked how short the videos were . That made it easier to consume individual videos and concentrate on them in a relatively short amount of time . something I could get done during a break from work or something else .",videos,material quality,neutral,97,103
208,This course has been a great source to revise and learn calculus . The textbook and the course quizzes have added great value to the course . Thanks to Dr . Fowler and his team for providing a very good course . It would be great if they could come back with a course for multi - variable calculus .,Dr . Fowler,faculty general,positive,152,163
209,"The material was exceptional , but as I came to found out , that the assignments were watered down with respect to the earlier version of the course that was available in 2014 . Please work to get back peer - reviewed assignments . Also , Prof . Hornstein ' s informal manner and way of teaching greatly helped in understanding the concepts . Thank you University of North Carolina and Prof . Hornstein for this wonderful primer on Environmental law .",assignments,assignments quality,negative,69,80
210,"An extremely well - structured and useful course . As someone who had only syntactical familiarity with Python , this course taught me a great deal about the ease and power of the language . Moreover , the technical knowledge included ( APIs , RegEx , etc ) is highly relevant and practical . Given that it ' s part of an introductory series , the difficulty level of the assignments is understandable . But providing some more rigorous optional assignments can be a welcome addition to the course . That being said , I would recommend it to anyone looking to explore Python and the power it grants with its simplicity .",optional assignments,assignments quantity,neutral,437,457
211,Excellent lecture . Very clear and informational . The depth of content is just right . Great course . Looking for more courses like this .,lecture,presentation comprehensiveness,positive,10,17
212,Thanks Dr Matthew you ' re the bestMr Marco I didn ' t understand anything from you and I stopped the course because I dropped this module because of you . I ' m sorry,Mr Marco,faculty comprehensiveness,negative,35,43
213,"A very informative and easily understandable course ! I always fancied math , but never really got deep into it , so some of the primitives discussed here were new to me , but even so I was able to easily understand them thanks to Prof . Katz ! And of course it was super exciting to find out in which way are modern secure connections secure . 10 / 10 would pass again .",course,course comprehensiveness,positive,45,51
214,"I truly enjoy doing this MOOC , some terms were a bit difficult to understand at first . However , after reading and watching the materials provided carefully and repeated . I started understanding the subject better and liked it as a result . I will try the other two courses on European Business Law ( Understanding the Fundamentals & Doing Business in Europe ) provided by Lund University and Coursera . My sincere gratitude and appreciationPeter HuamanStudent from the Netherlands",materials,material quality,positive,130,139
215,"The course is very good , but would like to make three suggestions : 1 ) You don ' t have a feedback from what you made wrong in the exercises . It is usefull to learn from the mistakes . 2 ) One week is a short lead time for the tasks3 ) It might include extra optional tasks regarding simulation",extra optional tasks,assignments quantity,neutral,256,276
216,"It ' s good for undergraduates , and people returning to academia ( say , before starting a Master ' s course ) . It ' s a very short simple introduction . I kind of wish it had more examples of language to use in academic writing , contrasting good and bad examples . Some of the quiz questions and final exam questions need some proofreading . The videos from about week 3 to 4 have poor sound quality , but still understandable .",videos,presentation comprehensiveness,positive,350,356
217,I really enjoyed the course so far . The explanation is great . The only downside is the video quality is not that great its not bad but it would be a lot better if it was better quality . Its very Blurry even in High quality . Although thats not a problem that did not stop me from enjoying the course .,video,presentation quality,negative,89,94
218,"Amazingly simple yet full of information ! This course on nutrition , including organic / holistic options , gives practical , easy - to - use ideas on healthy and enjoyable eating options not only for children but also adults . Recipes given are easy to use or adapt , and tasty as well ! I highly recommend this course for anyone who wishes to have a well - rounded understanding of real , traditional ( organic , grandma ' s kind of cooking ) nutrition .",course,course general,positive,48,54
219,"I would not recommend this course for a beginning programmer , as the concepts Oderski covers are fairly complex and the homework is not simple . However , if you are wanting to learn more about functional programming , love to understand the guts of how programming languages work and process data , and want to diver deeper into recursion , then I would definitely recommend this course . I found it very informative and helpful . I will probably take the course again . And Scala is awesome .",course,course general,neutral,27,33
220,"he course was challenging , and although I would have liked a bit more information from the video lectures , and a bit more practice on using the basic functions , I learned a lot . I thought the video lectures were a little sparse . here were only 20 - 30 minutes worth of video lectures per week and the assignments required you to stretch the knowledge that you gained from the lecture videos quite a bit . More examples in video lectures would have helped . I would have also liked to see a few simple problems in each assignments just to get comfortable using the various functions introduced in the lecture . So overall , the course was challenging and definitely a fair amount of work coming from someone new to python ( but moderately experienced in C programming ) , and although I would have liked a bit more guidance , I learned a lot .",video lectures,presentation quantity,neutral,92,106
221,"Thank you for the course ! It was challenging in some way and VERY interesting . Besides , it is really stimulating in terms of self - learning as some aspects are mentioned but briefly . Personally I had some trouble with navigation , which made me spent a lot of time browsing the Internet for some information . But as they say no pains , no gains : ) Thank you , Colleen ! Looking forward to CSS course .",course,course general,positive,18,24
222,Im very happy to see that the authors improved the course by actually showing the students how to integrate JS and HTML . I still can ' t understand why its not allowed the access to the projects to students that won ' t purchase the course . There are several of other courses @ Coursera that require payment only if you want the certificate . I guess that hundreds of students would be happy to see that as the general procedure . Thanks to all the authors for such a wonderful material . Im continuing to the 2nd level of the specialisation .,Coursera,platform service,neutral,280,288
223,A very interesting experience . I got imagination level - up . Though it was really difficult to understand what should you do in each assignment . I ' ve spent quite a while time to realize what to do each time . And some students did their homework completely wrong . But except of that it ' s a great course .,assignment,assignments comprehensiveness,negative,135,145
224,"If you happen to have the required background but somehow never got beyond beginner - level GR , this is a thoroughly enjoyable course ! There are obviously many text - books and online videos to learn more - or - less the same concepts , but the assignments here are the high point , they are hard , but for me personally , they are what made this course special . Completing this course somehow makes me feel much better prepared to self - study the intermediate / advanced level GR books I ' ve owned for so long ! Many thanks to Prof . Akhmedov , HSE , and Coursera for making this possible !",assignments,assignments quality,neutral,247,258
225,"Great course ! Easy to follow , useful , and very practical . At the same time , if you want to understand deeper why things work the way they do and / or the math behind it , the lectures give you good directions to look further into it . The programming assignments are a bit on the basic side ( in terms of what you have to do vs what they give you ) , but are still great to put these ideas into a practical setting , and the optional parts help you explore the applications in more depth . Really glad I put the time into it . Totally worth it .",course,course quality,positive,6,12
226,"Overall , a good and challenging course that covered a range of material from perceptrons to feed forward nets and Deep Belief Networks . However , I felt that some of the material is a little dated - convolutional neural networks did not get the coverage warranted by their recent successes . Some of the quiz items were "" off - syllabus "" too , although this encouraged further reading . I enjoyed the programming exercises , particularly on Restricted Boltzmann Machines , and would have liked more of them . For beginners I would recommend they take Andrew Ng ' s course first .",programming exercises,assignments quantity,neutral,404,425
227,"Very good course with detailed explanations , both great lecturers , lets you choose environment of your liking for the assignments python and graphlab are preferred ) . The explanations are detailed and clear and assignments are very practical . One of the best courses and Specializations on the Coursera I have taken so far . If you contribute lot of time and effort , you will learn a lot .",assignments,assignments quality,positive,120,131
228,"I can only infer that this course ' s target audience is rich pregnant women who care about shoe shopping and celebrities . Unfortunately I am none of those things and had to cringe my way through the examples , watching the videos at 2x speed . The course itself is incredibly shallow , even for a survey course , and basically serves as an ad for one of the professors ' own products - - Graphlab Create . You ' ll be much better off taking Andrew Ng ' s course , which is significantly more in depth and forces you to write your own solutions to problems instead of relying on a proprietary library . The only reason to prefer this course is if you really dislike the idea of using matlab .",course,course general,negative,27,33
229,"An absolutely complete course that teaches about Luxury companies , but mainly about Fashion . There are 2 great teachers that gives contents , but also makes sudents think about future and trends . Cases and interviews are also great ! ! I got very impressed about quality of Albini Group . Its clearer for me definition luxury vs fashion , business models , differences , challenges and opportunities in Fashion companies . Thank you Bocconi !",Bocconi,faculty general,positive,436,443
230,"Aside from week 4 , I found this course to be little more than a commercial for various social analytics programs . Also , there ' s a Google + assignment . Google + wasn ' t relevant five years ago , let alone in 2016 . There ' s some potential in this course but it desperately needs to be updated for 2017 . This course may be helpful to people just starting out as social media professionals but if you ' re already working in this field , you will find this course incredibly dull .",course,course quality,neutral,33,39
231,"There is quality implicit in the approach taken , but in my opinion , this course is excessively short , having only 20 - 25 minutes of videos per week , what is very limiting . Also there is no slides of the material covered what I find not adequate . To fully grasp the theories underlyind in the lectures , slides would be determinant . Just watching videos and doing quizzes is not a very effective form of learning .",material,material quantity,negative,209,217
232,"Excellent course in terms of content and suggested reading . It could be even better if some reading materials could be ready to download directly for free as part of course . I missed some academic support staff as well as some technical issues regarding submissions . Overall , great course . I am looking forward to explore the MMM program at Northwestern in 2018 .",support staff,faculty response,neutral,199,212
233,"Excellent lectures , let down by the difficulty of the assignments . While the tutors clearly know their stuff , I found the assignments really quite challenging and of limited educational value due to the mixture of new concepts introduced by the lectures along with new ( to me ) mathematics or CS that also needed to be grasped . I ' m an experienced professional programmer with the EPFL ' FP in Scala ' and FRP courses under my belt so I thought I knew what to expect but this was much more time consuming than I ' d thought .",assignments,assignments relatability,neutral,55,66
234,Did not find it really helpful . may be the way I expected it was different . Also may be because of my engineering approach towards management . I don ' t know . . . But thank you for putting this up and giving me a head start into innovative ideas for starting a new business .,implicit,course general,negative,-1,-1
235,"Wow ! I really loved this part of the course . It has been a pleasure to take part in it . I have learned something new about Listening , Speaking , and Pronunciation that I have not thought about from this point of view . Thank you very much !",course,course general,positive,38,44
236,"As for information in course itself , it was interesting for me to enroll and to be part of the course . But I highly dislike that there was a feeling of that the lecturer is trying to remember any things right while the video goes . It is not a real class , it is a video and it could be done much more accurately . There were many many boring moments , while management itself is not a boring discipline , it is very interesting . Anyway I am glad I participated in the course .",video,presentation quality,neutral,221,226
237,"Excellent course and I really enjoyed the learning process I had been guiding through these weeks . This is a great entry level course for people like me who have few knowledge about HTML , CSS and JavaScript . The professor went through each concepts explicitly . Some concepts in JavaScript can be tricky for students without a CS background , but this course really makes things easier to understand . There are some small challenging in assignments , but it ' s still a great opportunity to transform all those concepts to my knowledge and experiences .",course,course comprehensiveness,negative,10,16
238,In terms of Theory for General Software Architecture this Course is a good refresher for a person who is working with Software Architecture already . The Course could have more focused on IoT specific scenarios compared to Generic Software Architecture . What i recommend is to change the course title and have a separate one for IoT specific matters . If the presenters can provide more practical examples that will help remember how and where we can apply these scenarios . Overall this course content is good and interesting to watch .,Generic Software Architecture,course relatability,neutral,223,252
239,"Good introductory course . I enjoyed learning the basics of the Python computer language . The only reason this didn ' t get 5 stars was because the class information was not presented 100 % clearly . It was not very clear where to access the book , or what readings corresponded to which lectures . Otherwise a great class .",readings,material quantity,negative,258,266
240,"This is an ok introductory course , a compilation of concepts , related to sustainable cities . Mentiones a list of places where one or another practice is implemented . Some educational clips look like they are taken from Youtube or like promo videos for a certain initiative . Some of the "" lecturers "" are just phd students , introducing their research topics . No step - by - step examples of developed cases are shown .",course,course general,neutral,27,33
241,Pretty easy but that does not mean one does not learn anythonig from it . It means it is pleasant and not a too big workload . The instructor is really clear and fun . I recommend it just for that even if you are familiar with the topic .,instructor,faculty comprehensiveness,positive,131,141
242,"It ' s a great course , there is a lot of information and it might seem at times overwhelming , but it ' s organized nicely and Prof . Lee has a very comfortable time explaining all the concepts . A few more examples would have made this course easier , but that does not mean it would have been better . It ' s as good as it gets",course,course general,positive,15,21
243,"I never had a programming class that covers really the base of the basics in such a deep and easy to understand way , not taking for granted many things . Professor Charles Severance has a great sense of humour ( it looks like you are talking to him in person it ' s not something spectacular for the camera ) and very generous showing his team , amplifying knowledge through interviewing many interesting people . Exercises were very helpful to understand the chapters . Would appreciate if could have more exercises ( not for grade , but for practicing ) . Super recommend it !",exercises,assignments quantity,neutral,415,424
244,Python is really cool and this course is fascinating . Charles is charming ! I will continue learn Python here . . Thanks for your guidance . XD,Charles,faculty general,positive,55,62
245,The lectures do exactly what you need . He starts with just enough theory to help you understand a concept and then jumps into applying equations and solving example problems . The biggest problem is that there are examples that are wrong every once in a while during the lectures and one or two in each quiz . It ' s not a huge deal because sometimes figuring out where he went wrong helps you to understand the problem better . It can be annoying for some examples though .,lectures,presentation quality,positive,4,12
246,Great course . The lectures and slides were clear and easy to follow . The questions were challenging and insightful . All around great experience . Thank you very much .,lectures and slides,presentation comprehensiveness,positive,19,38
247,"Could be better . The teacher sometimes explain the concepts in a hard way , and not always shows how to do in practice . But you will get curious and in case of doubts , you can find more simple explanations on the web , and the forum is very good . The assignments are hard , you will need do research to accomplish then , but is the best way to learn . I think the specialization is good to someone without much knowledge on the field ( like me ) . But it ' s only the start !",assignments,assignments comprehensiveness,negative,255,266
248,"This is a well structured course for people who are beginners and have enough to attract people who have programming experience as well . I am a programmer with legacy background and perl , I enrolled to this course so that I can mentor my juniors at work on python ; esp perl to python code conversion and attending this course is immensely satisfying from that objective . I will attend the other courses and probably build some materials so that I can cover the entire course 1 - 4 in a week . Thanks Dr . Chuck and team from coursera and University of Michigan .",Dr . Chuck,faculty general,positive,504,514
249,"Amazing teachers , valuable information and top - quality materials ! Thanks so much for making this course - I gained a lot from it , especially from giving and receiving feedback from fellow students . The only thing I didn ' t enjoy much are some questions in the tests because sometimes they seem a bit irrelevant . I would recommend making the tests a bit more to the point and reducing the amount of questions ( especially the one in the final tests like "" who inspired the angel and devil debate "" : ) Thanks for your work ! ! !",tests,assignments relatability,neutral,267,272
250,"Great case study , but the way to engage the audience might have been way better . Assignments were individual and it was very difficult to use them at full power , because they were quite boring . Interaction with other learners would be very beneficial in a form of group assignment . Videos are very boring and useless in comparison to incredible content in the first 6 courses of the specialization . Capstone should have been done by the same ( high ) standards as other courses in specialization .",Assignments,assignments comprehensiveness,negative,83,94
251,"Very good basic course for everyone interested in the European Union . Here you can learn about the past and the present state of affairs in the EU , as well as get to know some future challenges . The course is filled with lots of EU - related facts and statistics and presents the EU from different points of view . I would say the course is quite a "" light "" one : there are no peer - reviewed assignments and quizzes are rather short and easy , but it definitely gives food for thought . Be aware that the videos are in French but with English subtitles .",videos,presentation comprehensiveness,neutral,510,516
252,"A really good introduction to the course , well explained , good videos I only wish I could have read the extra materials too . Only one complaint ( very minor ) - I live in Colombia and found a couple of references to Columbia in the materials . But overall super .",materials,material quantity,neutral,112,121
253,"All three parts ( html css and javascript ) covered by this course are well taught . It is targets beginners very well . I especially like the way how javascript is introduced - - in contrast to normal programming language courses which start with grammar , here it starts with examples . This way one can very fast already start programming something , which is much more interesting . Also the quizzes , exercises and projects are well thought through and help a lot with understanding and learning . Finally , about the examples used in this course , many of them are simple and nice , but some of them are maybe too simple to convey the message , such that it doesn ' t help much with understanding . . .",course,course quality,neutral,60,66
254,"An excellent course , Dr . Chuck manages to put various things with ease . Material as well as teaching is excellent . However , I found the necessity of having more programming exercises with more difficulty than what course presently offers . More exercises with higher difficulty are needed to emphasize the material we have learnt . Apart from that , this is an excellent course .",programming exercises,assignments quality,negative,166,187
255,"One of the most useful courses I ' ve ever had . . . It helped me in empowering my abilities and hone my skills . Also , highlighted many points which I didn ' t notice before . . Thanks from the heart for this incredible course : ) Tarek Tawil",course,course general,positive,23,29
256,"From the basic layout of the course you would assume it ' s for beginners since it covers step - by - step instructions to install software and run command on command line window . But on the other hand , many advanced concepts are slipped in this course without even basic introduction . I remember in one class , "" data dredging "" is discussed for about 2 - 3 minutes . But the instructor did not give a brief description about what it is , instead it just goes on about when you do not have clear question in your mind , you would run the risk of data dredging . I think the course could be organized in a better way . But I do appreciate the instructors ' hard work of putting up such a 10 - course specialization .",instructor,faculty general,neutral,380,390
257,"I worked really hard on this course , but was stymied by a couple of quizzes . If I could not answer one question correctly , it meant I could not answer two or three of the next questions , meaning that I could not pass quiz . With no recourse , I was prevented from passing although my overall percentage of points earned was passing . I would still like to pass , as I feel that I really earned the certificate . I would really like a chance to speak to someone who can help me resolve my questions . My other problem was using one of the models , which I never could master , despite reading the help sites and trying two or more times .",course,course general,neutral,29,35
258,Very disappointed with this final course . Little to no support . Discussion Forum provides some level of help but you are basically on your own . Very challenging to come up to speed with Natural Language Processing techniques if you have never taken any class about it . My recommendation to JHU and Coursera is to add a separate course for NLP where you cover all the basics and then have the Capstone .,final course,course general,negative,28,40
259,Although the course material is very good but what I believe is that Image processing is a course where only theory isn ' t sufficient . Programming assignments should have been made important and compulsory part of the course instead of just MCQ quizzes . This is the reason why Andrew Ng ' s Machine learning on coursera appears very engaging . Whatever they teach in theory has to be implemented as part of programming assignments which makes learning experience wonderful . I hope that you will give due importance to programming assignments from next session .,Programming assignments,assignments quality,negative,137,160
260,"Interesting course with new outlook and perspective on writing . However , I did find it rather brief and not much interaction going on within the forums . People had to wait a long time for feedback and I also thought that those who had paid for the first of the 5 sections , should not be obliged to pay for the next four if they wanted at least to access the material , without being graded . That was a sour point to the overall positive structure of the course .",forums,course general,neutral,147,153
261,I found it extremely interesting and useful . It is a compact course but has given great mental tools to help in learning . The list of optional readings is helpful in getting a deeper understanding . I feel quizzes could have been a little more challenging . I really enjoyed the videos and from them have learnt how to deliver a video lecture . Thank you,quizzes,assignments quality,neutral,208,215
262,"Professor Fowler is great ! He spends some time explaining the theory behind the topic , and makes everything pretty easy to visualize . I would love if there were a few more resources with example problems . The quizzes can be pretty challenging , if you haven ' t done any practice problems first . My favorite thing about this MOOC and Prof . Fowler is his excitement - - which makes it feel , less like a lecture and more , like a fun conversation about calculus .",resources,material quantity,neutral,175,184
263,"The whole course is basically a short topic based phrasebook being read - out and over - explained in English . Since I already speak English , this isn ' t very useful . The course contains no dialogues , or any real situations where vocab ' s being reviewed . I found the exercise nitpicky and confusing , and there ' s no indication nor review of what actually you did wrong . Better just use an audio - phrasebook and repeat it using the same time .",exercise,assignments comprehensiveness,negative,274,282
264,"Although this course is admittedly an introduction to UX , it is still very underwhelming . Priced at £39 , the course materials that are spread to 5 weeks could easily be done in 1 or maximum 2 weeks . It is hard to justify that for example "" week "" 5 consists of a 7mins long video and a simple quiz . . . Week "" 4 is 15mins . Overall , I felt let down by the lack of materials and assignments ( no hand - on experience can be gained , no peer - graded assignments ) .",course materials,material quality,negative,112,128
265,Very enjoyable and informative course . The course focuses on the process of data science rather than the technical aspects of data science . Provides a great overview . The lecturer is engaging and knowledgeable . An easy five stars .,lecturer,faculty comprehensiveness,positive,174,182
266,"The capstone is great . But I ' m not sure it ' s too easy or not . Maybe for a beginner , the project cannot be too hard . Anyway , I still learned so many from this capstone . I will finish the optional taskes further .",project,assignments quality,neutral,95,102
267,"Good course on the whole , learned a lot and enjoyed it , but it would need to be updated and corrected ( certain bits of code don ' t work as they did when the course was produced , which can be pretty confusing ) . Would be nice also to add some more content at the end of the course the lecture about unsupervised prediction felt rushed , and a proper conclusion opening up to the rest of the field would be useful . Anyway thanks again for this wonderful learning opportunity , keep it up ! Cheers",course,course general,negative,5,11
268,"This is a pretty good intro to Excel course . It gets a little patchy in Weeks 3 and 4 ( it seems like some of the worksheets weren ' t checked for errors ) , but it never wastes your time . It ' s a great way to get an initial feel for how to do commonly - used professional functions in Excel . I ' m glad I took it , though I do wish there had been more of a progression . For example , it would have been nice if there was a final , project due at the end that put together a lot more of what was covered rather than just reviewing the few functions learned in Week 4 .",worksheets,assignments quality,neutral,115,125
269,"Thank you for setting up this well - done course , which I think may be useful to all interested in getting a better understanding of tropical diseases . Considering the high volume of travellers to areas with a higher risk of parasitic diseases , spending some time becoming more knowledgeable about them can only do good . For those with a medical education background , it may also be an opportunity to brush on some diseases usually only touched on during a standard university infectious diseases course . Some of them are really fascinating from a scientific view point . I would recommend also reading the PDF references , the articles are quite interesting . Best wishes .",articles,material quality,positive,634,642
270,"I signed up to audit this course , but ended up enrolling in the specialization because this course is so phenomenal ! Great coverage of topics and very well explained . Assignments are relevant to the course content and I also liked that I could download the whole course from one repo instead of having to download each module separately . it ' s the little things ! I highly recommend this course ; you will not be disappointed !",Assignments,assignments relatability,positive,170,181
271,"Thank Mark Zupan , and team prepared for the course and interesting material . One star off for the complete lack of feedback in forums and cheating with text material . Neither of the books mentioned in the course , neither pdf nor links where to get or buy . Finally proceed to the third course where , hopefully , we will know how to calculate the required advertising and other tools to gain market power . Why study the specialization I mainly was started",Mark Zupan,faculty general,positive,6,16
272,"After being bored to death by his first highly complex and involved analytical / historical lectures , I skipped over every video that Prof . Germano lectured in . I ' m not sure if his later videos were great or not , and they were supposed to be "" foundational / historical , "" but the rest of the course was extremely educative and enjoyable for a beginner like me , and Prof . Germano ' s lectures were not needed for the graded quizzes .",course,course quality,positive,300,306
273,Course was thorough and informative . I entered with no knowledge about the History of the Middle East and now have a solid base of understanding to further delve into the subject . Professor is clear and the lectures are well organized . I ' m honestly surprised at how much information I was able to retain on the taught subjects . Take this course ! You ' ll be glad you did .,Professor,faculty general,positive,182,191
274,"Very good hands - on approach to practical machine learning . However , as the models get more complicated , some of the material isn ' t really explained very well , specially the last module about ' deep learning ' is quite superfluous . I also wish , the course favored providing a bit more mathematical intuition over just graphlab usage . All things aside , if you are really curious about machine learning you should take this course . Be hungry !",material,material quality,negative,121,129
275,"Excellent Course . I learned a lot about Business Metrics - Revenue , Profitability and Risk and enhanced my skills and thinking in this space working through examples . I really enjoyed different perspectives of many participants from all over the world . It was a true learning experience . I heartily enjoyed and highly recommend anyone interested in learning about business metrics .",Course,course general,positive,10,16
276,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",course,course general,neutral,14,20
277,"A solid course that delivers what it promises - - the foundations of everyday leadership . As someone who is in their 10th year of leading an organization , I took this class as part of the specialization because I want to make certain I ' m keeping my skills fresh . This course was fun for me , as I recognize many of the things I do every day in it . And I also gained some new skills and insights . I recommend this course for any one who is hoping to move into a leadership position , and for current leaders who are looking for a refresher .",course,course quality,positive,8,14
278,"The syllabus is adequate , suitable for introducing digital marketing . Videos are all right , with a good selection of interviewed professionals . Transcripts are very useful to have under the videos , however , there are mistyped and misheard words here and there . It is useful to see the time needed for each task ( video , reading , excercise ) , though it is nearly always underestimated ( even the videos ) . Examples chosen for excercises are interesting and motivating . I like this active way of learning .",Videos,presentation relatability,positive,72,78
