id,text,aspect,category,polarity,from,to
354,St Ji is an environmentalist who motivates over 65 millions people to BeatPlasticPollution. ByeByeEthene_saysStRamRahim,water,water,negative,-1,-1
355,"This is a regular problem that we've been working with to tackle. Early next week we will be adding weevils (a type of beetle) to the canal. These little creatures will eat the azolla, oxygenate the water and help the fish",canal,water,neutral,134,139
356,"Hi There, the Canal and River Trust said I should direct sightings of terrapins to you. Is this so?",water,water,neutral,-1,-1
357,World Environment Day; PM Narendra Modi speech on BeatPlasticPollution WorldEnvironmentDay EnvironmentDay Full article read here,water supplies,water,negative,-1,-1
358,"I thought I saw some in the photo, but I'm told just dicloured shad eggs. River came up over the weekend so perhaps put Barbel off a bit.",river,water,neutral,74,79
359,We know most consumers are willing to play their part in using water wisely but they expect their water company to lead by example through tackling leakage,water,water,neutral,63,68
360,"England at risk of water shortages, warns",water,shortages,neutral,19,24
361,Intresting to read that has a new team that's going to be inspecting beaches for plastic litter &lt; how are they to tell the difference between one that's recently been picked and one that hasn't? No need for any more volunteer surveys?,beaches,beach,neutral,69,76
362,Really going 2 have UR hands full when every area is having the life fracked out of it! Water contaminated/air polluted as is proven by scientific research EA will B aware of. Will EA have time 4 flood management then? Air pollution is proven 2B killing many 1000's. Yet no action,flood alerts,safety,negative,-1,-1
363,"Hi Shannon, Thank you for confirming the location. Unfortunately, we don't cover that particular body of water. I think it may be best if the Environment Agency were informed. ~ Tigs",water,water,neutral,105,110
364,Our employees have been volunteering with and as part of WorldOceansDay to carry out beach cleans across the North West. Why not get involved too? Binitforbeaches,rivers,water,positive,-1,-1
365,Not just floods It’s environmental incidents week at We respond 24/7 to hundreds of incidents a year locally. Perhaps most obvious are pollution incidents like these: Piddle Brook pershore Feb 18 Oil pollution Malvern June 17 Slurry pollution monnow Apr 17,water,water,negative,-1,-1
366,"Avoid plastic to celebrate WorldOceansDay and 100daystoWCD Together we can BeatPlasticPollution, join people for a Clean Planet worldcleanupday",plastic,pollution,negative,6,13
367,Allis shad (Alosa alosa) not seen in our fish trap on river Tamar at Gunnislake for over FIVE years and then two come at once! FundedMonitoringProjects providing environmental data,water,water,neutral,-1,-1
368,He loves a Beach clean. binit4beaches WorldOceansDay wirral PlasticFreeCoastlines TeamEA,plastic,pollution,positive,60,67
369,And Nantwich is supposed to be a 'nice' area! I feel so sorry for the wildlife having to raise their offspring among the takeaway boxes every time I walk down there! <U+0001F47F>,wildlife,pollution,neutral,70,78
370,"More heavy rain and thunderstorms are forecast for Midlands, Lincolnshire and Northamptonshire today into tomorrow. Risk of localised surface water and river flooding in places. Stay floodaware.",river,water,neutral,152,157
371,"Nearing the end of the A-Z of Hydrology :( V for Velocity-Area... fundamental principle of Flow measurement. We measure velocities across the river with current meters, or increasingly ADCPs, and combine this with the Area to give flow. Q (Flow) = Av hydrometry",flow measurement,water,neutral,91,107
372,Just amazing to see what hides in the water of the mighty River Tyne. Look forward to the next instalment of the northeast blueplanet! sealamprey,water,water,neutral,38,43
373,At Maenporth with filming about plastic pollution. Where will these buckets be in 12 months?,plastic pollution,environment,negative,32,49
374,plasticpollution clean up taking place on the Chesswell. Work being done in conjunction with,plastic pollution,pollution,negative,-1,-1
375,Plastic in the river today! WorldEnviromentDay BeatPasticPollution,water,water,negative,-1,-1
376,Never expected to RT SesameStreet <U+0001F3A5> but after last wks report on future water resources - this says it perfectly! wateraware,water,resources,neutral,83,88
377,"You will meet few fiercer advocates! And serious about working together to see change: Chair, Emma, on another trip to the South West, to discuss real action against plasticspollution with students PlasticsChallenge",ocean,water,negative,-1,-1
378,"With the warning that unless action is taken there is the potential for serious water shortages in parts of England by 2050, could the Internet of Things provide part of the solution? IoT",water shortages,water,neutral,80,95
379,"Hull road closures update: Tomorrow sees the reopening of Bankside after the completion of a major 325m piling project. The River Hull Defences upgrade project continues downstream with the closure of Wilcolmlee, from Wilmington Bridge down to Fountain Road, 2 June - 4 August.",River Hull,river,neutral,124,134
380,"It’s national environment incident week this week - today’s topic is about the huge amount of emergency planning that goes into dealing with prolonged dry weather and drought - water is vital to life, economy and the environment . Any one remember 1976!",water,water,neutral,177,182
381,"The constant noise and fumes of the generator pumping the water out of the dam at the bridge is hard to live with, can’t sit out on our balcony because of it <U+2639><U+FE0F>",water,water,neutral,58,63
382,"Keela fantastic news, sooooo pleased for you. Massively well deserved! Looking forward to tomorrow<U+0001F60A>",flood water,water,neutral,-1,-1
383,"Four Wels Catfish were caught in a match today on the Grand Union at Stoke Hammond. In line with KIFR, 2015, regulations, the fish were removed by our partners at the and transported live to a totally enclosed stillwater fishery in the area with the requisite permit.",fish,wildlife,neutral,13,17
384,"If you see brown foam on a beach it’s most likely to be Phaeocystis, a harmless, natural AlgalBloom. Foaming occurs as the algae breaks down and could last for a few days. See more: But if you suspect pollution, phone 0800 80 70 60 SouthEast summer",beach,pollution,negative,27,32
385,"In just one hour the Rossall Coastal Protection scheme will officially launch! Aside from protecting 7,500 properties against the risk of flood, the scheme has also included significant beach restoration.",beach,water,neutral,186,191
386,Don't get caught out. The coarse fishing season on rivers doesn't open until June 16th.,rivers,river,neutral,51,57
387,We joined forces with local climbing club Newcastle Upon Climb to carry out beach cleans at Blyth - collecting plastic and fishing ropes among other things! On WorldEnvironmentDay why not think about what you can do to BeatPlasticPollution - we can all make a difference!,fish,water,negative,123,127
388,"Hi ea, are we at risk of flood by the river cray in Crayford? And if so is the sluice gate in use because if not our property always floods due to the poor upkeep and condition of the river banks. Thanks",river banks,water,neutral,184,195
389,"Ah, I was under the impression they were still ""Safely"" cooling in a leaky, ageing water-bath at Sellafield. You live and learn.",water-bath,infrastructure,positive,83,93
390,Millions of people are flushing the wrong things down the toilet which means even MORE plasticpollution in oceans. Join our Thunderclap to show your support and help reduce PlasticPollution in our oceans binit4beaches WorldEnvironmentDay WorldOceanDay,oceans,water,negative,107,113
391,"My boys and I pick up a minimum 5 pieces of plastic every time we go to the beach. We worked out if everyone did that on the small section of beach we were on, over 350 pieces of polluting matter would be removed. PlasticPollution",waterway,pollution,negative,-1,-1
392,Last year this seal was found in Whitley Bay with horrific injuries after being caught in polyester strapping. It died soon after. On WorldOceansDay and removed 20 bags of fishing gear and plastics to protect our marine environment. binitforbeaches,river,water,neutral,-1,-1
393,"Indeed you are correct! Plenty still to learn across site suitability, design variances,flows, and all the different species and age groups.Can't put the research feet up yet ;)",research,study,neutral,154,162
394,Tomorrow's WorldOceansDay so we're reminding people to please BinItForBeaches - don't flush plastic stuff that could wind up in our oceans! Help us get the message out:,oceans,water,neutral,16,22
395,Fabulous news Keela. Well done. Just buy more kleenex.<U+0001F602><U+0001F923> everabetterexcuse,ocean,water,neutral,-1,-1
396,"The have a yellow warning of rain for Yorkshire and the NorthEast today, which means there risk of flooding in some places. You can check out the latest river flooding information here:",flooding,risk,neutral,99,107
397,Goldhanger Essex today seawall a veritable buffet of red clover for bumblebees numerous brown-banded carder bees lovely to see late cut working for pollinators,pollinators,implicit,neutral,148,159
398,"We're keeping a close eye on any thunderstorms should they affect river levels, and issuing Flood Warnings if needed. You can find the latest information here, updated every 15 minutes:",flood,risk,neutral,92,97
399,Enjoyable walk around the Upper and Lower Tamar lakes on the border between devon Cornwall Nature wildlife clouds reflections water lake,pollution,water,neutral,-1,-1
400,"What Oli neglects to say here is that he is one of the people at the who contributes significantly to understanding our coastline, and therefore our ability to enhance and protect it WorldOceansDay",coastline,environment,neutral,120,129
401,Driving through flood water. Please Remember; IF IN DOUBT - KEEP OUT,flood water,water,neutral,16,27
402,We can all do something simple to help WorldOceansDay and binit4beaches,beaches,environment,neutral,64,71
403,"Thank you very much for confirming the location. Unfortunately, we do not cover the body of water here. I would advise contacting the Environment Agency about this. ~ Tigs",water,water,neutral,92,97
404,we'll be in touch in the morning to discuss getting a survey of beach levels done so we can get a clear idea of whats happening.,water bottles,water,neutral,-1,-1
405,"Please keep your eye on the River Lea today. Any pollution (oil/ sewage), fish distress or fish death should be reported to using their hotline. Thank you! RiverLea pollution",pollution,water,negative,49,58
406,". State of the Environment (water) report reveals unacceptable levels of phosphorous in over half English rivers, and deterioriation in groundwater quality due to heavy nitrate pollution. Time to seriously tackle agricultural run-off?",Silkstream,river,negative,-1,-1
407,The latest The RainwaterBex Daily! Thanks to construction mindtherisks,rainwater,water,neutral,15,24
408,MakeItRain We've been playing with our FRAMES_NFM Sandbox at the excellent NFM roadshow looking at how water moves over the land surface when it rains. NaturalFlodManagement clearly slows the flow reducing flooding downstream SlowtheFlow,water,water,neutral,103,108
409,Very interesting event - we need the waterinnovators to come to waterdragons thanks to for hosting and,water innovators,innovation,neutral,-1,-1
410,Excited to be talking with in Bude this Friday about our adventures with ArcticLive for WorldOceansDay. Thanks for the opportunity! LewisLab,natural rivers,water,neutral,-1,-1
411,"The in Bristol cracked this a while ago. They provide mugs, milk, water, teabags and sugar for all staff in the Horizon House building.",water,water,neutral,66,71
412,QuettaOnline is leading volunteer group who working for environment from last 7 years. WorldEnvironmentDay BeatPlasticPollution CleanQuetta GreenQuetta <U+0633><U+0631>_<U+0633><U+0628><U+0632>_<U+0628><U+0644><U+0648><U+0686><U+0633><U+062A><U+0627><U+0646>,water,water,negative,-1,-1
413,"We have a hornet nesting in one of our boxes next to the river. It was a bit of a surprise for both the hornet and the volunteer checking on the box, but no harm came to either of them!",river,water,neutral,57,62
414,It’s ‘environmental incidents’ this week and Tauseef in our Incident Communication Service showed me how he makes sure we respond quickly when fish kills or pollution incidents occur. Great to meet more of our brilliant staff,pollution,environment,negative,157,166
415,Our Ops teams routinely clear trash screens. This work is particularly important when we expect stormy weather to ensure watercourses can handle increased flows. See the difference we made in the NorthLondon area. Check how you can be floodaware here:,watercourses,water,neutral,121,133
416,WorldEnvironmentDay Not just in the sea but in our Rivers and NorfolkBroads too! Do your bit today for tomorrow! <U+2693><U+0001F46E>,river,water,neutral,51,56
417,"Hi, I see you are running a £750,000 scheme to monitor beachlitter and plasticpollution on UK beaches, especially in South West. Do you have any funds 2 pay litterpickers 2 pick huge amounts of it up? Dorsetcoastline",beach litter,pollution,negative,-1,-1
418,"Yorkshire's astounding rivers have been celebrated in a new film which features testimonials from the , and local school children. Find out more here:",rivers,water,neutral,23,29
419,"The most important piece of special equipment for all freshwater sampling is called the _bridge_. Just be careful to sample upstream, as downstream part has magic ability to attract tyres, car batteries, assorted waste and at certain times of year, dead sheep.",water quality,water,negative,-1,-1
420,Potential scattered thunderstorms today and tomorrow and carry a risk of some localised flooding. Please don't drive through flood water - just 30cm can move your car. Keep updated and check our flood alerts and warnings online at,flood water,flooding,neutral,125,136
421,"Millions of people are flushing the wrong things down the toilet, which means even more plasticpollution in our oceans...",rivers,water,negative,-1,-1
422,Does he realise that since he left otters have eaten all the specimen pike and barbel? The gormless U.K. otter trust have helped to decimate the rivers....,river,water,neutral,145,150
423,Did you know you can check river levels in your area? Get all the latest information here:,river levels,monitoring,neutral,27,39
424,"My husband’s job is great! What kind of person flushes things like wet wipes down the loo?! Argh!!! Think people, don’t be idiots WorldOceanDay plasticpollution oceans wetwipes",wet wipes,pollution,negative,67,76
425,Well done last night Dee. Any follow up from this morning? From what you and said it looks like may well have been some form of sewage pollution event. Might well be worth checking just to make sure that the Agency are investigating that.,pollution,water,negative,135,144
426,"I didn't say air monitoring. Most air pollution is industrial only they rarely mention it, want 2 blame it on the publics lifestyle choices. They don't want 2 address polluting companies getting away with murder. Biomass Incinerator emissions, soon have fracking emissions....",flood water,water,negative,-1,-1
427,"2 years on and the reed-beds we installed on the Tidal Trent are flourishing, providing essential habitat for nesting birds, insects and cover for small fish. They also act as a means of natural water purification through the absorption of nutrients HelpingNature",hydrology,water,neutral,-1,-1
428,"PC Andy Timmins and PCSO Abbie Atkins patrolling the waterways around Knowle this evening as part of Op Leviathan . Working with other Agencies tackling ASB, Theft, Angling Offences andOrganised Crime.",waterways,water,neutral,53,62
429,Something must have happened upstream. Water levels dropped 4” to 1” even after rain - loads of sludge. is something changing in Bramhope - who can we call to investigate ?,stream,water,neutral,31,37
430,There are thechangemakers all around the world aiming to TurnOnChange on WorldEnvironmentDay. Here's the kit that tells us all about the need to BeatPlasticPollution,plastic,pollution,negative,149,156
431,Today is WorldOceansDay <U+0001F30A>. Our bathymetry data is used to map subsea habitat and inform policy on ocean management and LIDAR data has been used with Sentinel2 satellite data to to help identify agricultural runoff soilpatrol,ocean,environment,neutral,14,19
432,The are looking for enthusiastic and highly motivated individuals to join their National Permitting Service’s Water Resources teams based in Solihull,water,water,neutral,110,115
433,"Flood warnings have been issued for the River Roach, Eastwood Brook and Prittle Brook areas of Southend and Rochford following heavy rain earlier - the says people living close by should be prepared for a possible overflow this afternoon Weather Essex",flood,water,neutral,0,5
434,Now is a great chance to work towards raising awareness to BeatPlasticPollution in our oceans!,oceans,pollution,negative,87,93
435,"38 environmental incidents dealt with by officers in the West Midlands in last 24 hours. Here’s some. From vile odours to white rivers, it’s all go!",river,water,neutral,128,133
436,Loving the pictures you have used I spent 20 years of my life protecting Selsey and the Manhood peninsular maintaining Medmerry Beach and the construction the new scheme. I now lead the team who maintain and operate the gate during Incidents at Upton,beach,water,neutral,128,133
437,"On WorldOceansDay here's what and found on WestKirby beach today ... plastic cups, straws, even plastic plates!",plastic pollution,pollution,neutral,-1,-1
438,"We couldn't agree more! We love doing our part for the environment; in fact, we'll be down at Brighton tomorrow for WorldOceansDay2018 - hopefully we'll bump into you guys? Keep up the fantastic work! BywatersBeachClean BNPPRE <U+0001F30A><U+0001F40B><U+2764><U+FE0F>",water,quality,positive,203,208
439,team getting ready for beach clean at Silloth WorldOceanDay,beach,water,positive,23,28
440,Fantastic WorldOceansDay event in Bude. Thanks to everyone for coming. And relive the day on the news tonight,event,event,neutral,25,30
441,It’s not just and here... we have giving expert advice on the river incident and assisting with the smooth running of the incident overall exercisepike,water,water,neutral,-1,-1
442,Is this kind of disaster heading to the Lea river again? Please keep an eye on the river and report any pollution incidents to,river,watercourse,negative,44,49
443,First of two young eels from today. Lots of these on the move in Glaven at the mo. Last year's glass eels?,river,water,neutral,-1,-1
444,". reported on restocking rivers with fish from Calverton Fish Farm. In 2017, we produced 9 tonnes of strong healthy fish, an increase from the 6 tonnes produced in 2016: WorldEnvironmentDay",rivers,water,neutral,25,31
445,Cleanliness is the worg GeyABin UseABin,water,quality,positive,-1,-1
446,Plastic pollution: 'Scourge' of debris on beaches tackled MT BluePlanet2 England,beaches,beach,negative,42,49
447,Getting ready to clean some plastic off this beach with WorldEnviromentDay2018,beach,water,positive,45,50
448,Thunderstorms from later today could mean surface water and river flooding. Do not drive through flood water. Check flood warnings here: teams are on the ground and operating defences. FloodAware PrepareActSurvive,river,water,neutral,60,65
449,It’s World Oceans Day. Let’s work together to keep Yorkshire’s beaches clean. Earlier today we spotted this seal pup enjoying Runswick Bay. binit4beaches,beaches,environment,positive,63,70
450,It’s great to be supporting the and with WorldOceanDay today. We will be launching on exercise around midday and supporting this great event cornwall plasticpollution rnli,ocean,water,negative,46,51
451,"are supposed to be an Innovative company, where is the innovation here??? When will waste companies wake up and see all the litter and plastic pollution that they are causing??? suez",litter and plastic pollution,pollution,negative,124,152
452,"It's a very sick little river. A few of us walked the length of Pymmes Brook in March. As you'll see from the picts, even from the source in Cockfosters, it appears to be polluted with sewage. said at the the time, ""Ice should not be this colour?""",river,pollution,neutral,24,29
453,Electricity generation is the main cause of carbon pollution in Australia because 73% of our electricity comes from burning coal globalwarming EnviPharm2018 Pharmacology environment,sea,water,negative,-1,-1
454,"remember during London2012 Olympics had extra boats to clean the river Lea, they were taken away after Games ended - so they can do it when they want to",regulation,water,positive,-1,-1
455,"Wow! Fascinating and good to know with these sudden downpours how local UpperColneTeam and mechanisms are working hard to protect BrentRiversandValleys' communities, keeping us all FloodAware and reducing FloodRisk in key locations.",air pollution,pollution,positive,-1,-1
456,"We think the new team formed by the is a great idea and can't wait to see how it goes, but remember if you're out at the beach this summer use 'the rule of 3' and pick up 3 pieces of plastic litter that aren't yours. PassOnPlastic",pollution,water,positive,-1,-1
457,"“Having a clean beach not only is good for wildlife, not only is it good for people who come here - it's good for our economy as well.” - via PlasticPollution",beaches,beach,negative,-1,-1
458,"Let's pledge to SaveEnvironment and BeatPlasticPollution on the special day of WorldEnvironmentDay to ensure Safe, Stable and Sustainable Living on Earth. ""There is No Planet B"" SaveEarth SaveLife ThinkGreen GoGreen WED2018 WorldEnvironmentDay2018 <U+0CB5><U+0CBF><U+0CB6><U+0CCD><U+0CB5><U+0CAA><U+0CB0><U+0CBF><U+0CB8><U+0CB0><U+0CA6><U+0CBF><U+0CA8><U+0CBE><U+0C9A><U+0CB0><U+0CA3><U+0CC6> WED",water,water,negative,-1,-1
459,"TeamEA continues to prevent waste reaching oceans by removing plastics, vegetation and tyres from our rivers. Ahead of today's forecasted thunderstorms we are working hard to reduce flood. These skips are cleared wkly or daily if necessary 24 hrs a day 7 days a wk 365 days a year",plastics,pollution,negative,62,70
460,"Have you got your rodlicence yet? John Wilson has, and he caught up with our officer Nick Beardmore recently ahead of the start of the coarse fishing season. GoFishing",water,water,neutral,-1,-1
461,. called for action on water efficiency with our report saying rivers and wildlife could be left without sufficient water unless action is taken to reduce water use and wastage: WorldEnvironmentDay,water,water,neutral,23,28
462,A few weeks ago we published a paper that highlighted the extent of microplastic contamination in 10 British rivers. We now need a strategy to tackle this problem WorldEnvironmentDay plasticpollution,rivers,water,negative,109,115
463,Fantastic news Keela... very many congratulations from your friends and fans in the NICS.,tap water,water,neutral,-1,-1
464,The sun is shining! What a great day to binit4beaches this WorldOceansDay.,beach,environment,positive,46,51
465,I’d say it’s always a pleasure in Staffordshire rivers but then you wouldn’t have so much work to do! Great partnership between ensuring we reconnect the R. Trent and use geomorphology to ensure our success <U+0001F41F>,Staffordshire rivers,water,positive,34,54
466,"With fly tipping and waste crime being a big issue why wasn’t Nigel Farrage prosecuted for dumping all them dead fish in the River Thames ,which could have an impact on the rivers ecosystem and biodiversity potentionally spreading disease",River Thames,water,negative,125,137
467,StAlbans’ River Ver revitalisation project “will make problems worse”,river,water,neutral,10,15
468,Beam pumping station protects Dagenham from the tides of the Thames and allows water from the river Beam to be discharged at high tide unlike other tidal structures. We’ve been maintaining the site and checking the equipment is incident ready. preparedness,water,water,neutral,79,84
469,We’ve had a brilliant day at LakeEwart assisting CambourneFishingClub with their junior angling coaching day. Here are some of the fish that were caught.,fish,wildlife,neutral,58,62
470,How often did the 7000 homes there flood? More dying prematurely due to air pollution.,sea defences,infrastructure,negative,-1,-1
471,"Concise, compelling demonstration of managing river flows through York",river,water,neutral,46,51
472,So which if you are going to put your hand up? Which of you is going to deal with a river that looks like this... but a mere 1/2 of a mile away looks like this.... You'll be please that this programme is not coming to you in Smell-O-Vision.,river,water,neutral,84,89
473,has anyone reported 4 large ponds of black diesel / foul smelling water on Northampton midsummer meadows. Nr radlands skate park and the nature reserve. It’s been there for a few days. Can’t be good for people / fledgling birds in the area.,ocean,environment,positive,-1,-1
474,"We travel in the same circles, flocks, litters, packs. herds, nests, droves, schools, et al. ! NationalBestFriendsDay WorldOceansDay",plastic pollution,pollution,neutral,-1,-1
475,Plastic on our beaches and in our oceans is a problem for everyone. We will have people in Bude today to understand what we can do to help.,plastic,pollution,neutral,0,7
476,We work with the to deliver the water and abandoned metal mines programme - which aims to tackle the pollution resulting from historical metal mining. Find out more about this work: worldenvironmentday,water,water,negative,32,37
477,"This looks interesting - find out more about the work of the along the Adur river in Shoreham-by-Sea. Guided walk, this Tuesday 5 June.",Adur river,river,neutral,71,81
478,The is working to save fish in the West Park lake,river,water,neutral,-1,-1
479,The has no new resources to enforce the new rules for soil and water. Perhaps that answers your question?,water,water,neutral,63,68
480,Researching new optimal forms of Urban Stormwater Wetlands and nature designs for the future,Urban Stormwater Wetlands,infrastructure,neutral,33,58
481,Interesting. How’s the water level monitored and recorded in real time as a matter of interest?,water level,monitoring,neutral,23,34
482,<U+0001F30D> It's WorldEnvironmentDay <U+0001F30A> Let's move forward and BeatPlasticPollution,pollution,environment,negative,85,94
483,"Was swimming in this at Lancing beach on Sunday, not the nicest but good to know it's harmless. Thanks for the information.",beach,water,positive,32,37
484,The chocolate waterfall is back<U+0001F614>,waterfall,attraction,neutral,14,23
485,Day 8 30DaysWild naturalhealthservice ConnectingPeoplewithNature RandomActsofWildness Lots of wonderful eels in our fyke net survey today Southampton Solent biologicalrecording WorldOceansDay valuenature naturematters LivingSeas LoveEels,eels,wildlife,neutral,104,108
486,"Heavy showers and thunderstorms across Cumbria later today could lead to surface water flooding in some communities. We know there are a lot of events taking place, however we urge people not to drive through flood water - it’s often deep and just 30cm is enough to float your car",water levels,water,neutral,-1,-1
487,Think you can get away with a bit of out-of-season fishing or not buying a rod licence because it is night? Wrong. We regularly do evening and night patrols in Somerset and Dorset. Don't chance it -,fishing,water,neutral,51,58
488,We’re enjoying a fabulous day at Southend-on-Sea talking about our new plastic promise! Wallace the wet-wipe monster is here with great support from WorldOceansDay <U+0001F499>,bathing water quality,water,positive,-1,-1
489,Day 1 of SUP completed without falling in! To end WorldOceansDay sad pic taken this week of plasticbottle in the infant riverthames only 1 mile from the source plasticpollution sourcetosea rivers,pollution,pollution,negative,167,176
490,"Following the acid spill in Arnold yesterday and suspicions it had entered the surface water drains, our officers checked water quality near the outflow pipes on the Daybrook. Water is fine and no environmental impact",water,quality,neutral,87,92
491,Today is WorldOceansDay but every day your habits decide the kind of world we live in and pass on. For years we have been urging people not to flush or pour things instead binit4beaches to protect water quality and stop plastic ending up in rivers and the sea,water quality,water,neutral,197,210
492,"Just returned from checking the eel trap on the at Middle Mill , Kingston. Trap working well but zero eels today, let’s hope for a better return next week.",eel trap,fishing,neutral,32,40
493,Every day is WorldEnvironmentDay . Fish are bred for restocking rivers of poor environmental quality or following pollution incidents. We have marked this barbel with a blue dye spot to identify it next year when we collect more adults from the same stretch of river,plastic pollution,water,negative,-1,-1
494,Cormarant (Phalacrocorax carbo) at Upper Tamar Lake wildlife nature,water,water,neutral,-1,-1
495,Fantastic news from 500 UK beaches being monitored for waste weekly. Would love to know if there's anything we can do to contribute to this? environmentagency beach plastic blueplanet2 stoptheplastictide UK,beaches,beach,negative,27,34
496,In Bude enjoying WorldOceanDay2018 with . Come and see our talk at 2pm on our microplastics research in the Arctic. Thanks for organising a great event ! LewisLab,beach,environment,positive,-1,-1
497,Which instrument have used to take river section on the right side?,river,water,neutral,35,40
498,What will you do this WorldEnvironmentDay to beat pollution? WorldEnvironmentDay2018,public water fountains,water,negative,-1,-1
499,This case-study in Carrshield in is a great example of our partnership working with and under the ‘Water and Abandoned Metal Mines programme’ within area. See more details here about the scheme:,Water and Abandoned Metal Mines programme,water,positive,99,140
500,Official opening of new Rossall Sea Defences today. What an amazing resource it is Fleetwood,river levels,monitoring,neutral,-1,-1
501,"Hey - thanks, glad you like it!! Yes the plastics are from beach cleans held by our event committee <U+0001F60A> we believe every piece of plastic removed is a victory for our oceans <U+0001F30E><U+0001F499>",water,quality,positive,-1,-1
502,"Indeed, our thoughts and prayers with all those affected by this tragedy! Please heed to Sean’s advice and other safety notices about reservoirs...",water,water,positive,-1,-1
503,"tell your driver he illegally overtook me in a 20 mph zone, very dangerous, today at 13.40pm",foul waste pipe,infrastructure,neutral,-1,-1
504,Following recent high flows on the RiverDerwent TeamEA in Derbyshire have been clearing debris from our fish pass at DarleyAbbey to allow the fish to successfully migrate,fish,migration,neutral,104,108
505,Lovely sized wharfe Eel checking out my hand. Love how they move underwater. Eel video clips will be edited shortly. eel wildlife nature,river,cleaning,neutral,-1,-1
506,Let's hope none do but at least we can all minimise plastic pollution by following the advice.,water,water,negative,-1,-1
507,"Each year 1.2 trillion gallons of untreated sewage, stormwater, and industrial waste are dumped into US water. EnviPharm2018",sewage,water,negative,44,50
508,"It seems your water butt arrived just in time for the heavy rain Lee! We agree - a simple, but great idea :)",pollution,water,positive,-1,-1
509,"Hi Jessica, thanks to an FoI I now know EA has agreed with Thames Water to ""investigate"" just 40 of these outfalls per year. There are currently 206 on a waiting list. At 40 per year that will take 5 years. Please ask your superiors when will they get round to making this stop?",outfalls,pollution,neutral,106,114
510,Help our partners at the to protect our environment by remembering the 3Ps! WorldEnvironmentDay binit4beaches,bathing waters,water,neutral,-1,-1
511,I have had an incredible day At Bude talking plastic pollution with Fantastic art everywhere,beaches,environment,negative,-1,-1
512,Retweeted EnvAgencyAnglia (): Also buyarodlicence for the open season and enjoy fishing in one of the best locations in the world! broads,river,water,neutral,-1,-1
513,What’s in Dave’s tank?? your eel is brilliant!,eel,water,neutral,29,32
514,It certainly does. That's why we need to fight the litter on the beaches or stop it getting there in the first place. Thank you for sharing our marineplastics infographic WorldOceansDay,litter,water,neutral,51,57
515,Are you a researcher interested in informing policy and decision making in relation to the environment? provides a unique opportunity to work between 3-12 months within a non-academic host organisation such as . Apply:,River Sherbourne,river,neutral,-1,-1
516,"Hi, Who's the New Contractor who Maintains the Smaller but Classed as main rivers in Leicestershire such as Sileby Brook? It was Alliance but i was told there's a New Contractor now.",Sileby Brook,river,neutral,108,120
517,"Managing floodrisk around Newhaven: drilling began today near the RiverOuse, by the energy recovery facility. Part of the Newhaven flood alleviation scheme, or NewhavenFAS floodaware",pollution,water,neutral,-1,-1
518,. Still no clean up along the riverweaver in nantwich. Zoom into the images to see the pollution. Taken over a three week period <U+0001F648><U+0001F44E>notaprettysite cleanup,pollution,water,negative,87,96
519,"First tagged fish (from last year), returning to the river to spawn, has been recorded through our fish counter at the Tamar tidal limit. FundedMonitoringProjects team <U+0001F4B7><U+0001F4BB><U+0001F4C4><U+0001F52C><U+0001F41F> TeamEA Monitoring Data GreaterPlace GuardiansOfTheEnvironment<U+0001F49A><U+0001F30D>",Tidal Trent,water,positive,-1,-1
520,Am excited to be here giving a talk to a fab audience of environmental and Water people and random other Fab peeps!,Water,water,neutral,75,80
521,Do your part in making India less polluted. india SaveEarth Pollution airPollution awareness saveindia,pollution,plastic,negative,60,69
522,"If you go down to the beach today, you're sure of a big surprise! Wallace the Wet Wipes Monster!",beach,environment,neutral,22,27
523,"loving your groundwater contamination storyline; raising the profile of long term impact of chemical dumping and work of , thank you!",groundwater contamination,pollution,neutral,12,37
524,Being WorldEnviromentDay how appropriate that the CleanstreamTeam are out doing what they do best - protecting the water environment!,water,water,positive,115,120
525,"We had a great time in Springfield Park with Wolverley Sebright Primary School last wk as part of SalmonInTheStour. Pupils discovered the River Stour, what salmon need to survive, water quality and more. Many thx to and FriendsofSpringfieldPark <U+0001F60A>",River Stour,watercourse,positive,138,149
526,Interesting and enjoyable pollution incident quiz at lunch time today to kick off incidentweek our Senior Environment Officer was quiz master alwaysonduty.,pollution,water,negative,26,35
527,That's great news re Shiplake. Thanks for letting me know.,eels,wildlife,positive,-1,-1
528,"Terrific gathering of minds in Bristol yesterday. The cross-government userresearch community continues to grow and develop. Sharing experiences, challenges and solutions raises everyone's game. Thanks to for hosting. usersfirst userneeds",pollution,water,neutral,-1,-1
529,Broad winged damselfly at Upper Tamar Lake wildlife nature,lake,water,neutral,38,42
530,Day 4 of Environment Management week - we do lots of great proactive work with the agriculture sector to prevent pollution as good environmental performance is good business- but we do see around 50 pollution incidents a year from farms beaware reportit,pollution incidents,environment,negative,199,218
531,In the WorldEnvironmentDay today. Let us pledge to keep our envrionment clean and green <U+0001F30D>World Avoid using plastic to BeatPlasticPollution Make habit <U+2714>Single use plastic <U+2714>Less using vehecle <U+2714>Grow more trees Save <U+0001F310>Earth for future generation.,banks,water,negative,-1,-1
532,Thanks for telling us but this needs to be reported to which is responsible for cleaning and maintaining rivers and waterways,rivers and waterways,water,positive,105,125
533,White Watch with aerating WestParkOfficial lake this morning,lake,waterbody,neutral,43,47
